83910,Caceres,ESP,2,39.47,-6.33,1,405,SWEC,,,,,,,,,1.047197551,
Año,mes,día,hora,GHI,DNI,DHI,T seca,T humeda,Presión,Wdir,Wspd,Alb,Topocentric sun declination,Topocentric local hour angle,Azimut,Elevacion,Topocentric zenith angle,Top. azimuth angle (westward from S)
1989,5,26,16,624,362,340,29.4,6.7,96512,280,4.1,0.15,21.223922,39.404264,72.890674,51.759114,38.240886,72.890674
1989,5,26,17,605,548,251,29.4,7,96512,270,4.1,0.15,21.230858,54.403425,84.840233,40.462456,49.537544,84.840233
1989,5,26,18,466,514,219,28.3,7.4,96512,230,6.2,0.15,21.237756,69.402473,94.514258,28.956449,61.043551,94.514258
1989,5,26,19,302,413,179,26.1,7.6,96512,240,6.2,0.15,21.244627,84.40139,103.370726,17.599374,72.400626,103.370726
1989,5,26,20,135,277,105,24.4,8.2,96512,260,6.2,0.15,21.251483,99.400169,112.242333,6.701427,83.298573,112.242333
1989,5,26,21,25,0,0,22.2,8.6,96512,250,5.1,0.15,21.258335,114.39881,121.736174,-3.681321,93.681321,121.736174
1989,5,26,22,0,0,0,20.6,9,96512,270,3.1,0.15,21.265196,129.397325,132.376152,-12.880546,102.880546,132.376152
1989,5,26,23,0,0,0,19.4,9.6,96512,280,3.1,0.15,21.272076,144.395731,144.599013,-20.525799,110.525799,144.599013
1989,5,26,24,0,0,0,18.3,10,96512,999,2.6,0.15,21.278982,159.394055,158.597057,-26.016798,116.016798,158.597057
1989,5,27,1,0,0,0,17.2,10.3,96512,180,2.1,0.15,21.28592,174.392327,174.039143,-28.746769,118.746769,174.039143
1989,5,27,2,0,0,0,16.7,10.5,96512,190,2.1,0.15,21.292893,189.390583,189.946194,-28.337262,118.337262,189.946194
1989,5,27,3,0,0,0,16.1,10.5,96512,190,1,0.15,21.299901,204.388858,205.085655,-24.848871,114.848871,205.085655
1989,5,27,4,0,0,0,15,10.5,96512,190,2.1,0.15,21.30694,219.387185,218.63045,-18.744207,108.744207,218.63045
1989,5,27,5,0,0,0,14.4,10.5,96512,180,1.5,0.15,21.314004,234.385596,230.409221,-10.646484,100.646484,230.409221
1989,5,27,6,0,0,0,14.4,10.3,96512,180,1,0.15,21.321085,249.384113,240.700363,-1.131413,91.131413,240.700363
1989,5,27,7,37,0,37,14.4,10,96512,150,1,0.15,21.328171,264.382754,249.970357,9.433158,80.566842,249.970357
1989,5,27,8,186,394,49,15,9.6,96512,200,1.5,0.15,21.335251,279.381526,258.757579,20.487913,69.512087,258.757579
1989,5,27,9,365,523,89,16.1,9.2,96512,0,0,0.15,21.342312,294.38043,267.703529,31.916163,58.083837,267.703529
1989,5,27,10,495,492,157,17.8,8.6,96512,310,1,0.15,21.349345,309.379454,277.741757,43.418686,46.581314,277.741757
1989,5,27,11,577,397,253,19.4,8.2,96512,270,2.6,0.15,21.356337,324.378579,290.611396,54.593231,35.406769,290.611396
1989,5,27,12,536,176,377,21.1,7.8,96512,240,3.1,0.15,21.363281,339.37778,310.197499,64.576143,25.423857,310.197499
1989,5,27,13,580,160,429,22.2,7.6,96512,220,3.1,0.15,21.370172,354.377026,343.71481,71.016001,18.983999,343.71481
1989,5,27,14,611,179,443,23.9,7.4,96512,250,6.2,0.15,21.377006,9.376282,26.287297,69.972727,20.027273,26.287297
1989,5,27,15,621,227,420,25,7.2,96512,220,10.3,0.15,21.383784,24.375513,55.725274,62.293595,27.706405,55.725274
1989,5,27,16,694,511,293,25,7.4,96512,220,10.3,0.15,21.390509,39.374684,73.07594,51.883116,38.116884,73.07594
1989,5,27,17,637,618,236,25,7.6,96512,230,10.3,0.15,21.397187,54.373766,84.999386,40.57979,49.42021,84.999386
1989,5,27,18,470,498,230,23.9,7.8,96512,240,7.7,0.15,21.403828,69.372734,94.652467,29.073505,60.926495,94.652467
1989,5,27,19,315,438,184,23.3,8.2,96512,220,9.3,0.15,21.410442,84.371572,103.49303,17.7202,72.2798,103.49303
1989,5,27,20,110,261,81,21.7,8.6,96512,999,6.7,0.15,21.417041,99.370271,112.351539,6.827736,83.172264,112.351539
1989,5,27,21,9,0,0,20,9.2,96512,230,4.1,0.15,21.423636,114.368833,121.832469,-3.54396,93.54396,121.832469
1989,5,27,22,0,0,0,18.9,9.8,96512,210,5.1,0.15,21.430239,129.367268,132.456549,-12.732638,102.732638,132.456549
1989,5,27,23,0,0,0,17.8,10.2,96512,190,3.1,0.15,21.436861,144.365595,144.656752,-20.367637,110.367637,144.656752
1989,5,27,24,0,0,0,17.2,10.5,96512,190,3.1,0.15,21.44351,159.363839,158.622311,-25.851433,115.851433,158.622311
1989,5,28,1,0,0,0,16.7,10.9,96512,190,2.1,0.15,21.450191,174.362033,174.023183,-28.580682,118.580682,174.023183
1989,5,28,2,0,0,0,16.1,11,96512,999,1.5,0.15,21.456907,189.360209,189.887929,-28.178937,118.178937,189.887929
1989,5,28,3,0,0,0,15.6,11.2,96512,300,1,0.15,21.463659,204.358405,204.993357,-24.705351,114.705351,204.993357
1989,5,28,4,0,0,0,15,11.2,96512,320,1,0.15,21.470442,219.356653,218.515855,-18.618683,108.618683,218.515855
1989,5,28,5,0,0,0,14.4,11.2,96512,280,1,0.15,21.477249,234.354984,230.281247,-10.538606,100.538606,230.281247
1989,5,28,6,0,0,0,14.4,10.9,96512,120,1.5,0.15,21.484074,249.353422,240.563192,-1.038824,91.038824,240.563192
1989,5,28,7,69,0,69,15,10.7,96512,180,2.1,0.15,21.490903,264.351984,249.824101,9.513004,80.486996,249.824101
1989,5,28,8,220,441,66,15.6,10.3,96512,0,0,0.15,21.497727,279.350679,258.599128,20.559816,69.440184,258.599128
1989,5,28,9,403,593,90,16.7,9.8,96512,0,0,0.15,21.504533,294.349504,267.526636,31.983953,58.016047,267.526636
1989,5,28,10,583,706,97,17.8,9.4,96512,0,0,0.15,21.511308,309.34845,277.536322,43.488023,46.511977,277.536322
1989,5,28,11,747,794,99,19.4,9,96512,270,3.1,0.15,21.518044,324.347498,290.363612,54.673238,35.326762,290.363612
1989,5,28,12,876,861,97,21.7,8.6,96512,230,2.1,0.15,21.524731,339.346622,309.906867,64.682841,25.317159,309.906867
1989,5,28,13,955,899,104,23.3,8.4,96512,270,3.1,0.15,21.531364,354.345791,343.511692,71.165934,18.834066,343.511692
1989,5,28,14,974,911,117,24.4,8.2,96512,999,4.1,0.15,21.53794,9.34497,26.380684,70.133095,19.866905,26.380684
1989,5,28,15,940,892,150,25.6,8,96512,250,5.1,0.15,21.544459,24.344124,55.91601,62.430798,27.569202,55.91601
1989,5,28,16,845,845,180,26.1,8,96512,230,5.1,0.15,21.550925,39.343219,73.252625,52.0044,37.9956,73.252625
1989,5,28,17,709,772,207,25.6,8.2,96512,240,8.2,0.15,21.557345,54.342224,85.151138,40.694802,49.305198,85.151138
1989,5,28,18,539,678,211,25,8.6,96512,240,7.2,0.15,21.563726,69.341116,94.784075,29.188314,60.811686,94.784075
1989,5,28,19,356,558,188,23.9,9,96512,220,7.2,0.15,21.57008,84.339877,103.609237,17.838638,72.161362,103.609237
1989,5,28,20,173,388,129,22.2,9.4,96512,230,6.2,0.15,21.576419,99.338501,112.45496,6.951411,83.048589,112.45496
1989,5,28,21,41,0,0,20.6,10,96512,230,4.1,0.15,21.582754,114.336986,121.923196,-3.409813,93.409813,121.923196
1989,5,28,22,0,0,0,19.4,10.3,96512,220,3.1,0.15,21.589097,129.335345,132.531635,-12.588586,102.588586,132.531635
1989,5,28,23,0,0,0,18.3,10.9,96512,190,2.1,0.15,21.595459,144.333595,144.709663,-20.21409,110.21409,144.709663
1989,5,28,24,0,0,0,17.8,11.2,96512,210,3.1,0.15,21.601848,159.331764,158.643664,-25.691459,115.691459,158.643664
1989,5,29,1,0,0,0,17.2,11.6,96512,190,2.1,0.15,21.60827,174.32988,174.004782,-28.420614,118.420614,174.004782
1989,5,29,2,0,0,0,16.1,11.7,96512,190,2.1,0.15,21.614727,189.327981,189.828964,-28.026949,118.026949,189.828964
1989,5,29,3,0,0,0,15.6,11.9,96512,210,2.1,0.15,21.621219,204.3261,204.901934,-24.568156,114.568156,204.901934
1989,5,29,4,0,0,0,15.6,11.9,96512,0,0,0.15,21.627742,219.324272,218.403289,-18.499254,108.499254,218.403289
1989,5,29,5,0,0,0,15.6,11.7,96512,170,3.1,0.15,21.634291,234.322527,230.15607,-10.436513,100.436513,230.15607
1989,5,29,6,0,0,0,15,11.6,96512,999,1.5,0.15,21.640857,249.32089,240.429346,-0.951721,90.951721,240.429346
1989,5,29,7,15,0,15,15.6,11.2,96512,0,0,0.15,21.647428,264.319377,249.681604,9.587651,80.412349,249.681604
1989,5,29,8,91,31,80,16.1,10.9,96512,0,0,0.15,21.653993,279.317996,258.444874,20.626622,69.373378,258.444874
1989,5,29,9,160,31,144,16.7,10.5,96512,60,3.1,0.15,21.660539,294.316746,267.354446,32.046652,57.953348,267.354446
1989,5,29,10,151,22,136,17.2,10,96512,80,4.1,0.15,21.667056,309.315617,277.336157,43.552104,46.447896,277.336157
1989,5,29,11,201,25,181,17.8,9.6,96512,80,4.1,0.15,21.673532,324.314591,290.121435,54.747561,35.252439,290.121435
1989,5,29,12,384,50,339,19.4,9.2,96512,80,3.1,0.15,21.679959,339.313641,309.620296,64.78314,25.21686,309.620296
1989,5,29,13,485,63,425,20.6,8.8,96512,80,3.1,0.15,21.686332,354.312736,343.305121,71.309219,18.690781,343.305121
1989,5,29,14,473,53,423,21.1,8.6,96512,60,2.1,0.15,21.692647,9.311841,26.464255,70.288233,19.711767,26.464255
1989,5,29,15,536,126,424,21.7,8.6,96512,30,5.1,0.15,21.698906,24.310922,56.096672,62.56433,27.43567,56.096672
1989,5,29,16,564,217,393,22.2,8.6,96512,30,3.1,0.15,21.70511,39.309943,73.420625,52.122911,37.877089,73.420625
1989,5,29,17,570,435,287,22.2,8.8,96512,360,2.1,0.15,21.711268,54.308875,85.295423,40.807427,49.192573,85.295423
1989,5,29,18,419,337,255,21.7,9,96512,350,1.5,0.15,21.717387,69.307694,94.909043,29.300802,60.699198,94.909043
1989,5,29,19,230,107,198,21.1,9.4,96512,240,2.1,0.15,21.723479,84.306383,103.719328,17.954605,72.045395,103.719328
1989,5,29,20,107,56,101,20,9.8,96512,250,5.1,0.15,21.729555,99.304932,112.552591,7.072356,82.927644,112.552591
1989,5,29,21,25,0,0,18.3,10.3,96512,270,3.1,0.15,21.735628,114.303345,122.00837,-3.278977,93.278977,122.00837
1989,5,29,22,0,0,0,17.8,10.7,96512,300,3.1,0.15,21.741708,129.301631,132.601445,-12.448488,102.448488,132.601445
1989,5,29,23,0,0,0,17.2,11.2,96512,0,0,0.15,21.747808,144.299808,144.757803,-20.06525,110.06525,144.757803
1989,5,29,24,0,0,0,17.2,11.6,96512,180,2.6,0.15,21.753934,159.297903,158.661192,-25.536958,115.536958,158.661192
1989,5,30,1,0,0,0,16.7,11.9,96512,180,3.1,0.15,21.760094,174.295947,173.984024,-28.26663,118.26663,173.984024
1989,5,30,2,0,0,0,16.1,12.1,96512,180,2.6,0.15,21.766289,189.293974,189.769382,-27.881348,117.881348,189.769382
1989,5,30,3,0,0,0,16.1,12.1,96512,180,2.6,0.15,21.772519,204.29202,204.811468,-24.43732,114.43732,204.811468
1989,5,30,4,0,0,0,16.1,12.1,96512,0,0,0.15,21.778781,219.290119,218.292834,-18.385939,108.385939,218.292834
1989,5,30,5,0,0,0,16.1,12.1,96512,0,0,0.15,21.785069,234.288302,230.033772,-10.340208,100.340208,230.033772
1989,5,30,6,0,0,0,16.1,11.7,96512,0,0,0.15,21.791373,249.286592,240.298917,-0.870094,90.870094,240.298917
1989,5,30,7,25,0,25,16.1,11.4,96512,0,0,0.15,21.797683,264.285006,249.542967,9.65712,80.34288,249.542967
1989,5,30,8,91,18,85,16.7,11,96512,30,2.1,0.15,21.803986,279.283553,258.294934,20.688364,69.311636,258.294934
1989,5,30,9,154,18,144,16.7,10.5,96512,0,0,0.15,21.810271,294.282232,267.187102,32.104307,57.895693,267.187102
1989,5,30,10,223,18,211,17.2,10.2,96512,40,1,0.15,21.816526,309.281031,277.141455,43.610981,46.389019,277.141455
1989,5,30,11,435,145,316,17.8,9.6,96512,999,1,0.15,21.82274,324.279934,289.885152,54.816253,35.183747,289.885152
1989,5,30,12,476,91,394,18.9,9.2,96512,999,1,0.15,21.828905,339.278913,309.338246,64.877069,25.122931,309.338246
1989,5,30,13,384,22,363,19.4,8.8,96512,50,1,0.15,21.835015,354.277937,343.09549,71.445809,18.554191,343.09549
1989,5,30,14,242,12,231,20,8.6,96512,999,2.1,0.15,21.841068,9.276971,26.537856,70.438073,19.561927,26.537856
1989,5,30,15,198,9,190,20.6,8.4,96512,999,2.1,0.15,21.847063,24.275982,56.267083,62.694141,27.305859,56.267083
1989,5,30,16,277,15,265,20.6,8.4,96512,280,3.1,0.15,21.853004,39.274933,73.579835,52.238596,37.761404,73.579835
1989,5,30,17,258,18,246,20.6,8.6,96512,240,4.1,0.15,21.858897,54.273795,85.432178,40.9176,49.0824,85.432178
1989,5,30,18,192,15,185,20,8.8,96512,999,5.1,0.15,21.864752,69.272543,95.027333,29.410895,60.589105,95.027333
1989,5,30,19,138,18,133,19.4,9.2,96512,230,6.2,0.15,21.870579,84.271162,103.82328,18.068019,71.931981,103.82328
1989,5,30,20,75,18,73,18.9,9.6,96512,230,6.2,0.15,21.87639,99.269642,112.644427,7.190479,82.809521,112.644427
1989,5,30,21,18,0,0,18.3,10.2,96512,220,4.1,0.15,21.882198,114.267984,122.088003,-3.151544,93.151544,122.088003
1989,5,30,22,0,0,0,17.8,10.5,96512,240,3.1,0.15,21.888014,129.2662,132.666013,-12.312437,102.312437,132.666013
1989,5,30,23,0,0,0,17.8,11,96512,200,3.1,0.15,21.893848,144.264307,144.801227,-19.921206,109.921206,144.801227
1989,5,30,24,0,0,0,17.2,11.4,96512,999,2.6,0.15,21.89971,159.262332,158.674967,-25.388007,115.388007,158.674967
1989,5,31,1,0,0,0,16.7,11.6,96512,190,2.1,0.15,21.905605,174.260306,173.960989,-28.118792,118.118792,173.960989
1989,5,31,2,0,0,0,16.1,11.7,96512,170,2.1,0.15,21.911536,189.258263,189.709263,-27.742179,117.742179,189.709263
1989,5,31,3,0,0,0,15.6,11.9,96512,170,3.1,0.15,21.917502,204.256239,204.722034,-24.312874,114.312874,204.722034
1989,5,31,4,0,0,0,15,11.7,96512,180,1,0.15,21.9235,219.254269,218.184566,-18.278755,108.278755,218.184566
1989,5,31,5,0,0,0,14.4,11.7,96512,999,0.5,0.15,21.929524,234.252381,229.914437,-10.249694,100.249694,229.914437
1989,5,31,6,0,0,0,14.4,11.4,96512,0,0,0.15,21.935564,249.250602,240.171993,-0.249052,90.249052,240.171993
1989,5,31,7,3,0,3,14.4,11,96512,0,0,0.15,21.94161,264.248947,249.408289,9.721431,80.278569,249.408289
1989,5,31,8,25,6,23,15,10.7,96512,0,0,0.15,21.94765,279.247425,258.14942,20.745077,69.254923,258.14942
1989,5,31,9,104,22,92,15.6,10.2,96512,0,0,0.15,21.953671,294.246034,267.024742,32.156962,57.843038,267.024742
1989,5,31,10,182,25,165,16.1,9.6,96512,0,0,0.15,21.959662,309.244765,276.952398,43.664709,46.335291,276.952398
1989,5,31,11,157,18,142,17.2,9,96512,0,0,0.15,21.965612,324.243599,289.65504,54.87937,35.12063,289.65504
1989,5,31,12,141,15,127,17.8,8.6,96512,230,8.2,0.15,21.971512,339.24251,309.061171,64.96466,25.03534,309.061171
1989,5,31,13,182,18,165,18.9,8.2,96512,230,3.1,0.15,21.977357,354.241466,342.883205,71.575662,18.424338,342.883205
1989,5,31,14,217,18,200,20,8,96512,220,5.1,0.15,21.983144,9.240433,26.601337,70.58255,19.41745,26.601337
1989,5,31,15,201,18,185,20.6,7.8,96512,999,5.6,0.15,21.988873,24.239376,56.427072,62.820183,27.179817,56.427072
1989,5,31,16,233,25,213,20.6,7.8,96512,240,6.2,0.15,21.994548,39.23826,73.730154,52.351402,37.648598,73.730154
1989,5,31,17,176,22,162,20.6,8,96512,230,7.2,0.15,22.000175,54.237054,85.561343,41.025262,48.974738,85.561343
1989,5,31,18,132,18,123,20,8.2,96512,230,9.3,0.15,22.005763,69.235736,95.138905,29.518523,60.481477,95.138905
1989,5,31,19,75,18,69,19.4,8.6,96512,230,8.2,0.15,22.011324,84.234287,103.921075,18.178802,71.821198,103.921075
1989,5,31,20,34,15,32,18.9,9,96512,240,6.2,0.15,22.016868,99.2327,112.730465,7.305692,82.694308,112.730465
1989,5,31,21,12,0,0,17.8,9.4,96512,240,4.1,0.15,22.022408,114.230976,122.16211,-3.027603,93.027603,122.16211
1989,5,31,22,0,0,0,16.7,9.8,96512,240,5.1,0.15,22.027957,129.229124,132.72537,-12.180521,102.180521,132.72537
1989,5,31,23,0,0,0,16.7,10.3,96512,230,4.1,0.15,22.033525,144.227165,144.839987,-19.782041,109.782041,144.839987
1989,5,31,24,0,0,0,16.1,10.7,96512,210,4.1,0.15,22.03912,159.225122,158.685059,-25.244681,115.244681,158.685059
1989,6,1,1,0,0,0,20,12.1,96512,190,3.1,0.14,22.044748,174.223029,173.935752,-27.977161,117.977161,173.935752
1989,6,1,2,0,0,0,15,11,96512,190,2,0.14,22.050412,189.220919,189.64868,-27.609487,117.609487,189.64868
1989,6,1,3,0,0,0,14.4,11.2,96512,999,1.7,0.14,22.056112,204.218828,204.633704,-24.194847,114.194847,204.633704
1989,6,1,4,0,0,0,13.9,11,96512,999,1.3,0.14,22.061844,219.216791,218.078559,-18.177718,108.177718,218.078559
1989,6,1,5,0,0,0,13.3,10.9,96512,999,1,0.14,22.067601,234.214836,229.798141,-10.164976,100.164976,229.798141
1989,6,1,6,0,0,0,13.3,10.7,96512,999,0.7,0.14,22.073375,249.21299,240.048657,-0.189166,90.189166,240.048657
1989,6,1,7,47,0,47,13.3,10.3,96512,999,0.3,0.14,22.079156,264.211269,249.277661,9.780605,80.219395,249.277661
1989,6,1,8,145,56,125,13.9,9.8,96512,0,0,0.14,22.084929,279.20968,258.008441,20.796793,69.203207,258.008441
1989,6,1,9,268,100,215,15.6,9.2,96512,180,1.5,0.14,22.090684,294.208224,266.867496,32.204662,57.795338,266.867496
1989,6,1,10,369,97,302,17.2,8.8,96512,220,3.1,0.14,22.096409,309.206889,276.769162,43.71334,46.28666,276.769162
1989,6,1,11,520,230,332,19.4,8.2,96512,230,3.6,0.14,22.102092,324.205658,289.431364,54.936968,35.063032,289.431364
1989,6,1,12,602,236,388,21.1,7.6,96512,220,5.1,0.14,22.107726,339.204503,308.789508,65.045951,24.954049,308.789508
1989,6,1,13,697,340,374,23.3,7.2,96512,270,4.1,0.14,22.113304,354.203394,342.668676,71.698739,18.301261,342.668676
1989,6,1,14,835,602,267,25,7,96512,270,3,0.14,22.118823,9.202297,26.654557,70.721603,19.278397,26.654557
1989,6,1,15,829,649,251,26.1,6.7,96512,270,3,0.14,22.124285,24.201175,56.576469,62.942411,27.057589,56.576469
1989,6,1,16,779,697,227,26.7,6.7,96512,230,5.1,0.14,22.129691,39.199994,73.871482,52.461282,37.538718,73.871482
1989,6,1,17,637,605,240,26.1,7,96512,230,7.7,0.14,22.13505,54.198725,85.682857,41.130356,48.869644,85.682857
1989,6,1,18,495,564,218,25.6,7.2,96512,220,6.1,0.14,22.140369,69.197342,95.243726,29.62362,60.37638,95.243726
1989,6,1,19,299,359,188,23.9,7.6,96512,220,6.2,0.14,22.14566,84.195829,104.012693,18.286879,71.713121,104.012693
1989,6,1,20,100,69,92,21.7,8,96512,220,5.1,0.14,22.150935,99.194178,112.810702,7.417912,82.582088,112.810702
1989,6,1,21,15,0,0,20,8.4,96512,230,4.1,0.14,22.156207,114.19239,122.230703,-2.907237,92.907237,122.230703
1989,6,1,22,0,0,0,18.3,9,96512,230,3.1,0.14,22.161486,129.190474,132.77955,-12.052824,102.052824,132.77955
1989,6,1,23,0,0,0,17.2,9.4,96512,210,2.5,0.14,22.166785,144.18845,144.874134,-19.647833,109.647833,144.874134
1989,6,1,24,0,0,0,16.1,9.8,96512,210,2,0.14,22.172111,159.186343,158.691533,-25.107046,115.107046,158.691533
1989,6,2,1,0,0,0,15.6,10.2,96512,190,2.1,0.14,22.17747,174.184186,173.908384,-27.841789,117.841789,173.908384
1989,6,2,2,0,0,0,15,10.3,96512,200,1.5,0.14,22.182865,189.182012,189.587702,-27.483312,117.483312,189.587702
1989,6,2,3,0,0,0,14.4,10.3,96512,200,2,0.14,22.188297,204.179857,204.546546,-24.083266,114.083266,204.546546
1989,6,2,4,0,0,0,13.3,10.3,96512,0,0,0.14,22.19376,219.177755,217.974882,-18.082841,108.082841,217.974882
1989,6,2,5,0,0,0,12.2,10.2,96512,0,0,0.14,22.19925,234.175737,229.684958,-10.086054,100.086054,229.684958
1989,6,2,6,0,0,0,12.2,9.8,96512,0,0,0.14,22.204756,249.173827,239.92899,-0.133863,90.133863,239.92899
1989,6,2,7,69,0,69,12.8,9.4,96512,0,0,0.14,22.210268,264.172042,249.151173,9.834662,80.165338,249.151173
1989,6,2,8,214,432,61,13.3,9,96512,30,2,0.14,22.215774,279.17039,257.872096,20.843548,69.156452,257.872096
1989,6,2,9,400,611,74,15,8.4,96512,50,3,0.14,22.221261,294.16887,266.715488,32.24745,57.75255,266.715488
1989,6,2,10,570,681,99,17.2,7.8,96512,50,2.1,0.14,22.226717,309.167473,276.591911,43.756927,46.243073,276.591911
1989,6,2,11,668,574,198,19.4,7.4,96512,30,2,0.14,22.232132,324.166178,289.214377,54.989104,35.010896,289.214377
1989,6,2,12,791,649,202,22.2,6.7,96512,999,2,0.14,22.237496,339.164961,308.523684,65.120978,24.879022,308.523684
1989,6,2,13,895,760,172,24.4,6.3,96512,10,2.1,0.14,22.242805,354.16379,342.452322,71.815006,18.184994,342.452322
1989,6,2,14,883,684,237,26.1,6,96512,30,2,0.14,22.248055,9.162631,26.69738,70.855172,19.144828,26.69738
1989,6,2,15,820,593,292,27.8,5.8,96512,20,3,0.14,22.253247,24.161447,56.715111,63.060782,26.939218,56.715111
1989,6,2,16,794,712,229,28.3,5.8,96512,0,0,0.14,22.258383,39.160205,74.003725,52.568191,37.431809,74.003725
1989,6,2,17,706,782,192,28.3,6,96512,300,2,0.14,22.263471,54.158874,85.796665,41.232826,48.767174,85.796665
1989,6,2,18,542,709,193,27.2,6.3,96512,0,0,0.14,22.26852,69.15743,95.341762,29.726124,60.273876,95.341762
1989,6,2,19,337,476,189,25,6.7,96512,0,0,0.14,22.27354,84.155855,104.098119,18.392181,71.607819,104.098119
1989,6,2,20,154,208,128,23.3,7.2,96512,0,0,0.14,22.278544,99.154143,112.885137,7.52706,82.47294,112.885137
1989,6,2,21,37,0,0,21.1,7.8,96512,0,0,0.14,22.283545,114.152293,122.293797,-2.790525,92.790525,122.293797
1989,6,2,22,0,0,0,18.9,8.2,96512,0,0,0.14,22.288553,129.150316,132.828583,-11.929425,101.929425,132.828583
1989,6,2,23,0,0,0,17.2,8.8,96512,240,2,0.14,22.293581,144.14823,144.903719,-19.518658,109.518658,144.903719
1989,6,2,24,0,0,0,16.1,9.2,96512,0,0,0.14,22.298636,159.146063,158.694452,-24.975169,114.975169,158.694452
1989,6,3,1,0,0,0,15.6,9.6,96512,0,0,0.14,22.303724,174.143843,173.878955,-27.712729,117.712729,173.878955
1989,6,3,2,0,0,0,15,9.8,96512,999,0,0.14,22.308849,189.141608,189.526398,-27.363691,117.363691,189.526398
1989,6,3,3,0,0,0,14.4,9.8,96512,0,0,0.14,22.31401,204.139392,204.460623,-23.978156,113.978156,204.460623
1989,6,3,4,0,0,0,13.9,9.8,96512,0,0,0.14,22.319203,219.137229,217.8736,-17.994139,107.994139,217.8736
1989,6,3,5,0,0,0,13.3,9.6,96512,0,0,0.14,22.324422,234.135149,229.574957,-10.012929,100.012929,229.574957
1989,6,3,6,0,0,0,13.3,9.4,96512,0,0,0.14,22.329659,249.133178,239.813066,-0.083111,90.083111,239.813066
1989,6,3,7,63,0,63,13.9,9,96512,0,0,0.14,22.334901,264.131332,249.028906,9.883625,80.116375,249.028906
1989,6,3,8,220,514,38,14.4,8.4,96512,0,0,0.14,22.340136,279.12962,257.740481,20.885373,69.114627,257.740481
1989,6,3,9,403,668,47,16.1,7.8,96512,50,3,0.14,22.345353,294.12804,266.568834,32.285371,57.714629,266.568834
1989,6,3,10,583,760,57,18.9,7.4,96512,10,3.1,0.14,22.350539,309.126582,276.420803,43.795524,46.204476,276.420803
1989,6,3,11,712,731,112,21.1,6.7,96512,20,1.5,0.14,22.355683,324.125227,289.004317,55.035834,34.964166,289.004317
1989,6,3,12,750,577,226,23.9,6.3,96512,0,0,0.14,22.360777,339.123951,308.26411,65.189783,24.810217,308.26411
1989,6,3,13,813,586,255,27.2,5.8,96512,0,0,0.14,22.365815,354.12272,342.234566,71.924433,18.075567,342.234566
1989,6,3,14,876,700,214,28.9,5.6,96512,0,0,0.14,22.370794,9.121502,26.729683,70.983201,19.016799,26.729683
1989,6,3,15,851,700,227,30.6,5.3,96512,250,3,0.14,22.375714,24.120259,56.84284,63.175256,26.824744,56.84284
1989,6,3,16,769,671,236,31.1,5.3,96512,240,4.1,0.14,22.380578,39.118958,74.126791,52.672083,37.327917,74.126791
1989,6,3,17,665,681,217,30.6,5.6,96512,250,3,0.14,22.385394,54.117568,85.902714,41.332622,48.667378,85.902714
1989,6,3,18,526,671,195,30,5.8,96512,260,2.5,0.14,22.39017,69.116065,95.432981,29.825973,60.174027,95.432981
1989,6,3,19,353,583,171,27.8,6.3,96512,250,3.1,0.14,22.394918,84.114432,104.177337,18.49464,71.50536,104.177337
1989,6,3,20,179,466,120,25.6,6.7,96512,260,3,0.14,22.399649,99.112661,112.953768,7.633061,82.366939,112.953768
