"Time stamp","1st operating mode","2nd op. mode, if applicable","3rd op. mode, if applicable","Field change in material/htf internal energy | (MWt)","Field collector DNI-cosine product | (W/m2)","Field collector cosine efficiency","Field collector incidence angle modifier","Field collector optical end loss","Field collector row shadowing loss","Field collector solar incidence angle | (deg)","Field collector tracking power | (MWe)","Field fraction of focused SCAs","Field freeze protection required | (MWt)","Field htf pumping power | (MWe)","Field optical efficiency before defocus","Field piping thermal losses | (MWt)","Field pressure drop | (bar)","Field thermal power incident | (MWt)","Field thermal power incident after cosine | (MWt)","Field thermal power leaving in HTF | (MWt)","Field timestep-averaged inlet temperature | (C)","Field timestep-averaged outlet temperature | (C)","Field total mass flow delivered | (kg/s)","Field total mass flow recirculated | (kg/s)","Heat sink HTF inlet temp | (C)","Heat sink HTF mass flow | (kg/s)","Heat sink HTF outlet temp | (C)","Heat sink pumping power | (MWe)","Heat sink thermal power | (MWt)","Loop timestep-averaged inlet temperature | (C)","Loop timestep-averaged outlet temperature | (C)","Receiver mass flow rate | (kg/s)","Receiver thermal losses | (MWt)","Receiver thermal power absorbed | (MWt)","Receiver thermal power incident | (MWt)","Relative energy balance error","Relative mass flow balance error","Resource Beam normal irradiance | (W/m2)","Resource Dry bulb temperature | (C)","Resource Hour of Day","Resource Month","Resource Pressure | (mbar)","Resource Solar Azimuth | (deg)","Resource Solar Zenith | (deg)","Resource Wet bulb temperature | (C)","Resource Wind Speed | (m/s)","System total electrical parasitic | (MWe)","TES charge mass flow rate | (kg/s)","TES charge state | (MWht)","TES charge thermal power | (MWt)","TES cold temperature | (C)","TES discharge mass flow rate | (kg/s)","TES discharge thermal power | (MWt)","TES freeze protection power | (MWe)","TES hot temperature | (C)","TES thermal losses | (MWt)","Time at end of timestep | (hr)"
"Jan 3, 06:00 pm",6,0,0,-27.0277,0,1,1,1,0,0,0,1,0,0.0128902,0,0.293779,0.441915,0,0,20.1966,293,334.767,204,0,334.767,204,293,0.1122,20.1966,291.447,290.915,1.7,6.40125,-6.40125,0,-6.15884e-06,0,0,11.6,19,1,999,244.968,94.9732,8.24063,5,0.12509,0,0,0,-273.15,0,0,0,-273.15,0,67
"Jan 3, 07:00 pm",1,0,0,-6.49162,0,0,0,0,0,0,0,1,0,0.0128569,0,0.285585,0.441762,0,0,-0.86362,308.846,307.049,0,204,393,0,293,0,0,296.752,280.641,1.7,6.49306,-6.49306,0,0,0,0,10.8,20,1,999,253.678,105.84,8.02656,4.5,0.0128569,0,0,0,-273.15,0,0,0,-273.15,0,68
"Jan 3, 08:00 pm",1,0,0,-7.32197,0,0,0,0,0,0,0,1,0,0.0128561,0,0.288262,0.441808,0,0,-0.338886,293.496,292.777,0,204,393,0,293,0,0,297.192,282.327,1.7,6.65334,-6.65334,0,0,0,0,10.1,21,1,999,262.197,117.196,7.52188,2.7,0.0128561,0,0,0,-273.15,0,0,0,-273.15,0,69
"Jan 3, 09:00 pm",1,0,0,-7.32313,0,0,0,0,0,0,0,1,0,0.0127564,0,0.288586,0.440373,0,0,-0.16315,287.469,287.12,0,204,393,0,293,0,0,292.677,282.284,1.7,6.45048,-6.45048,0,0,0,0,9.3,22,1,999,271.264,128.788,7.19063,2.4,0.0127564,0,0,0,-273.15,0,0,0,-273.15,0,70
"Jan 3, 10:00 pm",1,0,0,-7.05545,0,0,0,0,0,0,0,1,0,0.012643,0,0.285622,0.438784,0,0,-0.150544,283.59,283.266,0,204,393,0,293,0,0,288.208,278.792,1.7,6.18387,-6.18387,0,0,0,0,8.5,23,1,999,282.137,140.32,6.78125,2.7,0.012643,0,0,0,-273.15,0,0,0,-273.15,0,71
"Jan 3, 11:00 pm",1,0,0,-6.79545,0,0,0,0,0,0,0,1,0,0.012538,0,0.282349,0.43733,0,0,-0.150547,279.765,279.44,0,204,393,0,293,0,0,284.085,274.912,1.7,5.93729,-5.93729,0,0,0,0,7.7,0,1,999,297.598,151.258,6.29375,2.4,0.012538,0,0,0,-273.15,0,0,0,-273.15,0,72
"Jan 4, 12:00 am",1,0,0,-6.5684,0,0,0,0,0,0,0,1,0,0.01244,0,0.279189,0.43598,0,0,-0.145862,275.979,275.662,0,204,393,0,293,0,0,280.137,271.24,1.7,5.71766,-5.71766,0,0,0,0,7,1,1,999,324.549,160.088,5.90625,2.6,0.01244,0,0,0,-273.15,0,0,0,-273.15,0,73
"Jan 4, 01:00 am",1,0,0,-6.35872,0,0,0,0,0,0,0,1,0,0.0123475,0,0.276387,0.434715,0,0,-0.14052,272.306,271.999,0,204,393,0,293,0,0,276.317,267.71,1.7,5.51336,-5.51336,0,0,0,0,6.1,2,1,999,9.60625,162.82,5.00625,2.4,0.0123475,0,0,0,-273.15,0,0,0,-273.15,0,74
"Jan 4, 02:00 am",1,0,0,-6.16277,0,0,0,0,0,0,0,1,0,0.0122599,0,0.273804,0.433526,0,0,-0.135577,268.748,268.451,0,204,393,0,293,0,0,272.618,264.286,1.7,5.32237,-5.32237,0,0,0,0,5.1,3,1,999,48.18,157.004,4.1625,2.4,0.0122599,0,0,0,-273.15,0,0,0,-273.15,0,75
"Jan 4, 03:00 am",1,0,0,-5.98093,0,0,0,0,0,0,0,1,0,0.0121769,0,0.271323,0.432406,0,0,-0.131052,265.297,265.009,0,204,393,0,293,0,0,269.034,260.957,1.7,5.1455,-5.1455,0,0,0,0,4.1,4,1,999,69.3394,147.011,3.31875,3.7,0.0121769,0,0,0,-273.15,0,0,0,-273.15,0,76
"Jan 4, 04:00 am",1,0,0,-5.80265,0,0,0,0,0,0,0,1,0,0.0120983,0,0.268419,0.431355,0,0,-0.126672,261.946,261.665,0,204,393,0,293,0,0,265.56,257.725,1.7,4.97374,-4.97374,0,0,0,0,3.6,5,1,999,82.4622,135.738,2.975,4.5,0.0120983,0,0,0,-273.15,0,0,0,-273.15,0,77
"Jan 4, 05:00 am",1,0,0,-5.63292,0,0,0,0,0,0,0,1,0,0.0120236,0,0.265617,0.430366,0,0,-0.122436,258.692,258.42,0,204,393,0,293,0,0,262.188,254.59,1.7,4.81029,-4.81029,0,0,0,0,3.1,6,1,999,92.4061,124.134,2.70937,4.7,0.0120236,0,0,0,-273.15,0,0,0,-273.15,0,78
"Jan 4, 06:00 am",1,0,0,-5.46862,0,0,0,0,0,0,0,1,0,0.0119528,0,0.262806,0.429435,0,0,-0.118394,255.533,255.269,0,204,393,0,293,0,0,258.915,251.545,1.7,4.65245,-4.65245,0,0,0,0,2.7,7,1,999,101.145,112.6,2.30938,3,0.0119528,0,0,0,-273.15,0,0,0,-273.15,0,79
"Jan 4, 07:00 am",1,0,0,-5.31311,0,0,0,0,0,0,0,1,0,0.0118854,0,0.25998,0.428559,0,0,-0.114579,252.465,252.208,0,204,393,0,293,0,0,255.736,248.585,1.7,4.50366,-4.50366,0,0,0,0,2.4,8,1,999,109.665,101.398,2.0875,2.1,0.0118854,0,0,0,-273.15,0,0,0,-273.15,0,80
"Jan 4, 08:00 am",1,0,0,-5.16478,0,0,0,0,0,0,0,1,0,0.011822,0,0.257028,0.427764,0,0,-0.110991,249.482,249.232,0,204,393,0,293,0,0,252.649,245.704,1.7,4.36266,-4.36266,0,0,0,0,2.3,9,1,999,118.609,90.7918,2.14375,2,0.011822,0,0,0,-273.15,0,0,0,-273.15,0,81
"Jan 4, 09:00 am",2,0,0,7.32955,88.2466,0.787916,0.944134,0.99178,0.525545,38.0089,0.06,1,0,0.0120152,0.379822,0.264902,0.430484,43.9488,34.6279,0.168364,248.741,249.12,0,204,393,0,293,0,0,249.97,255.744,1.7,4.76453,8.38794,13.1525,0,0,112,4,10,1,999,128.503,81.5582,3.29688,2.2,0.0720152,0,0,0,-273.15,0,0,0,-273.15,0,82
"Jan 4, 10:00 am",2,0,0,109.194,463.762,0.682003,0.886917,0.989724,1,46.9996,0.06,1,0,0.0547415,0.677515,0.356964,1.12861,266.832,181.98,4.94631,280.009,286.732,0,320.786,393,0,293,0,0,256.857,351.753,2.67321,9.55114,113.743,123.294,0,0,680,5.9,11,1,999,139.805,73.2582,4.80625,1.9,0.114741,0,0,0,-273.15,0,0,0,-273.15,0,83
"Jan 4, 11:00 am",6,0,0,39.8906,444.42,0.575674,0.803455,0.987263,1,54.8532,0.06,1,0,0.0697618,0.612233,0.396201,1.32003,302.933,174.39,54.998,293,358.951,346.475,0,358.951,346.475,293,0.190561,54.998,280.856,393.125,2.88729,11.3151,95.4524,106.768,-4.11802e-05,0,772,7.7,12,1,999,152.82,66.8094,5.90312,2.4,0.320323,0,0,0,-273.15,0,0,0,-273.15,0,84
"Jan 4, 12:00 pm",6,0,0,10.6033,437.471,0.494877,0.712587,0.984891,1,60.3383,0.06,1,0,0.0524812,0.541686,0.394667,1.09067,346.882,171.664,69.6997,293,383.839,313.84,0,383.839,313.84,293,0.172612,69.6997,288.299,392.501,2.61533,11.5775,81.4104,92.9879,-9.7471e-05,0,884,9.2,13,1,999,167.466,62.8501,6.15312,2.3,0.285093,0,0,0,-273.15,0,0,0,-273.15,0,85
"Jan 4, 01:00 pm",6,0,0,3.04906,380.449,0.472021,0.680674,0.984101,1,61.8344,0.06,1,0,0.0295206,0.517012,0.394023,0.744818,316.274,149.288,61.2976,293,389.802,258.038,0,389.802,258.038,293,0.141921,61.2976,290.39,392.806,2.15032,11.7119,65.4719,77.1838,-9.69828e-05,0,806,10.2,14,1,999,183.043,61.8814,6.7625,3.7,0.231442,0,0,0,-273.15,0,0,0,-273.15,0,86
"Jan 4, 02:00 pm",6,0,0,1.06118,458.274,0.519585,0.743674,0.985679,1,58.6956,0.06,1,0,0.0807988,0.56577,0.393684,1.45024,346.097,179.827,87.846,293,391.666,362.387,0,391.666,362.387,293,0.199313,87.846,291.629,392.776,3.01989,11.7191,90.0215,101.741,-0.000144222,0,882,10.8,15,1,999,198.385,64.0432,7.20625,2.4,0.340112,0,0,0,-273.15,0,0,0,-273.15,0,87
"Jan 4, 03:00 pm",6,0,0,0.444221,534.378,0.614228,0.837547,0.988222,1,52.1042,0.06,1,0,0.201495,0.638831,0.393978,2.65265,341.388,209.69,120.651,293,392.402,493.805,0,392.402,493.805,293,0.271593,120.651,292.236,392.885,4.11504,11.7489,122.208,133.956,-0.000200951,0,870,10.8,16,1,999,212.451,69.0332,6.97188,2,0.533088,0,0,0,-273.15,0,0,0,-273.15,0,88
"Jan 4, 04:00 pm",6,0,0,-0.00704883,416.076,0.72361,0.911883,0.990562,0.905229,43.6467,0.06,1,0,0.0851899,0.631105,0.394574,1.50174,225.63,163.268,90.1905,293,392.475,368.846,0,392.475,368.846,293,0.202865,90.1905,292.112,392.768,3.07372,11.7358,91.3035,103.039,-0.000150434,0,575,10,17,1,999,224.792,76.2729,6.5625,2,0.348055,0,0,0,-273.15,0,0,0,-273.15,0,89
"Jan 4, 05:00 pm",6,0,0,-46.53,238.572,0.825509,0.959954,0.992472,0,34.3598,0.0574114,1,0,0.0135099,0,0.334499,0.45085,113.404,93.6157,38.8127,293,371.429,204,0,371.429,204,293,0.1122,38.8127,291.428,330.553,1.7,7.34992,-7.34992,0,-4.07768e-05,0,289,8.8,18,1,999,235.508,85.0939,5.675,2.2,0.183121,0,0,0,-273.15,0,0,0,-273.15,0,90
"Jan 4, 06:00 pm",6,0,0,-27.037,0,1,1,1,0,0,0,1,0,0.0128892,0,0.297313,0.441902,0,0,20.1793,293,334.733,204,0,334.733,204,293,0.1122,20.1793,291.43,290.867,1.7,6.41585,-6.41585,0,-6.14345e-06,0,0,8.2,19,1,999,244.983,94.7889,6.09062,2.6,0.125089,0,0,0,-273.15,0,0,0,-273.15,0,91
"Jan 4, 07:00 pm",1,0,0,-6.51592,0,0,0,0,0,0,0,1,0,0.0128556,0,0.288904,0.441745,0,0,-0.863911,308.8,307.003,0,204,393,0,293,0,0,296.723,280.589,1.7,6.50642,-6.50642,0,0,0,0,7.6,20,1,999,253.708,105.657,6.11562,2.3,0.0128556,0,0,0,-273.15,0,0,0,-273.15,0,92
"Jan 4, 08:00 pm",1,0,0,-7.34976,0,0,0,0,0,0,0,1,0,0.0128542,0,0.291461,0.441782,0,0,-0.339318,293.442,292.722,0,204,393,0,293,0,0,297.144,282.263,1.7,6.67037,-6.67037,0,0,0,0,7,21,1,999,262.239,117.015,5.59375,2.4,0.0128542,0,0,0,-273.15,0,0,0,-273.15,0,93
"Jan 4, 09:00 pm",1,0,0,-7.34442,0,0,0,0,0,0,0,1,0,0.0127543,0,0.291559,0.440344,0,0,-0.163645,287.402,287.052,0,204,393,0,293,0,0,292.615,282.205,1.7,6.46185,-6.46185,0,0,0,0,6.4,22,1,999,271.316,128.607,5.38438,1.6,0.0127543,0,0,0,-273.15,0,0,0,-273.15,0,94
"Jan 4, 10:00 pm",1,0,0,-7.0749,0,0,0,0,0,0,0,1,0,0.0126406,0,0.288376,0.438752,0,0,-0.150927,283.512,283.187,0,204,393,0,293,0,0,288.134,278.704,1.7,6.19405,-6.19405,0,0,0,0,5.8,23,1,999,282.191,140.138,4.8625,1.9,0.0126406,0,0,0,-273.15,0,0,0,-273.15,0,95
"Jan 4, 11:00 pm",1,0,0,-6.81314,0,0,0,0,0,0,0,1,0,0.0125354,0,0.284881,0.437295,0,0,-0.150905,279.677,279.351,0,204,393,0,293,0,0,284.001,274.815,1.7,5.94648,-5.94648,0,0,0,0,5.2,0,1,999,297.623,151.072,4.34062,1.8,0.0125354,0,0,0,-273.15,0,0,0,-273.15,0,96
"Jan 5, 12:00 am",1,0,0,-6.58271,0,0,0,0,0,0,0,1,0,0.0124373,0,0.281608,0.435944,0,0,-0.146148,275.882,275.565,0,204,393,0,293,0,0,280.042,271.136,1.7,5.7238,-5.7238,0,0,0,0,4.6,1,1,999,324.435,159.943,4.20937,1.6,0.0124373,0,0,0,-273.15,0,0,0,-273.15,0,97
"Jan 5, 01:00 am",1,0,0,-6.37418,0,0,0,0,0,0,0,1,0,0.0123447,0,0.278165,0.434676,0,0,-0.140819,272.201,271.894,0,204,393,0,293,0,0,276.216,267.597,1.7,5.52289,-5.52289,0,0,0,0,4.3,2,1,999,9.19498,162.726,3.3625,3.5,0.0123447,0,0,0,-273.15,0,0,0,-273.15,0,98
"Jan 5, 02:00 am",1,0,0,-6.17277,0,0,0,0,0,0,0,1,0,0.0122571,0,0.274838,0.433487,0,0,-0.135791,268.636,268.338,0,204,393,0,293,0,0,272.513,264.166,1.7,5.32894,-5.32894,0,0,0,0,4,3,1,999,47.7893,156.984,2.98438,4.5,0.0122571,0,0,0,-273.15,0,0,0,-273.15,0,99
"Jan 5, 03:00 am",1,0,0,-5.97778,0,0,0,0,0,0,0,1,0,0.0121743,0,0.271523,0.432372,0,0,-0.130913,265.182,264.894,0,204,393,0,293,0,0,268.926,260.846,1.7,5.14148,-5.14148,0,0,0,0,3.8,4,1,999,69.0595,147.026,2.8625,3.5,0.0121743,0,0,0,-273.15,0,0,0,-273.15,0,100
"Jan 5, 04:00 am",1,0,0,-5.79321,0,0,0,0,0,0,0,1,0,0.0120959,0,0.268211,0.431324,0,0,-0.126307,261.837,261.557,0,204,393,0,293,0,0,265.452,257.629,1.7,4.96466,-4.96466,0,0,0,0,3.7,5,1,999,82.247,135.764,2.68438,2.7,0.0120959,0,0,0,-273.15,0,0,0,-273.15,0,101
"Jan 5, 05:00 am",1,0,0,-5.62308,0,0,0,0,0,0,0,1,0,0.0120214,0,0.264994,0.430337,0,0,-0.122117,258.592,258.321,0,204,393,0,293,0,0,262.085,254.5,1.7,4.80231,-4.80231,0,0,0,0,3.6,6,1,999,92.2254,124.162,2.58437,4.5,0.0120214,0,0,0,-273.15,0,0,0,-273.15,0,102
"Jan 5, 06:00 am",1,0,0,-5.45736,0,0,0,0,0,0,0,1,0,0.0119508,0,0.261873,0.42941,0,0,-0.11812,255.44,255.177,0,204,393,0,293,0,0,258.819,251.46,1.7,4.6442,-4.6442,0,0,0,0,3.5,7,1,999,100.983,112.623,2.875,3.7,0.0119508,0,0,0,-273.15,0,0,0,-273.15,0,103
"Jan 5, 07:00 am",1,0,0,-5.30299,0,0,0,0,0,0,0,1,0,0.0118836,0,0.258842,0.428536,0,0,-0.114335,252.378,252.122,0,204,393,0,293,0,0,255.647,248.505,1.7,4.49728,-4.49728,0,0,0,0,3.4,8,1,999,109.511,101.413,2.61875,4.7,0.0118836,0,0,0,-273.15,0,0,0,-273.15,0,104
"Jan 5, 08:00 am",1,0,0,-5.15163,0,0,0,0,0,0,0,1,0,0.0118205,0,0.255688,0.427746,0,0,-0.110701,249.402,249.153,0,204,393,0,293,0,0,252.567,245.632,1.7,4.35392,-4.35392,0,0,0,0,3.5,9,1,999,118.458,90.7936,2.5625,3.3,0.0118205,0,0,0,-273.15,0,0,0,-273.15,0,105
"Jan 5, 09:00 am",2,0,0,-4.78144,1.57908,0.789538,0.94486,0.99181,0.525136,37.8576,0.06,1,0,0.0117669,0.37983,0.252113,0.42713,0.7848,0.619629,-0.102177,246.548,246.317,0,204,393,0,293,0,0,249.584,243.074,1.7,4.22407,-3.98872,0.235354,0,0,2,4.3,10,1,999,128.35,81.5429,3.12813,2.8,0.0717669,0,0,0,-273.15,0,0,0,-273.15,0,106
"Jan 5, 10:00 am",2,0,0,43.1483,192.178,0.683909,0.88814,0.989764,1,46.8501,0.06,1,0,0.0128042,0.678477,0.29704,0.442696,110.264,75.4108,0.974448,252.243,254.413,0,204,393,0,293,0,0,247.935,289.576,1.7,6.45966,44.7049,51.1645,0,0,281,4.9,11,1,999,139.651,73.221,3.72813,2.4,0.0728042,0,0,0,-273.15,0,0,0,-273.15,0,107
"Jan 5, 11:00 am",2,0,0,-3.89572,9.82128,0.577722,0.805396,0.987317,1,54.7095,0.06,1,0,0.0121932,0.613744,0.295659,0.432216,6.6708,3.85387,0.327834,278.121,278.835,0,204,393,0,293,0,0,256.736,290.539,1.7,5.18202,-2.81673,2.36529,0,0,17,6.1,12,1,999,152.67,66.7462,4.77187,2,0.0721932,0,0,0,-273.15,0,0,0,-273.15,0,108
"Jan 5, 12:00 pm",2,0,0,-4.37659,4.47125,0.496805,0.715134,0.984955,1,60.2111,0.06,1,0,0.012123,0.543658,0.26466,0.431671,3.5316,1.75452,-0.461265,273.732,272.727,0,204,393,0,293,0,0,266.134,257.454,1.7,4.909,-3.95515,0.953857,0,0,9,6.7,13,1,999,167.329,62.7591,5.37187,1.9,0.072123,0,0,0,-273.15,0,0,0,-273.15,0,109
"Jan 5, 01:00 pm",2,0,0,6.66845,64.8662,0.473476,0.682804,0.984153,1,61.7398,0.06,1,0,0.0123865,0.518657,0.275261,0.435501,53.7588,25.4535,0.0472104,266.328,266.432,0,204,393,0,293,0,0,266.609,268.596,1.7,5.55173,7.64992,13.2016,0,0,137,7.4,14,1,999,182.932,61.7648,4.9,1.8,0.0723865,0,0,0,-273.15,0,0,0,-273.15,0,110
"Jan 5, 02:00 pm",2,0,0,60.9124,324.229,0.520432,0.744682,0.985705,1,58.6388,0.06,1,0,0.0141348,0.566552,0.339737,0.463555,244.465,127.228,1.55162,280.906,284.223,0,204.487,393,0,293,0,0,268.27,335.565,1.70405,9.22426,62.8568,72.081,0,0,623,8.3,15,1,999,198.308,63.9075,5.56563,2.4,0.0741348,0,0,0,-273.15,0,0,0,-273.15,0,111
"Jan 5, 03:00 pm",2,6,0,55.596,409.843,0.609885,0.833933,0.988118,1,52.4184,0.06,1,0,0.0609679,0.636007,0.392901,1.19261,263.693,160.822,35.0194,299.774,341.73,234.638,92.0079,366.232,234.638,293,0.129051,33.6691,284.177,390.877,2.72205,11.5285,90.7577,102.286,0,0,672,9.2,16,1,999,212.407,68.8863,5.99687,2.3,0.250019,0,0,0,-273.15,0,0,0,-273.15,0,112
"Jan 5, 04:00 pm",6,0,0,15.2483,529.105,0.72381,0.911995,0.990566,0.914283,43.6301,0.06,1,0,0.184019,0.637498,0.39502,2.49985,286.844,207.621,104.378,293,382.18,479.229,0,382.18,479.229,293,0.263576,104.378,290.619,392.619,3.99357,11.6817,120.676,132.358,-0.00014083,0,731,9.4,17,1,999,224.775,76.1214,6.11875,2.3,0.507595,0,0,0,-273.15,0,0,0,-273.15,0,113
"Jan 5, 05:00 pm",6,0,0,-45.3672,66.873,0.825593,0.959987,0.992474,0,34.3514,0.0582575,1,0,0.0134922,0,0.334018,0.450579,31.7844,26.241,37.6472,293,369.181,204,0,369.181,204,293,0.1122,37.6472,290.944,330.015,1.7,7.31153,-7.31153,0,-3.73707e-05,0,81,8.7,18,1,999,235.512,84.9449,5.41875,3.3,0.18395,0,0,0,-273.15,0,0,0,-273.15,0,114
"Jan 5, 06:00 pm",6,0,0,-26.4639,0,1,1,1,0,0,0,1,0,0.0128787,0,0.297032,0.441752,0,0,19.601,293,333.567,204,0,333.567,204,293,0.1122,19.601,291.187,290.379,1.7,6.40306,-6.40306,0,-5.64274e-06,0,0,8,19,1,999,245.003,94.6368,4.71875,4.2,0.125079,0,0,0,-273.15,0,0,0,-273.15,0,115
"Jan 5, 07:00 pm",1,0,0,-6.52209,0,0,0,0,0,0,0,1,0,0.0128453,0,0.288773,0.441602,0,0,-0.849812,308.056,306.286,0,204,393,0,293,0,0,296.379,280.261,1.7,6.49595,-6.49595,0,0,0,0,7.4,20,1,999,253.74,105.507,4.275,4.2,0.0128453,0,0,0,-273.15,0,0,0,-273.15,0,116
"Jan 5, 08:00 pm",1,0,0,-7.33169,0,0,0,0,0,0,0,1,0,0.012842,0,0.291298,0.441609,0,0,-0.334221,292.939,292.229,0,204,393,0,293,0,0,296.676,281.921,1.7,6.64682,-6.64682,0,0,0,0,6.8,21,1,999,262.282,116.866,3.90938,2.6,0.012842,0,0,0,-273.15,0,0,0,-273.15,0,117
"Jan 5, 09:00 pm",1,0,0,-7.3304,0,0,0,0,0,0,0,1,0,0.0127419,0,0.291427,0.44017,0,0,-0.16298,286.964,286.615,0,204,393,0,293,0,0,292.154,281.784,1.7,6.44776,-6.44776,0,0,0,0,6.1,22,1,999,271.368,128.458,3.6,4,0.0127419,0,0,0,-273.15,0,0,0,-273.15,0,118
"Jan 5, 10:00 pm",1,0,0,-7.05927,0,0,0,0,0,0,0,1,0,0.0126289,0,0.288236,0.438588,0,0,-0.150723,283.08,282.756,0,204,393,0,293,0,0,287.689,278.274,1.7,6.1788,-6.1788,0,0,0,0,5.5,23,1,999,282.248,139.988,3.15625,4.2,0.0126289,0,0,0,-273.15,0,0,0,-273.15,0,119
"Jan 5, 11:00 pm",1,0,0,-6.79711,0,0,0,0,0,0,0,1,0,0.0125243,0,0.284755,0.437141,0,0,-0.150496,279.25,278.925,0,204,393,0,293,0,0,283.565,274.397,1.7,5.93054,-5.93054,0,0,0,0,4.9,0,1,999,297.659,150.919,2.63438,3.5,0.0125243,0,0,0,-273.15,0,0,0,-273.15,0,120
"Jan 6, 12:00 am",1,0,0,-6.57138,0,0,0,0,0,0,0,1,0,0.0124265,0,0.281595,0.435796,0,0,-0.145799,275.464,275.147,0,204,393,0,293,0,0,279.614,270.725,1.7,5.71222,-5.71222,0,0,0,0,4.2,1,1,999,324.337,159.792,2.16875,4,0.0124265,0,0,0,-273.15,0,0,0,-273.15,0,121
"Jan 6, 01:00 am",1,0,0,-6.36222,0,0,0,0,0,0,0,1,0,0.0123343,0,0.278579,0.434536,0,0,-0.140509,271.789,271.482,0,204,393,0,293,0,0,275.793,267.191,1.7,5.50924,-5.50924,0,0,0,0,3.5,2,1,999,8.79013,162.625,1.39063,5,0.0123343,0,0,0,-273.15,0,0,0,-273.15,0,122
"Jan 6, 02:00 am",1,0,0,-6.16444,0,0,0,0,0,0,0,1,0,0.0122471,0,0.275784,0.433352,0,0,-0.135531,268.229,267.932,0,204,393,0,293,0,0,272.094,263.767,1.7,5.31713,-5.31713,0,0,0,0,2.7,3,1,999,47.3905,156.956,0.590625,5.2,0.0122471,0,0,0,-273.15,0,0,0,-273.15,0,123
"Jan 6, 03:00 am",1,0,0,-5.97985,0,0,0,0,0,0,0,1,0,0.0121644,0,0.2732,0.432239,0,0,-0.130922,264.778,264.49,0,204,393,0,293,0,0,268.509,260.441,1.7,5.13778,-5.13778,0,0,0,0,1.8,4,1,999,68.7705,147.033,-0.153125,6.2,0.0121644,0,0,0,-273.15,0,0,0,-273.15,0,124
"Jan 6, 04:00 am",1,0,0,-5.79881,0,0,0,0,0,0,0,1,0,0.0120861,0,0.270195,0.431194,0,0,-0.12647,261.428,261.148,0,204,393,0,293,0,0,265.035,257.213,1.7,4.96354,-4.96354,0,0,0,0,1.4,5,1,999,82.0239,135.784,-0.475,5.7,0.0120861,0,0,0,-273.15,0,0,0,-273.15,0,125
"Jan 6, 05:00 am",1,0,0,-5.6267,0,0,0,0,0,0,0,1,0,0.0120119,0,0.267293,0.430211,0,0,-0.122185,258.178,257.907,0,204,393,0,293,0,0,261.665,254.083,1.7,4.79802,-4.79802,0,0,0,0,1,6,1,999,92.0381,124.184,-0.640625,4.5,0.0120119,0,0,0,-273.15,0,0,0,-273.15,0,126
"Jan 6, 06:00 am",1,0,0,-5.46413,0,0,0,0,0,0,0,1,0,0.0119413,0,0.264379,0.429286,0,0,-0.118191,255.023,254.76,0,204,393,0,293,0,0,258.394,251.041,1.7,4.64234,-4.64234,0,0,0,0,0.7,7,1,999,100.814,112.64,-1.01875,4.2,0.0119413,0,0,0,-273.15,0,0,0,-273.15,0,127
"Jan 6, 07:00 am",1,0,0,-5.31048,0,0,0,0,0,0,0,1,0,0.0118741,0,0.261553,0.428414,0,0,-0.114461,251.957,251.701,0,204,393,0,293,0,0,255.218,248.08,1.7,4.49548,-4.49548,0,0,0,0,0.4,8,1,999,109.352,101.422,-1.1625,4.5,0.0118741,0,0,0,-273.15,0,0,0,-273.15,0,128
"Jan 6, 08:00 am",1,0,0,-5.16262,0,0,0,0,0,0,0,1,0,0.0118115,0,0.258602,0.42764,0,0,-0.110895,248.975,248.725,0,204,393,0,293,0,0,252.133,245.199,1.7,4.35497,-4.35497,0,0,0,0,0.3,9,1,999,118.301,90.7892,-1.18438,4.7,0.0118115,0,0,0,-273.15,0,0,0,-273.15,0,129
"Jan 6, 09:00 am",2,0,0,7.39242,88.6145,0.791201,0.9456,0.991841,0.525051,37.7021,0.06,1,0,0.0120049,0.380078,0.266434,0.430349,43.9488,34.7723,0.169557,248.245,248.626,0,204,393,0,293,0,0,249.457,255.305,1.7,4.75927,8.45693,13.2162,0,0,112,2.1,10,1,999,128.194,81.5212,0.38125,4.7,0.0720049,0,0,0,-273.15,0,0,0,-273.15,0,130
"Jan 6, 10:00 am",2,0,0,110.143,466.39,0.685868,0.88939,0.989804,1,46.6961,0.06,1,0,0.0559542,0.679459,0.358892,1.14513,266.832,183.012,5.03123,279.864,286.653,0,323.18,393,0,293,0,0,256.489,351.818,2.69317,9.57644,114.772,124.349,0,0,680,4.1,11,1,999,139.494,73.177,1.6,3.7,0.115954,0,0,0,-273.15,0,0,0,-273.15,0,131
"Jan 6, 11:00 am",6,0,0,40.0604,447.637,0.57984,0.807386,0.987371,1,54.5607,0.06,1,0,0.0725793,0.615295,0.397994,1.35514,302.933,175.653,56.0831,293,359.345,351.127,0,359.345,351.127,293,0.19312,56.0831,280.873,393.116,2.92606,11.3569,96.7213,108.078,-4.2485e-05,0,772,6,12,1,999,152.517,66.6758,2.71875,4.5,0.325699,0,0,0,-273.15,0,0,0,-273.15,0,132
"Jan 6, 12:00 pm",6,0,0,10.4798,440.96,0.498824,0.717778,0.985021,1,60.0778,0.06,1,0,0.055397,0.545704,0.396442,1.13043,346.882,173.033,71.1989,293,384.101,319.616,0,384.101,319.616,293,0.175789,71.1989,288.377,392.463,2.66346,11.6308,82.7939,94.4248,-0.000100127,0,884,7.5,13,1,999,167.192,62.6607,2.96875,5.7,0.291186,0,0,0,-273.15,0,0,0,-273.15,0,133
