"Time stamp","1st operating mode","2nd op. mode, if applicable","3rd op. mode, if applicable","Field change in material/htf internal energy | (MWt)","Field collector DNI-cosine product | (W/m2)","Field collector cosine efficiency","Field collector incidence angle modifier","Field collector optical end loss","Field collector row shadowing loss","Field collector solar incidence angle | (deg)","Field collector tracking power | (MWe)","Field fraction of focused SCAs","Field freeze protection required | (MWt)","Field htf pumping power | (MWe)","Field optical efficiency before defocus","Field piping thermal losses | (MWt)","Field pressure drop | (bar)","Field thermal power incident | (MWt)","Field thermal power incident after cosine | (MWt)","Field thermal power leaving in HTF | (MWt)","Field timestep-averaged inlet temperature | (C)","Field timestep-averaged outlet temperature | (C)","Field total mass flow delivered | (kg/s)","Field total mass flow recirculated | (kg/s)","Heat sink HTF inlet temp | (C)","Heat sink HTF mass flow | (kg/s)","Heat sink HTF outlet temp | (C)","Heat sink pumping power | (MWe)","Heat sink thermal power | (MWt)","Loop timestep-averaged inlet temperature | (C)","Loop timestep-averaged outlet temperature | (C)","Receiver mass flow rate | (kg/s)","Receiver thermal losses | (MWt)","Receiver thermal power absorbed | (MWt)","Receiver thermal power incident | (MWt)","Relative energy balance error","Relative mass flow balance error","Resource Beam normal irradiance | (W/m2)","Resource Dry bulb temperature | (C)","Resource Hour of Day","Resource Month","Resource Pressure | (mbar)","Resource Solar Azimuth | (deg)","Resource Solar Zenith | (deg)","Resource Wet bulb temperature | (C)","Resource Wind Speed | (m/s)","System total electrical parasitic | (MWe)","TES charge mass flow rate | (kg/s)","TES charge state | (MWht)","TES charge thermal power | (MWt)","TES cold temperature | (C)","TES discharge mass flow rate | (kg/s)","TES discharge thermal power | (MWt)","TES freeze protection power | (MWe)","TES hot temperature | (C)","TES thermal losses | (MWt)","Time at end of timestep | (hr)"
"Jun 1, 02:00 pm",6,0,0,-0.0389067,869.189,0.965766,1,0.996201,1,15.0354,0.06,1,0,2.08965,0.768899,0,13.2942,353.16,341.07,250.562,293,392.785,1021.33,0,392.785,1021.33,293,0.561731,250.562,293,392.775,8.51107,11.7618,250.486,262.248,-0.000333516,0,900,23.5,15,6,994,230.556,23.9974,14.0469,6.3,2.71138,0,0,0,-273.15,0,0,0,-273.15,0,3639
"Jun 1, 03:00 pm",6,0,0,-0.143507,940.781,0.982026,1,0.997282,1,10.8796,0.06,1,0,2.69284,0.769733,0,15.7219,375.919,369.162,272.584,293,392.618,1113.08,0,392.618,1113.08,293,0.612192,272.584,293,392.575,9.27563,11.7559,272.4,284.156,-0.000361651,0,958,24,16,6,994,250.406,34.1481,14.2344,5.3,3.36503,0,0,0,-273.15,0,0,0,-273.15,0,3640
"Jun 1, 04:00 pm",6,0,0,0.0382068,919.618,0.996335,1,0.998786,1,4.90663,0.06,1,0,2.51748,0.770894,0,15.037,362.185,360.858,266.431,293,392.618,1087.94,0,392.618,1087.94,293,0.59837,266.431,293,392.63,9.06621,11.7525,266.431,278.183,-0.000353491,0,923,24,17,6,994,263.12,45.454,14.2344,5,3.17585,0,0,0,-273.15,0,0,0,-273.15,0,3641
"Jun 1, 05:00 pm",6,0,0,0.0993511,868.186,0.999063,1,0.999388,1,2.47995,0.06,1,0,2.10278,0.771358,0,13.3493,340.996,340.676,250.964,293,392.736,1023.5,0,392.736,1023.5,293,0.562926,250.964,293,392.768,8.52918,11.7561,251.027,262.783,-0.000333733,0,869,23.7,18,6,994,272.952,57.0524,14.2078,5.9,2.7257,0,0,0,-273.15,0,0,0,-273.15,0,3642
"Jun 1, 06:00 pm",6,0,0,0.00995176,758.098,0.981992,1,0.997279,1,10.89,0.06,1,0,1.37298,0.769731,0,10.0719,302.933,297.478,217.265,293,392.77,885.744,0,392.77,885.744,293,0.487159,217.265,293,392.772,7.3812,11.734,217.244,228.978,-0.000289113,0,772,22.8,19,6,994,281.7,68.5563,14.05,5.3,1.92014,0,0,0,-273.15,0,0,0,-273.15,0,3643
"Jun 1, 07:00 pm",6,0,0,-0.704575,545.715,0.940887,0.996209,0.994909,0.647029,19.7989,0.0342709,1,0,0.0179997,0.282718,0,0.574152,227.592,214.138,49.7051,293,392.143,204,0,392.143,204,293,0.1122,49.7051,293,390.85,1.7,11.5475,48.9933,60.5409,-6.53382e-05,0,580,21.4,20,6,994,290.299,79.6776,13.1187,5.3,0.164471,0,0,0,-273.15,0,0,0,-273.15,0,3644
"Jun 1, 08:00 pm",6,0,0,-38.6587,133,1,1,1,0,0,0,1,0,0.0159364,0,0,0.543405,52.1892,52.1892,33.3695,293,360.879,204,0,360.879,204,293,0.1122,33.3695,293,297.478,1.7,6.53069,-6.53069,0,-2.097e-05,0,133,19.9,21,6,994,299.383,89.6738,12.4,7.2,0.128136,0,0,0,-273.15,0,0,0,-273.15,0,3645
"Jun 1, 09:00 pm",6,0,0,-18.8636,0,1,1,1,0,0,0,1,0,0.0156607,0,0,0.539898,0,0,13.0851,293,320.31,204,0,320.31,204,293,0.1122,13.0851,293,280.882,1.7,6.24695,-6.24695,0,-1.36572e-06,0,0,18.3,22,6,994,309.48,99.3325,12.675,5.3,0.127861,0,0,0,-273.15,0,0,0,-273.15,0,3646
"Jun 1, 10:00 pm",1,0,0,-5.79319,0,0,0,0,0,0,0,1,0,0.015767,0,0,0.541501,0,0,-0.534047,300.383,299.26,0,204,393,0,293,0,0,296.055,281.433,1.7,6.41748,-6.41748,0,0,0,0,16.7,23,6,994,321.051,107.518,12.1688,4.5,0.015767,0,0,0,-273.15,0,0,0,-273.15,0,3647
"Jun 1, 11:00 pm",1,0,0,-6.14548,0,0,0,0,0,0,0,1,0,0.0156743,0,0,0.540139,0,0,-0.242138,290.962,290.447,0,204,393,0,293,0,0,295.098,282.144,1.7,6.40263,-6.40263,0,0,0,0,15.2,0,6,994,334.379,113.736,11.5281,3,0.0156743,0,0,0,-273.15,0,0,0,-273.15,0,3648
"Jun 2, 12:00 am",1,0,0,-5.97053,0,0,0,0,0,0,0,1,0,0.0155302,0,0,0.538067,0,0,-0.184813,285.656,285.26,0,204,393,0,293,0,0,290.925,278.831,1.7,6.15837,-6.15837,0,0,0,0,13.6,1,6,994,349.316,117.365,10.3188,1.8,0.0155302,0,0,0,-273.15,0,0,0,-273.15,0,3649
"Jun 2, 01:00 am",1,0,0,-5.72538,0,0,0,0,0,0,0,1,0,0.0153875,0,0,0.536026,0,0,-0.168946,281.178,280.813,0,204,393,0,293,0,0,286.441,274.867,1.7,5.89559,-5.89559,0,0,0,0,12.8,2,6,994,5.06862,117.931,9.51875,1.8,0.0153875,0,0,0,-273.15,0,0,0,-273.15,0,3650
"Jun 2, 02:00 am",1,0,0,-5.48978,0,0,0,0,0,0,0,1,0,0.0152531,0,0,0.534113,0,0,-0.160115,276.98,276.633,0,204,393,0,293,0,0,282.077,270.936,1.7,5.65087,-5.65087,0,0,0,0,12,3,6,994,20.418,115.352,9.42188,1.7,0.0152531,0,0,0,-273.15,0,0,0,-273.15,0,3651
"Jun 2, 03:00 am",1,0,0,-5.27336,0,0,0,0,0,0,0,1,0,0.0151271,0,0,0.532331,0,0,-0.152964,272.964,272.63,0,204,393,0,293,0,0,277.884,267.131,1.7,5.42723,-5.42723,0,0,0,0,11.5,4,6,994,34.3635,109.985,9.39063,3.2,0.0151271,0,0,0,-273.15,0,0,0,-273.15,0,3652
"Jun 2, 04:00 am",1,0,0,-5.06615,0,0,0,0,0,0,0,1,0,0.0150091,0,0,0.530672,0,0,-0.146213,269.105,268.784,0,204,393,0,293,0,0,273.856,263.475,1.7,5.2132,-5.2132,0,0,0,0,11.2,5,6,994,46.538,102.427,9.40312,2.8,0.0150091,0,0,0,-273.15,0,0,0,-273.15,0,3653
"Jun 2, 05:00 am",1,0,0,-4.87219,0,0,0,0,0,0,0,1,0,0.0148985,0,0,0.529125,0,0,-0.139973,265.395,265.087,0,204,393,0,293,0,0,269.986,259.956,1.7,5.01295,-5.01295,0,0,0,0,11.1,6,6,994,57.1052,93.2805,9.30313,2.5,0.0148985,0,0,0,-273.15,0,0,0,-273.15,0,3654
"Jun 2, 06:00 am",2,0,0,-4.62654,1.83973,0.919867,0.991036,0.994291,0.56237,23.0933,0.0136651,1,0,0.0147967,0.0974113,0,0.527712,0.7848,0.721912,-0.131672,261.85,261.559,0,204,393,0,293,0,0,266.268,256.688,1.7,4.82909,-4.75877,0.0703223,0,0,2,11.4,7,6,994,66.4831,83.4627,9.29062,3.2,0.0284619,0,0,0,-273.15,0,0,0,-273.15,0,3655
"Jun 2, 07:00 am",2,6,0,88.3349,409.356,0.970039,1,0.996458,0.890153,14.0599,0.06,1,0,0.107519,0.684615,0,1.87074,165.593,160.631,13.6663,290.435,304.973,71.4784,302.394,384.431,71.4784,293,0.0393131,8.26747,273.835,370.841,3.1156,10.0858,99.8891,109.975,0,0,422,13,8,6,994,75.1778,72.5641,10.3047,3.8,0.206832,0,0,0,-273.15,0,0,0,-273.15,0,3656
"Jun 2, 08:00 am",6,0,0,30.613,657.01,0.99547,1,0.998649,1,5.45579,0.06,1,0,0.849917,0.770788,0,7.3399,258.984,257.811,156.658,293,378.387,753,0,378.387,753,293,0.41415,156.658,291.829,392.876,6.275,11.7074,187.01,198.717,-0.000154072,0,660,15.1,9,6,994,83.7701,61.1597,11.5844,2.7,1.32407,0,0,0,-273.15,0,0,0,-273.15,0,3657
"Jun 2, 09:00 am",6,0,0,1.45343,778.362,0.999181,1,0.999427,1,2.31843,0.06,1,0,1.50254,0.771389,0,10.6906,305.68,305.429,222.431,293,392.099,913.33,0,392.099,913.33,293,0.502332,222.431,292.957,392.661,7.61108,11.7521,223.853,235.605,-0.000292141,0,779,17.4,10,6,994,93.0464,49.5547,13.025,2.1,2.06487,0,0,0,-273.15,0,0,0,-273.15,0,3658
"Jun 2, 10:00 am",6,0,0,0.147103,678.885,0.988188,1,0.997807,1,8.81523,0.06,1,0,0.973634,0.770138,0,8.02619,269.579,266.394,193.307,293,392.757,788.182,0,392.757,788.182,293,0.4335,193.307,292.999,392.816,6.56818,11.7345,193.426,205.16,-0.000257165,0,687,19.2,11,6,994,104.385,38.0731,13.1063,2.7,1.46713,0,0,0,-273.15,0,0,0,-273.15,0,3659
"Jun 2, 11:00 am",6,0,0,0.0194566,566.574,0.971826,1,0.99657,1,13.633,0.06,1,0,0.550104,0.769183,0,5.50604,228.769,222.324,159.311,293,392.818,649.147,0,392.818,649.147,293,0.357031,159.311,293,392.823,5.40956,11.7004,159.307,171.008,-0.000212189,0,583,20.8,12,6,994,120.867,27.3261,14.0031,3.2,0.967135,0,0,0,-273.15,0,0,0,-273.15,0,3660
"Jun 2, 12:00 pm",6,0,0,0.0386603,673.407,0.959269,1,0.995835,1,16.4092,0.06,1,0,0.941903,0.768616,0,7.85233,275.465,264.245,191.371,293,392.873,779.331,0,392.873,779.331,293,0.428632,191.371,293,392.894,6.49442,11.7208,191.382,203.103,-0.000255162,0,702,22.5,13,6,994,149.809,19.0259,14.6094,4.2,1.43054,0,0,0,-273.15,0,0,0,-273.15,0,3661
"Jun 2, 01:00 pm",6,0,0,-0.0991554,762.679,0.956937,0.999592,0.99571,1,16.8756,0.06,1,0,1.39167,0.768206,0,10.1623,312.743,299.275,218.319,293,392.793,889.825,0,392.793,889.825,293,0.489404,218.319,293,392.758,7.41521,11.7174,218.188,229.905,-0.000290643,0,797,23.8,14,6,994,194.97,17.3994,14.9719,3.8,1.94108,0,0,0,-273.15,0,0,0,-273.15,0,3662
"Jun 2, 02:00 pm",6,0,0,0.113811,719.901,0.96631,1,0.996233,1,14.9146,0.06,1,0,1.16041,0.768923,0,9.01226,292.338,282.489,205.427,293,392.877,836.532,0,392.877,836.532,293,0.460093,205.427,293,392.921,6.9711,11.7014,205.511,217.213,-0.000273927,0,745,24.7,15,6,994,230.696,23.8748,15.1297,2.8,1.6805,0,0,0,-273.15,0,0,0,-273.15,0,3663
"Jun 2, 03:00 pm",6,0,0,-0.164274,897.896,0.982381,1,0.99731,1,10.7712,0.06,1,0,2.32467,0.769754,0,14.265,358.654,352.335,259.681,293,392.746,1058.93,0,392.746,1058.93,293,0.582413,259.681,293,392.698,8.82443,11.7329,259.478,271.211,-0.000345395,0,914,25.4,16,6,994,250.55,34.0399,15.2828,4.2,2.96708,0,0,0,-273.15,0,0,0,-273.15,0,3664
"Jun 2, 04:00 pm",6,0,0,-0.0273398,908.788,0.996478,1,0.99881,1,4.81043,0.06,1,0,2.42618,0.770912,0,14.674,357.869,356.608,263.259,293,392.67,1074.4,0,392.67,1074.4,293,0.590919,263.259,293,392.661,8.95332,11.721,263.193,274.914,-0.000349632,0,912,25.6,17,6,994,263.243,45.3519,15.4438,3,3.0771,0,0,0,-273.15,0,0,0,-273.15,0,3665
"Jun 2, 05:00 pm",6,0,0,0.0889918,861.136,0.998998,1,0.999366,1,2.56538,0.06,1,0,2.05001,0.771342,0,13.1269,338.249,337.91,248.865,293,392.757,1014.71,0,392.757,1014.71,293,0.558093,248.865,293,392.786,8.45596,11.7262,248.918,260.644,-0.000331075,0,862,25.3,18,6,994,273.057,56.9513,14.8312,3.6,2.6681,0,0,0,-273.15,0,0,0,-273.15,0,3666
"Jun 2, 06:00 pm",6,0,0,-0.0263001,764.773,0.981737,1,0.99726,1,10.9669,0.06,1,0,1.41297,0.769715,0,10.2648,305.68,300.097,219.349,293,392.75,894.429,0,392.75,894.429,293,0.491936,219.349,293,392.738,7.45358,11.6986,219.291,230.989,-0.000291772,0,779,24.5,19,6,994,281.791,68.4528,14.8125,2.8,1.9649,0,0,0,-273.15,0,0,0,-273.15,0,3667
"Jun 2, 07:00 pm",6,0,0,-0.229571,538.877,0.940449,0.996109,0.994888,0.649749,19.8729,0.0349488,1,0,0.0180273,0.289488,0,0.574582,224.845,211.455,49.8723,293,392.456,204,0,392.456,204,293,0.1122,49.8723,293,391.875,1.7,11.5765,49.6373,61.2137,-6.59607e-05,0,573,23.3,20,6,994,290.379,79.5701,14.9016,2.4,0.165176,0,0,0,-273.15,0,0,0,-273.15,0,3668
"Jun 2, 08:00 pm",6,0,0,-38.8547,74,1,1,1,0,0,0,1,0,0.0159402,0,0,0.543455,29.0376,29.0376,33.5925,293,361.314,204,0,361.314,204,293,0.1122,33.5925,293,297.698,1.7,6.5127,-6.5127,0,-2.13755e-05,0,74,21.7,21,6,994,299.452,89.5875,14.2781,3.6,0.12814,0,0,0,-273.15,0,0,0,-273.15,0,3669
"Jun 2, 09:00 pm",6,0,0,-18.961,0,1,1,1,0,0,0,1,0,0.0156614,0,0,0.539908,0,0,13.2027,293,320.552,204,0,320.552,204,293,0.1122,13.2027,293,280.931,1.7,6.23137,-6.23137,0,-1.40225e-06,0,0,20.3,22,6,994,309.536,99.211,14.5969,5,0.127861,0,0,0,-273.15,0,0,0,-273.15,0,3670
"Jun 2, 10:00 pm",1,0,0,-5.77693,0,0,0,0,0,0,0,1,0,0.0157699,0,0,0.541542,0,0,-0.536445,300.521,299.394,0,204,393,0,293,0,0,296.103,281.493,1.7,6.40416,-6.40416,0,0,0,0,18.9,23,6,994,321.089,107.39,13.8219,4.5,0.0157699,0,0,0,-273.15,0,0,0,-273.15,0,3671
"Jun 2, 11:00 pm",1,0,0,-6.13977,0,0,0,0,0,0,0,1,0,0.0156777,0,0,0.540188,0,0,-0.242525,291.07,290.554,0,204,393,0,293,0,0,295.185,282.24,1.7,6.39743,-6.39743,0,0,0,0,17.5,0,6,994,334.392,113.604,13.4375,5.3,0.0156777,0,0,0,-273.15,0,0,0,-273.15,0,3672
"Jun 3, 12:00 am",1,0,0,-5.96682,0,0,0,0,0,0,0,1,0,0.0155338,0,0,0.538117,0,0,-0.184828,285.76,285.364,0,204,393,0,293,0,0,291.022,278.936,1.7,6.15469,-6.15469,0,0,0,0,16.1,1,6,994,349.297,117.233,13.3656,5,0.0155338,0,0,0,-273.15,0,0,0,-273.15,0,3673
"Jun 3, 01:00 am",1,0,0,-5.72253,0,0,0,0,0,0,0,1,0,0.015391,0,0,0.536076,0,0,-0.168909,281.283,280.919,0,204,393,0,293,0,0,286.542,274.975,1.7,5.89271,-5.89271,0,0,0,0,15.1,2,6,994,5.01632,117.807,12.9906,5.3,0.015391,0,0,0,-273.15,0,0,0,-273.15,0,3674
"Jun 3, 02:00 am",1,0,0,-5.4893,0,0,0,0,0,0,0,1,0,0.0152565,0,0,0.534161,0,0,-0.160152,277.086,276.739,0,204,393,0,293,0,0,282.18,271.042,1.7,5.65043,-5.65043,0,0,0,0,14.1,3,6,994,20.3378,115.241,12.1469,5.6,0.0152565,0,0,0,-273.15,0,0,0,-273.15,0,3675
"Jun 3, 03:00 am",1,0,0,-5.27006,0,0,0,0,0,0,0,1,0,0.0151305,0,0,0.532379,0,0,-0.152868,273.071,272.737,0,204,393,0,293,0,0,277.988,267.243,1.7,5.42383,-5.42383,0,0,0,0,13.5,4,6,994,34.265,109.891,11.2734,5.6,0.0151305,0,0,0,-273.15,0,0,0,-273.15,0,3676
"Jun 3, 04:00 am",1,0,0,-5.06282,0,0,0,0,0,0,0,1,0,0.0150126,0,0,0.53072,0,0,-0.146126,269.215,268.895,0,204,393,0,293,0,0,273.963,263.59,1.7,5.20978,-5.20978,0,0,0,0,13.1,5,6,994,46.4291,102.349,11.225,4.8,0.0150126,0,0,0,-273.15,0,0,0,-273.15,0,3677
"Jun 3, 05:00 am",1,0,0,-4.8661,0,0,0,0,0,0,0,1,0,0.014902,0,0,0.529174,0,0,-0.139785,265.509,265.202,0,204,393,0,293,0,0,270.095,260.078,1.7,5.00666,-5.00666,0,0,0,0,13.1,6,6,994,56.99,93.2168,12.0844,3.8,0.014902,0,0,0,-273.15,0,0,0,-273.15,0,3678
"Jun 3, 06:00 am",2,0,0,2.61389,204.951,0.919063,0.990823,0.994274,0.563863,23.2105,0.0140092,1,0,0.015074,0.100106,0,0.531366,87.5052,80.4228,0.15125,264.771,265.104,0,204,393,0,293,0,0,266.927,270.652,1.7,5.29496,2.75586,8.05082,0,0,223,13.8,7,6,994,66.362,83.4114,12.4719,4.5,0.0290832,0,0,0,-273.15,0,0,0,-273.15,0,3679
"Jun 3, 07:00 am",2,6,0,93.6451,486.791,0.969703,1,0.996438,0.913897,14.1389,0.06,1,0,0.210119,0.702863,0,2.88186,196.985,191.017,32.0998,293.757,320.015,179.904,283.259,379.765,179.904,293,0.098947,26.0149,279.471,379.536,3.85969,10.6809,123.584,134.265,0,0,502,15.4,8,6,994,75.0484,72.5205,13.2516,3.6,0.369066,0,0,0,-273.15,0,0,0,-273.15,0,3680
"Jun 3, 08:00 am",6,0,0,17.9188,632.988,0.995264,1,0.998619,1,5.57839,0.06,1,0,0.771859,0.770764,0,6.88613,249.566,248.384,161.894,293,383.891,728.52,0,383.891,728.52,293,0.400686,161.894,292.538,392.86,6.071,11.7433,179.703,191.446,-0.00017979,0,636,17.4,9,6,994,83.6275,61.1213,14.0797,5.9,1.23255,0,0,0,-273.15,0,0,0,-273.15,0,3681
"Jun 3, 09:00 am",6,0,0,0.959758,738.459,0.999268,1,0.999459,1,2.19216,0.06,1,0,1.26968,0.771413,0,9.56448,289.984,289.771,210.843,293,392.448,862.516,0,392.448,862.516,293,0.474384,210.843,292.981,392.853,7.18763,11.7617,211.772,223.533,-0.000278815,0,739,19.3,10,6,994,92.8821,49.5174,15.0422,4.8,1.80407,0,0,0,-273.15,0,0,0,-273.15,0,3682
"Jun 3, 10:00 am",6,0,0,0.0154743,838.275,0.988532,1,0.99784,1,8.68567,0.06,1,0,1.87353,0.770163,0,12.3684,332.755,328.939,241.586,293,392.837,984.189,0,392.837,984.189,293,0.541304,241.586,293,392.845,8.20158,11.7714,241.565,253.337,-0.000321894,0,848,21.3,11,6,994,104.185,38.0305,15.2844,5.3,2.47484,0,0,0,-273.15,0,0,0,-273.15,0,3683
"Jun 3, 11:00 am",6,0,0,-0.115963,472.569,0.972364,1,0.996605,1,13.5014,0.06,1,0,0.311239,0.76921,0,3.78164,190.706,185.436,131.097,293,392.703,534.838,0,392.703,534.838,293,0.294161,131.097,293,392.609,4.45699,11.6768,130.962,142.639,-0.000174221,0,486,22.1,12,6,994,120.615,27.2666,15.3813,6.9,0.6654,0,0,0,-273.15,0,0,0,-273.15,0,3684
"Jun 3, 12:00 pm",6,0,0,0.028327,319.651,0.959913,1,0.995871,1,16.2779,0.06,1,0,0.0859925,0.768643,0,1.61505,130.669,125.431,84.7364,293,392.62,346.007,0,392.62,346.007,293,0.190304,84.7364,293,392.604,2.88339,11.6583,84.7535,96.4118,-0.000112428,0,333,22.5,13,6,994,149.544,18.9292,15.3906,8.1,0.336296,0,0,0,-273.15,0,0,0,-273.15,0,3685
"Jun 3, 01:00 pm",6,0,0,0.185889,659.766,0.95757,0.999713,0.995744,1,16.7503,0.06,1,0,0.880607,0.768325,0,7.51091,270.364,258.892,187.03,293,392.868,761.685,0,392.868,761.685,293,0.418927,187.03,293,392.979,6.34737,11.7252,187.188,198.913,-0.000249353,0,689,23.9,14,6,994,194.937,17.2702,16.2047,7.4,1.35953,0,0,0,-273.15,0,0,0,-273.15,0,3686
"Jun 3, 02:00 pm",6,0,0,-0.277041,409.932,0.966821,1,0.996264,1,14.8005,0.06,1,0,0.197659,0.768947,0,2.80205,166.378,160.857,112.353,293,392.684,458.459,0,392.684,458.459,293,0.252152,112.353,293,392.46,3.82049,11.6314,112.059,123.691,-0.000149256,0,424,24.3,15,6,994,230.824,23.7564,15.7062,5.9,0.509812,0,0,0,-273.15,0,0,0,-273.15,0,3687
"Jun 3, 03:00 pm",6,0,0,0.0764636,442.22,0.982712,1,0.997336,1,10.6694,0.06,1,0,0.251951,0.769774,0,3.28925,176.58,173.527,121.877,293,392.603,497.752,0,392.603,497.752,293,0.273763,121.877,293,392.654,4.14793,11.6404,121.936,133.577,-0.000161656,0,450,24.6,16,6,994,250.683,33.9346,15.225,4.5,0.585715,0,0,0,-273.15,0,0,0,-273.15,0,3688
"Jun 3, 04:00 pm",6,0,0,-0.059986,392.664,0.996608,1,0.998832,1,4.72056,0.06,1,0,0.172867,0.770929,0,2.56451,154.606,154.081,107.234,293,392.577,438.069,0,392.577,438.069,293,0.240938,107.234,293,392.525,3.65057,11.6272,107.159,118.786,-0.000142161,0,394,24.5,17,6,994,263.358,45.2523,15.125,5,0.473805,0,0,0,-273.15,0,0,0,-273.15,0,3689
"Jun 3, 05:00 pm",6,0,0,0.0108018,482.486,0.998935,1,0.999347,1,2.64469,0.06,1,0,0.336248,0.771326,0,3.97965,189.529,189.327,134.396,293,392.57,549.075,0,392.57,549.075,293,0.301991,134.396,293,392.587,4.57562,11.6462,134.387,146.033,-0.000178143,0,483,24.4,18,6,994,273.155,56.8525,15.2594,5,0.69824,0,0,0,-273.15,0,0,0,-273.15,0,3690
"Jun 3, 06:00 pm",6,0,0,0.0468272,373.952,0.981501,1,0.997241,1,11.0378,0.06,1,0,0.145887,0.769701,0,2.2921,149.504,146.739,101.272,293,392.602,413.607,0,392.602,413.607,293,0.227484,101.272,293,392.619,3.44672,11.6399,101.305,112.945,-0.000134321,0,381,23.7,19,6,994,281.876,68.3519,15.0281,5.6,0.433371,0,0,0,-273.15,0,0,0,-273.15,0,3691
"Jun 3, 07:00 pm",6,0,0,-31.1137,109.045,0.940044,0.996017,0.994869,0.652389,19.9411,0.0356088,1,0,0.0163264,0.29612,0,0.54891,45.5184,42.7893,37.178,293,368.275,204,0,368.275,204,293,0.1122,37.178,293,318.252,1.7,7.41027,5.26047,12.6707,-2.85981e-05,0,116,22.5,20,6,994,290.453,79.4656,14.4531,7.4,0.164135,0,0,0,-273.15,0,0,0,-273.15,0,3692
