"Time stamp","Field HTF mass flow rate total | (kg/s)","Field HTF temperature cold header inlet | (C)","Field HTF temperature hot header outlet | (C)","Field collector DNI-cosine product | (W/m2)","Field collector fraction of time period tracking","Field collector incidence angle modifier","Field collector optical end loss","Field collector row shadowing loss","Field collector solar incidence angle | (deg)","Field collector thermal and optical efficiency","Field collector tracking angle | (deg)","Field thermal power absorbed | (MWt)","Field thermal power incident after cosine | (MWt)","Field thermal power pipe losses | (MWt)","Field thermal power receiver heat loss | (kJ/hr-m2)","Field thermal power receiver total loss | (MWt)","Field thermal power total incident | (MWt)","Field thermal power total produced | (MWt)","Resource Pressure | (mbar)","Resource Solar Azimuth | (deg)","Resource Solar Zenith | (deg)","Resource Wet bulb temperature | (C)","Resource Wind Speed | (m/s)","Resource Dry bulb temperature | (C)","Resource Beam normal irradiance | (W/m2)","System power generated | (kW)","Cycle electrical power output (gross) | (MWe)","Cycle electrical power output (gross, solar share) | (MWe)","Cycle electrical power output (net) | (MWe)","Cycle thermal energy dumped - min. load requirement | (MWt)","Cycle thermal energy dumped - solar field | (MWt)","Cycle thermal power input | (MWt)","Field collector cosine efficiency","Parasitic power total consumption | (MWe)","Parasitic power solar field HTF pump | (MWe)","Parasitic power generation-dependent load | (MWe)","Parasitic power freeze protection pump | (MWe)","Parasitic power fixed load | (MWe)","Parasitic power field collector drives | (MWe)","Parasitic power condenser operation | (MWe)","Parasitic power auxiliary heater operation | (MWe)","Parasitic power - online total | (MWe)","Parasitic power - offline total | (MWe)"
"Jun 6, 08:00 pm",0,324.138,319.769,115.561,0,0.975744,0.992935,0,29.671,0,0,0,45.3462,3.39963,26.5617,10.4228,52.1892,0,994,299.671,89.2542,11.9406,4.5,17.8,133,-355.488,0,0,-0.3703,0,0,0,0.868882,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 6, 09:00 pm",0,306.136,302.434,0,0,0.938872,0.99208,0,39.0664,0,0,0,0,2.79842,22.0592,8.65602,0,0,994,309.707,98.7662,11.6469,2.2,16.1,0,-355.488,0,0,-0.3703,0,0,0,0.776417,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 6, 10:00 pm",0,290.624,287.397,0,0,0.878684,0.991027,0,47.9713,0,0,0,0,2.35413,18.9509,7.43634,0,0,994,321.194,106.926,11.0406,2.7,14.4,0,-355.488,0,0,-0.3703,0,0,0,0.669502,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 6, 11:00 pm",0,277.057,274.212,0,0,0.791957,0.989771,0,55.6768,0,0,0,0,2.01541,16.4823,6.46766,0,0,994,334.406,113.131,10.0437,2.8,12.7,0,-355.488,0,0,-0.3703,0,0,0,0.563861,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 7, 12:00 am",0,265.029,262.49,0,0,0.703817,0.988632,0,60.7671,0,0,0,0,1.75505,14.5231,5.69886,0,0,994,349.198,116.769,9.28125,2.8,11,0,-355.488,0,0,-0.3703,0,0,0,0.488361,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 7, 01:00 am",0,254.303,252.029,0,0,0.683932,0.988387,0,61.6894,0,0,0,0,1.53076,12.8734,5.05153,0,0,994,4.799,117.376,8.71562,2.2,10.2,0,-355.488,0,0,-0.3703,0,0,0,0.474251,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 7, 02:00 am",0,244.604,242.541,0,0,0.754758,0.989279,0,58.0579,0,0,0,0,1.35017,11.5895,4.54774,0,0,994,20.0254,114.864,8.4625,2.8,9.4,0,-355.488,0,0,-0.3703,0,0,0,0.529062,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 7, 03:00 am",0,235.798,233.922,0,0,0.847442,0.990552,0,51.2042,0,0,0,0,1.19833,10.45,4.1006,0,0,994,33.8925,109.577,7.88437,2.4,8.9,0,-355.488,0,0,-0.3703,0,0,0,0.626547,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 7, 04:00 am",0,227.751,226.037,0,0,0.918397,0.991693,0,42.6493,0,0,0,0,1.0705,9.4803,3.72007,0,0,994,46.0243,102.097,7.6625,2,8.6,0,-355.488,0,0,-0.3703,0,0,0,0.735514,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 7, 05:00 am",0,220.357,218.784,0,0,0.963713,0.992622,0,33.3608,0,0,0,0,0.96298,8.63953,3.39015,0,0,994,56.5661,93.0171,7.71875,1.4,8.5,0,-355.488,0,0,-0.3703,0,0,0,0.835224,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 7, 06:00 am",0,227.762,233.336,262.916,0.251277,0.990029,0.99381,0.568496,23.6397,0.0530891,-78.3543,11.0286,103.168,1.11872,10.0179,3.93102,112.619,0,994,65.9194,83.2572,8.44063,1.1,9.3,287,-355.488,0,0,-0.3703,0,0,0,0.916085,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 7, 07:00 am",280.969,293,393,593.941,1,1.00143,0.996294,0.878958,14.6859,0.570914,-71.8143,155.45,233.062,4.6672,33.7179,13.2309,240.934,68.6301,994,74.5779,72.3955,10.0406,1.4,10.9,614,14819.4,17.2184,17.2184,15.4369,0,0,48.6554,0.96733,1.78146,0.0916805,0.846371,0,0.2893,0.104378,0.44973,0,1.78146,0
"Jun 7, 08:00 am",867.606,293,393,768.732,1,1.00339,0.998508,1,6.02401,0.698667,-60.8512,229.862,301.65,4.56138,34.0904,13.3771,303.325,211.923,994,83.1104,61.0156,11.125,2.4,13,773,49965.9,55.4094,55.4094,52.0478,0,71.9344,139.989,0.994478,3.3616,0.734989,1.33347,0,0.2893,0.104378,0.89946,0,3.3616,0
"Jun 7, 09:00 am",968.233,293,393,851.609,1,1.00137,0.999571,1,1.73642,0.707404,-49.3974,254.402,334.171,4.4573,34.2557,13.4419,334.325,236.503,994,92.2865,49.4164,11.975,3.2,15.1,852,49808.9,55.4094,55.4094,51.8843,0,96.5137,139.989,0.999541,3.52508,0.898466,1.33347,0,0.2893,0.104378,0.89946,0,3.52508,0
"Jun 7, 10:00 am",1014.93,293,393,888.77,1,1.00367,0.997957,1,8.22203,0.703535,-37.1425,265.682,348.753,4.35979,34.1846,13.414,352.375,247.908,994,103.458,37.9115,11.7875,2.4,17.1,898,49731,55.4094,55.4094,51.8031,0,107.919,139.989,0.989721,3.60622,0.979608,1.33347,0,0.2893,0.104378,0.89946,0,3.60622,0
"Jun 7, 11:00 am",1028.88,293,393,902.138,1,1.00245,0.996726,1,13.0353,0.691639,-23.964,269.019,353.999,4.26858,34.2371,13.4346,363.362,251.315,994,119.684,27.0869,12.4375,3.2,19,926,49707.1,55.4094,55.4094,51.7783,0,111.326,139.989,0.974231,3.63111,1.0045,1.33347,0,0.2893,0.104378,0.89946,0,3.63111,0
"Jun 7, 12:00 pm",989.273,293,393,871.695,1,1.00055,0.995994,1,15.8173,0.679697,-9.99376,259.258,342.053,4.19757,34.1969,13.4189,355.514,241.642,994,148.509,18.6102,13.4688,3.8,20.5,906,49774.2,55.4094,55.4094,51.8481,0,101.653,139.989,0.962136,3.56122,0.934613,1.33347,0,0.2893,0.104378,0.89946,0,3.56122,0
"Jun 7, 01:00 pm",879.018,293,393,781.22,1,1.00012,0.995861,1,16.3154,0.672203,4.4077,232.217,306.551,4.14603,34.0473,13.3602,319.414,214.711,994,194.711,16.815,13.5922,4.2,21.6,814,49948.8,55.4094,55.4094,52.03,0,74.7219,139.989,0.95973,3.37936,0.752747,1.33347,0,0.2893,0.104378,0.89946,0,3.37936,0
"Jun 7, 02:00 pm",914.593,293,393,808.727,1,1.00162,0.996366,1,14.4109,0.681818,18.6499,240.878,317.345,4.09958,34.0928,13.378,327.654,223.4,994,231.217,23.3249,13.8891,4.5,22.6,835,49894.4,55.4094,55.4094,51.9734,0,83.4115,139.989,0.968536,3.436,0.809387,1.33347,0,0.2893,0.104378,0.89946,0,3.436,0
"Jun 7, 03:00 pm",875.608,293,393,774.249,1,1.00345,0.997423,1,10.3277,0.692568,32.1906,231.274,303.815,4.08111,33.9318,13.3148,308.819,213.878,994,251.116,33.5447,14.3281,3.4,23,787,49953.9,55.4094,55.4094,52.0353,0,73.8889,139.989,0.983799,3.37403,0.747419,1.33347,0,0.2893,0.104378,0.89946,0,3.37403,0
"Jun 7, 04:00 pm",943.824,293,393,829.521,1,1.00286,0.998906,1,4.42441,0.706147,44.8074,248.008,325.504,4.0719,34.1367,13.3953,326.477,230.541,994,263.734,44.8809,14.8406,4.8,23.2,832,49848.4,55.4094,55.4094,51.9254,0,90.5515,139.989,0.99702,3.48399,0.857382,1.33347,0,0.2893,0.104378,0.89946,0,3.48399,0
"Jun 7, 05:00 pm",879.24,293,393,777.003,1,1.00211,0.999283,1,2.90099,0.703485,56.5434,232.22,304.896,4.09034,34.0578,13.3643,305.287,214.765,994,273.476,56.4836,14.5187,4.8,22.8,778,49948.5,55.4094,55.4094,52.0297,0,74.776,139.989,0.998719,3.37971,0.753094,1.33347,0,0.2893,0.104378,0.89946,0,3.37971,0
"Jun 7, 06:00 pm",736.51,293,393,661.02,1,1.0032,0.997184,1,11.2627,0.680214,67.6492,197.354,259.384,4.13206,33.9471,13.3208,264.478,179.901,994,282.151,67.9758,14.2828,5.6,21.9,674,50147.9,55.4094,55.4094,52.2374,0,39.9124,139.989,0.980742,3.17196,0.54535,1.33347,0,0.2893,0.104378,0.89946,0,3.17196,0
"Jun 7, 07:00 pm",131.601,293,393,398.032,0.634289,0.99572,0.994809,0.662119,20.1565,0.193206,76.4023,49.4184,156.188,4.19286,33.3346,13.0805,166.378,32.1451,994,290.689,79.0777,13.8422,3.2,20.6,424,8417.9,10.3836,10.3836,8.76864,0,0,32.1451,0.938755,1.61494,0.0123384,0.759197,0,0.2893,0.104378,0.44973,0,1.61494,0
"Jun 7, 08:00 pm",0,324.34,320.019,45.1636,0,0.975626,0.992932,0,29.7116,0,0,0,17.7222,3.35645,26.3005,10.3203,20.4048,0,994,299.712,89.1752,13.3188,2.4,19.1,52,-355.488,0,0,-0.3703,0,0,0,0.868531,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 7, 09:00 pm",0,306.382,302.684,0,0,0.938651,0.992075,0,39.1092,0,0,0,0,2.75845,22.1322,8.68469,0,0,994,309.736,98.6657,13.4375,2.8,17.5,0,-355.488,0,0,-0.3703,0,0,0,0.775945,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 7, 10:00 pm",0,290.911,287.693,0,0,0.87824,0.99102,0,48.0222,0,0,0,0,2.31439,18.9897,7.45156,0,0,994,321.208,106.823,12.7969,3,16,0,-355.488,0,0,-0.3703,0,0,0,0.668843,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 7, 11:00 pm",0,277.414,274.584,0,0,0.79106,0.989759,0,55.7392,0,0,0,0,1.97687,16.4751,6.46485,0,0,994,334.4,113.026,12.3906,2.5,14.5,0,-355.488,0,0,-0.3703,0,0,0,0.562961,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 8, 12:00 am",0,265.428,262.897,0,0,0.702108,0.988611,0,60.849,0,0,0,0,1.71909,14.5649,5.71526,0,0,994,349.167,116.669,11.2984,3.2,12.9,0,-355.488,0,0,-0.3703,0,0,0,0.487112,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 8, 01:00 am",0,254.73,252.461,0,0,0.681718,0.988359,0,61.7881,0,0,0,0,1.50345,12.9135,5.06727,0,0,994,4.74302,117.285,10.8062,2.5,11.9,0,-355.488,0,0,-0.3703,0,0,0,0.472734,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 8, 02:00 am",0,245.098,243.049,0,0,0.752987,0.989256,0,58.1618,0,0,0,0,1.33276,11.5394,4.52808,0,0,994,19.9499,114.786,9.8625,1.7,10.8,0,-355.488,0,0,-0.3703,0,0,0,0.527522,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 8, 03:00 am",0,236.342,234.475,0,0,0.846349,0.990536,0,51.3062,0,0,0,0,1.18348,10.4305,4.09293,0,0,994,33.8052,109.514,9.28438,1.7,10.3,0,-355.488,0,0,-0.3703,0,0,0,0.625159,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 8, 04:00 am",0,228.329,226.621,0,0,0.917766,0.991682,0,42.7485,0,0,0,0,1.05916,9.47575,3.71828,0,0,994,45.9311,102.048,9.04062,1.5,9.9,0,-355.488,0,0,-0.3703,0,0,0,0.734341,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 8, 05:00 am",0,220.959,219.389,0,0,0.963356,0.992613,0,33.4584,0,0,0,0,0.951617,8.65097,3.39464,0,0,994,56.4697,92.9809,9.19687,1.2,9.9,0,-355.488,0,0,-0.3703,0,0,0,0.834286,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 8, 06:00 am",0,214.113,212.658,3.66162,0.254436,0.989845,0.993782,0.569322,23.7368,0,-78.3371,0.155718,1.43682,0.858506,7.98365,3.13278,1.5696,0,994,65.8197,83.2312,9.375,1.7,10,4,-355.488,0,0,-0.3703,0,0,0,0.915405,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 8, 07:00 am",0,207.712,206.357,8.70204,1,1.00136,0.996268,0.880358,14.7843,0,-71.7843,2.28097,3.41468,0.776201,7.41578,2.90995,3.5316,0,994,74.4725,72.3763,9.61875,2.7,10.4,9,-355.488,0,0,-0.3703,0,0,0,0.966894,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 8, 08:00 am",71.7329,293,393,392.746,1,1.00341,0.998483,1,6.12385,0.643083,-60.8288,117.437,154.114,4.60652,33.5205,13.1535,154.998,17.5216,994,82.9949,61.0009,10.7328,2.8,12.1,395,-368.486,0,0,-0.383839,0,0,0,0.994294,0.383839,-0.0098392,0,0,0.2893,0.104378,0,0,0,0.383839
"Jun 8, 09:00 am",735.06,293,393,660.731,1,1.0013,0.999596,1,1.63516,0.692227,-49.3846,197.372,259.271,4.51656,33.9137,13.3077,259.376,179.547,994,92.1536,49.4029,11.1266,2.7,13.9,661,50149.8,55.4094,55.4094,52.2394,0,37.1054,139.989,0.999593,3.17001,0.543401,1.33347,0,0.2893,0.104378,0.89946,0,3.17001,0
"Jun 8, 10:00 am",973.772,293,393,855.338,1,1.00367,0.997982,1,8.12008,0.701569,-37.1419,255.694,335.635,4.42789,34.1765,13.4109,339.034,237.856,994,103.295,37.8942,11.9891,2.5,15.7,864,49799.8,55.4094,55.4094,51.8748,0,97.8666,139.989,0.989974,3.53453,0.907915,1.33347,0,0.2893,0.104378,0.89946,0,3.53453,0
"Jun 8, 11:00 am",861.564,293,393,765.083,1,1.0025,0.996752,1,12.9341,0.683195,-23.9782,228.167,300.219,4.35012,34.07,13.3691,308.034,210.447,994,119.471,27.0562,12.5344,3.4,17.3,785,49974.8,55.4094,55.4094,52.0571,0,70.4584,139.989,0.974628,3.35228,0.725668,1.33347,0,0.2893,0.104378,0.89946,0,3.35228,0
"Jun 8, 12:00 pm",357.974,293,393,352.313,1,1.00064,0.99602,1,15.7184,0.608832,-10.0254,104.796,138.248,4.29724,33.2804,13.0592,143.618,87.4395,994,148.261,18.5475,13.0094,2.8,18.4,366,29788.8,33.5235,33.5235,31.03,0,0,87.4395,0.962605,2.49345,0.145976,1.05433,0,0.2893,0.104378,0.89946,0,2.49345,0
"Jun 8, 01:00 pm",0,324.276,319.941,33.6063,1,1.0002,0.995885,1,16.2235,0,4.35647,9.99051,13.1871,3.37363,26.3737,10.349,13.734,0,994,194.631,16.7167,13.0531,3.4,18.6,35,-355.488,0,0,-0.3703,0,0,0,0.960179,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 8, 02:00 pm",139.944,293,393,217.999,1,1.00168,0.996387,1,14.3303,0.54019,18.5836,64.9356,85.5428,4.26382,33.0744,12.9784,88.29,34.1831,994,231.284,23.2278,13.1625,3.2,19.1,225,9202.72,11.2152,11.2152,9.58617,0,0,34.1831,0.968885,1.62908,0.0158665,0.769805,0,0.2893,0.104378,0.44973,0,1.62908,0
"Jun 8, 03:00 pm",0,324.35,320.031,0,1,1.00346,0.997441,1,10.2587,0,32.114,0,0,3.3769,26.2305,10.2929,0,0,994,251.199,33.4553,14.8109,2.2,18.6,0,-355.488,0,0,-0.3703,0,0,0,0.984014,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 8, 04:00 pm",0,306.432,302.745,0,1,1.00284,0.99892,1,4.3662,0,44.7236,0,0,2.75346,22.0736,8.66169,0,0,994,263.807,44.795,15.9813,2.1,17.7,0,-355.488,0,0,-0.3703,0,0,0,0.997098,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 8, 05:00 pm",0,291.012,287.805,0,1,1.00214,0.999271,1,2.94987,0,56.4541,0,0,2.30857,18.9255,7.42637,0,0,994,273.538,56.3981,14.7375,2.1,16.3,0,-355.488,0,0,-0.3703,0,0,0,0.998675,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 8, 06:00 pm",0,277.565,274.745,0,1,1.00318,0.997173,1,11.3043,0,67.5546,0,0,1.97837,16.3983,6.43468,0,0,994,282.204,67.889,13.5063,1.4,14.6,0,-355.488,0,0,-0.3703,0,0,0,0.9806,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 8, 07:00 pm",0,265.753,263.261,0,0.643643,0.995664,0.994798,0.664336,20.1961,0,76.3559,0,0,1.68471,14.3705,5.63898,0,0,994,290.733,78.9888,13.2156,0.9,14.7,0,-355.488,0,0,-0.3703,0,0,0,0.938517,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 8, 08:00 pm",0,255.244,253.014,0,0,0.975525,0.992929,0,29.7465,0,0,0,0,1.46619,12.7333,4.99654,0,0,994,299.747,89.0985,12.2469,0.5,14.2,0,-355.488,0,0,-0.3703,0,0,0,0.868229,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 8, 09:00 pm",0,245.809,243.8,0,0,0.93846,0.992072,0,39.1463,0,0,0,0,1.29533,11.3559,4.45607,0,0,994,309.76,98.5696,11.5469,0.1,13.5,0,-355.488,0,0,-0.3703,0,0,0,0.775537,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 8, 10:00 pm",0,237.204,235.366,0,0,0.877847,0.991014,0,48.0669,0,0,0,0,1.15732,10.3027,4.0428,0,0,994,321.218,106.725,11.2937,0.2,12.7,0,-355.488,0,0,-0.3703,0,0,0,0.668262,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 8, 11:00 pm",0,229.3,227.612,0,0,0.790253,0.989748,0,55.795,0,0,0,0,1.0433,9.38652,3.68327,0,0,994,334.391,112.928,10.5328,0.2,11.9,0,-355.488,0,0,-0.3703,0,0,0,0.562155,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 9, 12:00 am",0,221.95,220.381,0,0,0.700534,0.988591,0,60.9241,0,0,0,0,0.948673,8.66722,3.40102,0,0,994,349.134,116.575,9.85,0.6,11.1,0,-355.488,0,0,-0.3703,0,0,0,0.485969,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 9, 01:00 am",0,215.112,213.657,0,0,0.679638,0.988334,0,61.8801,0,0,0,0,0.866212,7.97834,3.1307,0,0,994,4.68653,117.2,9.4625,0.6,10.4,0,-355.488,0,0,-0.3703,0,0,0,0.471318,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 9, 02:00 am",0,208.703,207.344,0,0,0.751302,0.989234,0,58.2599,0,0,0,0,0.797146,7.40006,2.90378,0,0,994,19.8755,114.715,9.44375,0.8,9.6,0,-355.488,0,0,-0.3703,0,0,0,0.526067,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 9, 03:00 am",0,202.674,201.401,0,0,0.845303,0.99052,0,51.4032,0,0,0,0,0.734661,6.88378,2.7012,0,0,994,33.7203,109.457,8.70938,1,9.1,0,-355.488,0,0,-0.3703,0,0,0,0.623836,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 9, 04:00 am",0,196.997,195.806,0,0,0.91716,0.991671,0,42.8432,0,0,0,0,0.678993,6.40046,2.51154,0,0,994,45.8413,102.006,8.01875,0.9,8.8,0,-355.488,0,0,-0.3703,0,0,0,0.733217,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 9, 05:00 am",0,191.626,190.507,0,0,0.963012,0.992605,0,33.5519,0,0,0,0,0.629051,5.98079,2.34686,0,0,994,56.3773,92.9502,7.99687,1,8.7,0,-355.488,0,0,-0.3703,0,0,0,0.833386,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 9, 06:00 am",0,204.46,213.18,311.93,0.257082,0.989668,0.993754,0.570017,23.8296,0.0716204,-78.3227,13.417,122.401,0.806148,7.71527,3.02747,133.808,0,994,65.7245,83.2102,8.35,1.4,9.6,341,-355.488,0,0,-0.3703,0,0,0,0.914751,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 9, 07:00 am",291.175,293,393,648.504,1,1.00129,0.996243,0.881509,14.8782,0.57838,-71.7597,170.191,254.473,4.64691,33.7843,13.257,263.3,71.1232,994,74.3722,72.3619,9.50313,1.3,11.3,671,15804.2,18.2642,18.2642,16.4627,0,0,51.1485,0.966474,1.80147,0.0983531,0.85971,0,0.2893,0.104378,0.44973,0,1.80147,0
"Jun 9, 08:00 am",934.326,293,393,823.127,1,1.00344,0.998459,1,6.21893,0.702417,-60.8113,246.126,322.995,4.54142,34.0577,13.3643,324.907,228.22,994,82.8852,60.9907,9.84531,1.5,13.4,828,49863.5,55.4094,55.4094,51.9411,0,88.2315,139.989,0.994115,3.46825,0.841643,1.33347,0,0.2893,0.104378,0.89946,0,3.46825,0
"Jun 9, 09:00 am",1033.17,293,393,904.674,1,1.00123,0.99962,1,1.5391,0.710645,-49.3762,270.23,354.994,4.43768,34.2158,13.4263,355.122,252.366,994,92.0274,49.394,10.8906,2.1,15.5,905,49699.7,55.4094,55.4094,51.7705,0,112.377,139.989,0.999639,3.63884,1.01223,1.33347,0,0.2893,0.104378,0.89946,0,3.63884,0
"Jun 9, 10:00 am",1071.28,293,393,934.758,1,1.00366,0.998007,1,8.02384,0.706412,-37.145,279.442,366.799,4.33084,34.2466,13.4384,370.426,261.673,994,103.14,37.8817,11.6063,2.4,17.7,944,49632.7,55.4094,55.4094,51.7008,0,121.684,139.989,0.99021,3.70861,1.082,1.33347,0,0.2893,0.104378,0.89946,0,3.70861,0
"Jun 9, 11:00 am",1087.42,293,393,949.648,1,1.00255,0.996777,1,12.839,0.694972,-23.9953,283.229,372.642,4.24007,34.0787,13.3725,382.198,265.617,994,119.268,27.0311,12.6469,1.3,19.6,974,49603.7,55.4094,55.4094,51.6705,0,125.627,139.989,0.974998,3.73884,1.11223,1.33347,0,0.2893,0.104378,0.89946,0,3.73884,0
"Jun 9, 12:00 pm",1004.02,293,393,883.107,1,1.00071,0.996045,1,15.6262,0.681555,-10.0588,262.708,346.531,4.16472,33.89,13.2984,359.831,245.245,994,148.017,18.4914,13.4656,1.1,21.2,917,49749.5,55.4094,55.4094,51.8224,0,105.256,139.989,0.963039,3.58697,0.960358,1.33347,0,0.2893,0.104378,0.89946,0,3.58697,0
"Jun 9, 01:00 pm",844.289,293,393,752.145,1,1.00028,0.995908,1,16.1383,0.671207,4.30467,223.621,295.142,4.11348,33.841,13.2792,307.249,206.228,994,194.542,16.6249,13.9797,2.7,22.3,783,50000.1,55.4094,55.4094,52.0834,0,66.2388,139.989,0.960594,3.32594,0.699328,1.33347,0,0.2893,0.104378,0.89946,0,3.32594,0
"Jun 9, 02:00 pm",992.305,293,393,872.283,1,1.00173,0.996407,1,14.2565,0.686325,18.5179,259.845,342.284,4.0719,34.1258,13.391,353.16,242.383,994,231.339,23.1352,14.3328,3.8,23.2,900,49769.2,55.4094,55.4094,51.8429,0,102.394,139.989,0.969203,3.56649,0.939878,1.33347,0,0.2893,0.104378,0.89946,0,3.56649,0
"Jun 9, 03:00 pm",1081.62,293,393,942.871,1,1.00348,0.997457,1,10.1962,0.702806,32.0389,281.659,369.982,4.04893,34.1803,13.4123,375.919,264.198,994,251.271,33.3692,15.0281,3.2,23.7,958,49614.2,55.4094,55.4094,51.6814,0,124.209,139.989,0.984207,3.72792,1.10131,1.33347,0,0.2893,0.104378,0.89946,0,3.72792,0
"Jun 9, 04:00 pm",1055.15,293,393,920.385,1,1.00282,0.998933,1,4.31431,0.711609,44.6423,275.169,361.159,4.03977,34.1357,13.3948,362.185,257.734,994,263.872,44.712,14.6812,3.2,23.9,923,49661.3,55.4094,55.4094,51.7306,0,117.745,139.989,0.997166,3.67881,1.0522,1.33347,0,0.2893,0.104378,0.89946,0,3.67881,0
"Jun 9, 05:00 pm",990.459,293,393,867.815,1,1.00216,0.999261,1,2.9927,0.709486,56.368,259.368,340.531,4.0581,34.0931,13.3781,340.996,241.932,994,273.593,56.3156,14.75,3.6,23.5,869,49772.2,55.4094,55.4094,51.8461,0,101.943,139.989,0.998636,3.56328,0.93667,1.33347,0,0.2893,0.104378,0.89946,0,3.56328,0
"Jun 9, 06:00 pm",853.599,293,393,756.929,1,1.00317,0.997164,1,11.34,0.688278,67.4636,225.979,297.019,4.09958,34.0902,13.377,302.933,208.502,994,282.25,67.8052,14.7094,5.6,22.6,772,49986.5,55.4094,55.4094,52.0693,0,68.513,139.989,0.980477,3.34008,0.713467,1.33347,0,0.2893,0.104378,0.89946,0,3.34008,0
"Jun 9, 07:00 pm",215.346,293,393,544.221,0.652638,0.995617,0.994789,0.666464,20.23,0.231119,76.3113,69.9711,213.552,4.16472,33.6533,13.2056,227.592,52.6009,994,290.772,78.9032,14.1688,4.2,21.2,580,16426.5,18.8744,18.8744,17.1109,0,0,52.6009,0.938312,1.7635,0.0526006,0.867492,0,0.2893,0.104378,0.44973,0,1.7635,0
"Jun 9, 08:00 pm",0,324.26,319.92,115.441,0,0.975439,0.992927,0,29.7759,0,0,0,45.2989,3.33297,26.5079,10.4017,52.1892,0,994,299.777,89.0243,14.2875,4,19.6,133,-355.488,0,0,-0.3703,0,0,0,0.867975,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 9, 09:00 pm",0,306.329,302.64,0,0,0.938298,0.992068,0,39.1777,0,0,0,0,2.72586,22.1468,8.69039,0,0,994,309.78,98.478,14.3766,3.4,18.4,0,-355.488,0,0,-0.3703,0,0,0,0.775191,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 9, 10:00 pm",0,290.906,287.699,0,0,0.877507,0.991009,0,48.1057,0,0,0,0,2.27844,19.0022,7.45648,0,0,994,321.223,106.631,13.2938,3.6,17.2,0,-355.488,0,0,-0.3703,0,0,0,0.667759,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 9, 11:00 pm",0,277.39,274.555,0,0,0.789537,0.989739,0,55.8443,0,0,0,0,1.93388,16.627,6.52443,0,0,994,334.378,112.836,13.3656,5.6,16.1,0,-355.488,0,0,-0.3703,0,0,0,0.561443,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
"Jun 10, 12:00 am",0,265.439,262.917,0,0,0.699097,0.988574,0,60.9921,0,0,0,0,1.67233,14.6201,5.73694,0,0,994,349.098,116.488,12.8687,5,14.9,0,-355.488,0,0,-0.3703,0,0,0,0.48493,0.3703,0,0,0.081,0.2893,0,0,0,0,0.3703
