"Time stamp","1st operating mode","2nd op. mode, if applicable","3rd op. mode, if applicable","Field change in material/htf internal energy | (MWt)","Field collector DNI-cosine product | (W/m2)","Field collector cosine efficiency","Field collector incidence angle modifier","Field collector optical end loss","Field collector row shadowing loss","Field collector solar incidence angle | (deg)","Field collector tracking power | (MWe)","Field fraction of focused SCAs","Field freeze protection required | (MWt)","Field htf pumping power | (MWe)","Field optical efficiency before defocus","Field piping thermal losses | (MWt)","Field pressure drop | (bar)","Field thermal power incident | (MWt)","Field thermal power incident after cosine | (MWt)","Field thermal power leaving in HTF | (MWt)","Field timestep-averaged inlet temperature | (C)","Field timestep-averaged outlet temperature | (C)","Field total mass flow delivered | (kg/s)","Field total mass flow recirculated | (kg/s)","Heat sink HTF inlet temp | (C)","Heat sink HTF mass flow | (kg/s)","Heat sink HTF outlet temp | (C)","Heat sink pumping power | (MWe)","Heat sink thermal power | (MWt)","Loop timestep-averaged inlet temperature | (C)","Loop timestep-averaged outlet temperature | (C)","Receiver mass flow rate | (kg/s)","Receiver thermal losses | (MWt)","Receiver thermal power absorbed | (MWt)","Receiver thermal power incident | (MWt)","Relative energy balance error","Relative mass flow balance error","Resource Beam normal irradiance | (W/m2)","Resource Dry bulb temperature | (C)","Resource Hour of Day","Resource Month","Resource Pressure | (mbar)","Resource Solar Azimuth | (deg)","Resource Solar Zenith | (deg)","Resource Wet bulb temperature | (C)","Resource Wind Speed | (m/s)","System total electrical parasitic | (MWe)","TES charge mass flow rate | (kg/s)","TES charge state | (MWht)","TES charge thermal power | (MWt)","TES cold temperature | (C)","TES discharge mass flow rate | (kg/s)","TES discharge thermal power | (MWt)","TES freeze protection power | (MWe)","TES hot temperature | (C)","TES thermal losses | (MWt)","Time at end of timestep | (hr)"
"Jan 3, 07:00 pm",1,0,0,-5.83756,0,0,0,0,0,0,0,1,0,0.0159736,0,0,0.543726,0,0,-0.545575,301.149,300.017,0,204,393,0,293,0,0,296.24,281.613,1.7,6.47455,-6.47455,0,0,0,0,10.8,20,1,999,253.678,105.84,8.02656,4.5,0.0159736,0,0,0,-273.15,0,0,0,-273.15,0,68
"Jan 3, 08:00 pm",1,0,0,-6.2108,0,0,0,0,0,0,0,1,0,0.0158935,0,0,0.54261,0,0,-0.245877,291.651,291.135,0,204,393,0,293,0,0,295.609,282.622,1.7,6.47271,-6.47271,0,0,0,0,10.1,21,1,999,262.197,117.196,7.52188,2.7,0.0158935,0,0,0,-273.15,0,0,0,-273.15,0,69
"Jan 3, 09:00 pm",1,0,0,-6.0535,0,0,0,0,0,0,0,1,0,0.015758,0,0,0.540747,0,0,-0.184767,286.375,285.984,0,204,393,0,293,0,0,291.624,279.499,1.7,6.24154,-6.24154,0,0,0,0,9.3,22,1,999,271.264,128.788,7.19063,2.4,0.015758,0,0,0,-273.15,0,0,0,-273.15,0,70
"Jan 3, 10:00 pm",1,0,0,-5.81879,0,0,0,0,0,0,0,1,0,0.0156202,0,0,0.538847,0,0,-0.168227,281.971,281.614,0,204,393,0,293,0,0,287.26,275.642,1.7,5.98831,-5.98831,0,0,0,0,8.5,23,1,999,282.137,140.32,6.78125,2.7,0.0156202,0,0,0,-273.15,0,0,0,-273.15,0,71
"Jan 3, 11:00 pm",1,0,0,-5.57873,0,0,0,0,0,0,0,1,0,0.0154886,0,0,0.53702,0,0,-0.159051,277.857,277.517,0,204,393,0,293,0,0,282.991,271.812,1.7,5.73871,-5.73871,0,0,0,0,7.7,0,1,999,297.598,151.258,6.29375,2.4,0.0154886,0,0,0,-273.15,0,0,0,-273.15,0,72
"Jan 4, 12:00 am",1,0,0,-5.35754,0,0,0,0,0,0,0,1,0,0.0153633,0,0,0.535274,0,0,-0.151819,273.929,273.603,0,204,393,0,293,0,0,278.884,268.103,1.7,5.51019,-5.51019,0,0,0,0,7,1,1,999,324.549,160.088,5.90625,2.6,0.0153633,0,0,0,-273.15,0,0,0,-273.15,0,73
"Jan 4, 01:00 am",1,0,0,-5.15634,0,0,0,0,0,0,0,1,0,0.0152442,0,0,0.533604,0,0,-0.145499,270.154,269.841,0,204,393,0,293,0,0,274.941,264.519,1.7,5.30264,-5.30264,0,0,0,0,6.1,2,1,999,9.60625,162.82,5.00625,2.4,0.0152442,0,0,0,-273.15,0,0,0,-273.15,0,74
"Jan 4, 02:00 am",1,0,0,-4.96939,0,0,0,0,0,0,0,1,0,0.0151307,0,0,0.532005,0,0,-0.139651,266.517,266.214,0,204,393,0,293,0,0,271.147,261.059,1.7,5.10981,-5.10981,0,0,0,0,5.1,3,1,999,48.18,157.004,4.1625,2.4,0.0151307,0,0,0,-273.15,0,0,0,-273.15,0,75
"Jan 4, 03:00 am",1,0,0,-4.79636,0,0,0,0,0,0,0,1,0,0.0150224,0,0,0.53047,0,0,-0.134262,263.007,262.715,0,204,393,0,293,0,0,267.492,257.715,1.7,4.93136,-4.93136,0,0,0,0,4.1,4,1,999,69.3394,147.011,3.31875,3.7,0.0150224,0,0,0,-273.15,0,0,0,-273.15,0,76
"Jan 4, 04:00 am",1,0,0,-4.63032,0,0,0,0,0,0,0,1,0,0.0149207,0,0,0.529062,0,0,-0.129069,259.618,259.336,0,204,393,0,293,0,0,263.966,254.487,1.7,4.76004,-4.76004,0,0,0,0,3.6,5,1,999,82.4622,135.738,2.975,4.5,0.0149207,0,0,0,-273.15,0,0,0,-273.15,0,77
"Jan 4, 05:00 am",1,0,0,-4.47353,0,0,0,0,0,0,0,1,0,0.0148283,0,0,0.527859,0,0,-0.124193,256.344,256.072,0,204,393,0,293,0,0,260.561,251.368,1.7,4.59822,-4.59822,0,0,0,0,3.1,6,1,999,92.4061,124.134,2.70937,4.7,0.0148283,0,0,0,-273.15,0,0,0,-273.15,0,78
"Jan 4, 06:00 am",1,0,0,-4.32368,0,0,0,0,0,0,0,1,0,0.0147471,0,0,0.526821,0,0,-0.119583,253.181,252.917,0,204,393,0,293,0,0,257.272,248.353,1.7,4.44376,-4.44376,0,0,0,0,2.7,7,1,999,101.145,112.6,2.30938,3,0.0147471,0,0,0,-273.15,0,0,0,-273.15,0,79
"Jan 4, 07:00 am",1,0,0,-4.18281,0,0,0,0,0,0,0,1,0,0.0146741,0,0,0.525999,0,0,-0.115298,250.121,249.866,0,204,393,0,293,0,0,254.093,245.432,1.7,4.29868,-4.29868,0,0,0,0,2.4,8,1,999,109.665,101.398,2.0875,2.1,0.0146741,0,0,0,-273.15,0,0,0,-273.15,0,80
"Jan 4, 08:00 am",1,0,0,-4.04952,0,0,0,0,0,0,0,1,0,0.0146046,0,0,0.525227,0,0,-0.111263,247.158,246.911,0,204,393,0,293,0,0,251.017,242.602,1.7,4.16133,-4.16133,0,0,0,0,2.3,9,1,999,118.609,90.7918,2.14375,2,0.0146046,0,0,0,-273.15,0,0,0,-273.15,0,81
"Jan 4, 09:00 am",2,0,0,4.39068,88.5509,0.790633,0.945348,0.991831,0.643997,37.7553,0.033632,1,0,0.0147875,0.261238,0,0.527125,43.9488,34.7474,0.204379,247.381,247.834,0,204,393,0,293,0,0,248.614,255.736,1.7,4.50101,4.57633,9.07734,0,0,112,4,10,1,999,128.503,81.5582,3.29688,2.2,0.0484196,0,0,0,-273.15,0,0,0,-273.15,0,82
"Jan 4, 10:00 am",2,6,0,102.749,465.228,0.684158,0.888274,0.989768,1,46.8294,0.06,1,0,0.139817,0.678583,0,2.23634,266.832,182.555,14.1324,285.783,300.421,67.4934,342.626,383.947,67.4934,293,0.0371214,7.42148,263.512,366.122,3.41766,9.47744,114.404,123.882,0,0,680,5.9,11,1,999,139.805,73.2582,4.80625,1.9,0.236938,0,0,0,-273.15,0,0,0,-273.15,0,83
"Jan 4, 11:00 am",6,0,0,29.3199,444.42,0.575674,0.803455,0.987263,1,54.8532,0.06,1,0,0.103939,0.612233,0,1.82726,302.933,174.39,66.4199,293,366.756,367.227,0,366.756,367.227,293,0.201975,66.4199,288.385,392.435,3.06022,11.5624,95.2052,106.768,-0.000238801,0,772,7.7,12,1,999,152.82,66.8094,5.90312,2.4,0.365914,0,0,0,-273.15,0,0,0,-273.15,0,84
"Jan 4, 12:00 pm",6,0,0,6.92368,437.471,0.494877,0.712587,0.984891,1,60.3383,0.06,1,0,0.0709956,0.541686,0,1.41794,346.882,171.664,74.4814,293,385.94,322.291,0,385.94,322.291,293,0.17726,74.4814,291.868,392.747,2.68576,11.7063,81.2816,92.9879,-0.000736618,0,884,9.2,13,1,999,167.466,62.8501,6.15312,2.3,0.308256,0,0,0,-273.15,0,0,0,-273.15,0,85
"Jan 4, 01:00 pm",6,0,0,1.75785,380.449,0.472021,0.680674,0.984101,1,61.8344,0.06,1,0,0.0382029,0.517012,0,0.940233,316.274,149.288,63.7599,293,390.763,261.351,0,390.763,261.351,293,0.143743,63.7599,292.66,392.872,2.17792,11.7541,65.4297,77.1838,-0.00075484,0,806,10.2,14,1,999,183.043,61.8814,6.7625,3.7,0.241946,0,0,0,-273.15,0,0,0,-273.15,0,86
"Jan 4, 02:00 pm",6,0,0,0.432785,458.274,0.519585,0.743674,0.985679,1,58.6956,0.06,1,0,0.100638,0.56577,0,1.78613,346.097,179.827,89.7159,293,392.093,362.452,0,392.093,362.452,293,0.199348,89.7159,292.9,392.52,3.02043,11.7195,90.0211,101.741,-0.00111012,0,882,10.8,15,1,999,198.385,64.0432,7.20625,2.4,0.359987,0,0,0,-273.15,0,0,0,-273.15,0,87
"Jan 4, 03:00 pm",6,0,0,0.00630604,534.378,0.614228,0.837547,0.988222,1,52.1042,0.06,1,0,0.249472,0.638831,0,3.25471,341.388,209.69,122.404,293,392.357,493.097,0,392.357,493.097,293,0.271203,122.404,292.981,392.373,4.10914,11.7218,122.235,133.956,-0.00152759,0,870,10.8,16,1,999,212.451,69.0332,6.97188,2,0.580675,0,0,0,-273.15,0,0,0,-273.15,0,88
"Jan 4, 04:00 pm",6,0,0,0.0918386,416.076,0.72361,0.911883,0.990562,0.905229,43.6467,0.06,1,0,0.105079,0.631105,0,1.83786,225.63,163.268,91.3548,293,392.417,367.781,0,392.417,367.781,293,0.202279,91.3548,292.997,392.468,3.06484,11.7209,91.3184,103.039,-0.0011423,0,575,10,17,1,999,224.792,76.2729,6.5625,2,0.367358,0,0,0,-273.15,0,0,0,-273.15,0,89
"Jan 4, 05:00 pm",6,0,0,-36.548,239.427,0.828468,0.961113,0.992527,0.504109,34.0583,0.0082312,1,0,0.0162594,0.0509184,0,0.547039,113.404,93.9513,35.5481,293,364.187,204,0,364.187,204,293,0.1122,35.5481,292.999,305.301,1.7,6.91932,-2.13547,4.78385,-0.000106151,0,289,8.8,18,1,999,235.508,85.0939,5.675,2.2,0.136691,0,0,0,-273.15,0,0,0,-273.15,0,90
"Jan 4, 06:00 pm",6,0,0,-21.1507,0,1,1,1,0,0,0,1,0,0.0158822,0,0,0.54238,0,0,15.338,293,324.52,204,0,324.52,204,293,0.1122,15.338,293,282.266,1.7,6.33882,-6.33882,0,-1.65845e-05,0,0,8.2,19,1,999,244.983,94.7889,6.09062,2.6,0.128082,0,0,0,-273.15,0,0,0,-273.15,0,91
"Jan 4, 07:00 pm",1,0,0,-5.83122,0,0,0,0,0,0,0,1,0,0.0160053,0,0,0.544162,0,0,-0.593182,303.195,301.968,0,204,393,0,293,0,0,296.951,282.071,1.7,6.52748,-6.52748,0,0,0,0,7.6,20,1,999,253.708,105.657,6.11562,2.3,0.0160053,0,0,0,-273.15,0,0,0,-273.15,0,92
"Jan 4, 08:00 pm",1,0,0,-6.28866,0,0,0,0,0,0,0,1,0,0.0159324,0,0,0.543143,0,0,-0.257253,293.006,292.467,0,204,393,0,293,0,0,296.808,283.591,1.7,6.5642,-6.5642,0,0,0,0,7,21,1,999,262.239,117.015,5.59375,2.4,0.0159324,0,0,0,-273.15,0,0,0,-273.15,0,93
"Jan 4, 09:00 pm",1,0,0,-6.13731,0,0,0,0,0,0,0,1,0,0.0157958,0,0,0.541268,0,0,-0.188787,287.557,287.158,0,204,393,0,293,0,0,292.842,280.551,1.7,6.32971,-6.32971,0,0,0,0,6.4,22,1,999,271.316,128.607,5.38438,1.6,0.0157958,0,0,0,-273.15,0,0,0,-273.15,0,94
"Jan 4, 10:00 pm",1,0,0,-5.89946,0,0,0,0,0,0,0,1,0,0.0156559,0,0,0.53934,0,0,-0.170979,283.077,282.714,0,204,393,0,293,0,0,288.428,276.662,1.7,6.0718,-6.0718,0,0,0,0,5.8,23,1,999,282.191,140.138,4.8625,1.9,0.0156559,0,0,0,-273.15,0,0,0,-273.15,0,95
"Jan 4, 11:00 pm",1,0,0,-5.65492,0,0,0,0,0,0,0,1,0,0.015522,0,0,0.537486,0,0,-0.161472,278.903,278.559,0,204,393,0,293,0,0,284.1,272.782,1.7,5.81734,-5.81734,0,0,0,0,5.2,0,1,999,297.623,151.072,4.34062,1.8,0.015522,0,0,0,-273.15,0,0,0,-273.15,0,96
"Jan 5, 12:00 am",1,0,0,-5.42572,0,0,0,0,0,0,0,1,0,0.0153948,0,0,0.535714,0,0,-0.153891,274.923,274.593,0,204,393,0,293,0,0,279.938,269.032,1.7,5.58045,-5.58045,0,0,0,0,4.6,1,1,999,324.435,159.943,4.20937,1.6,0.0153948,0,0,0,-273.15,0,0,0,-273.15,0,97
"Jan 5, 01:00 am",1,0,0,-5.22073,0,0,0,0,0,0,0,1,0,0.0152738,0,0,0.53402,0,0,-0.147471,271.102,270.784,0,204,393,0,293,0,0,275.943,265.403,1.7,5.36902,-5.36902,0,0,0,0,4.3,2,1,999,9.19498,162.726,3.3625,3.5,0.0152738,0,0,0,-273.15,0,0,0,-273.15,0,98
"Jan 5, 02:00 am",1,0,0,-5.0272,0,0,0,0,0,0,0,1,0,0.0151587,0,0,0.5324,0,0,-0.1414,267.421,267.115,0,204,393,0,293,0,0,272.102,261.907,1.7,5.16938,-5.16938,0,0,0,0,4,3,1,999,47.7893,156.984,2.98438,4.5,0.0151587,0,0,0,-273.15,0,0,0,-273.15,0,99
"Jan 5, 03:00 am",1,0,0,-4.84269,0,0,0,0,0,0,0,1,0,0.0150491,0,0,0.53085,0,0,-0.1356,263.875,263.58,0,204,393,0,293,0,0,268.404,258.541,1.7,4.97902,-4.97902,0,0,0,0,3.8,4,1,999,69.0595,147.026,2.8625,3.5,0.0150491,0,0,0,-273.15,0,0,0,-273.15,0,100
"Jan 5, 04:00 am",1,0,0,-4.66975,0,0,0,0,0,0,0,1,0,0.0149452,0,0,0.529385,0,0,-0.130217,260.457,260.173,0,204,393,0,293,0,0,264.841,255.292,1.7,4.80064,-4.80064,0,0,0,0,3.7,5,1,999,82.247,135.764,2.68438,2.7,0.0149452,0,0,0,-273.15,0,0,0,-273.15,0,101
"Jan 5, 05:00 am",1,0,0,-4.51043,0,0,0,0,0,0,0,1,0,0.0148505,0,0,0.528147,0,0,-0.125313,257.158,256.883,0,204,393,0,293,0,0,261.406,252.147,1.7,4.63626,-4.63626,0,0,0,0,3.6,6,1,999,92.2254,124.162,2.58437,4.5,0.0148505,0,0,0,-273.15,0,0,0,-273.15,0,102
"Jan 5, 06:00 am",1,0,0,-4.35739,0,0,0,0,0,0,0,1,0,0.0147671,0,0,0.527072,0,0,-0.120602,253.969,253.704,0,204,393,0,293,0,0,258.09,249.109,1.7,4.47847,-4.47847,0,0,0,0,3.5,7,1,999,100.983,112.623,2.875,3.7,0.0147671,0,0,0,-273.15,0,0,0,-273.15,0,103
"Jan 5, 07:00 am",1,0,0,-4.21498,0,0,0,0,0,0,0,1,0,0.0146922,0,0,0.526199,0,0,-0.116281,250.886,250.63,0,204,393,0,293,0,0,254.886,246.167,1.7,4.33182,-4.33182,0,0,0,0,3.4,8,1,999,109.511,101.413,2.61875,4.7,0.0146922,0,0,0,-273.15,0,0,0,-273.15,0,104
"Jan 5, 08:00 am",1,0,0,-4.07784,0,0,0,0,0,0,0,1,0,0.0146221,0,0,0.525422,0,0,-0.112111,247.902,247.654,0,204,393,0,293,0,0,251.786,243.32,1.7,4.1905,-4.1905,0,0,0,0,3.5,9,1,999,118.458,90.7936,2.5625,3.3,0.0146221,0,0,0,-273.15,0,0,0,-273.15,0,105
"Jan 5, 09:00 am",2,0,0,-3.79772,1.58449,0.792244,0.946062,0.99186,0.643745,37.6043,0.0336001,1,0,0.0145598,0.261093,0,0.524739,0.7848,0.621753,-0.102525,245.07,244.842,0,204,393,0,293,0,0,248.797,240.851,1.7,4.06275,-3.90041,0.162336,0,0,2,4.3,10,1,999,128.35,81.5429,3.12813,2.8,0.0481599,0,0,0,-273.15,0,0,0,-273.15,0,106
"Jan 5, 10:00 am",2,0,0,43.5251,192.178,0.683909,0.88814,0.989764,1,46.8501,0.06,1,0,0.016252,0.678477,0,0.548028,110.264,75.4108,1.61888,259.255,262.779,0,204,393,0,293,0,0,249.112,323.266,1.7,7.08321,44.0813,51.1645,0,0,281,4.9,11,1,999,139.651,73.221,3.72813,2.4,0.076252,0,0,0,-273.15,0,0,0,-273.15,0,107
"Jan 5, 11:00 am",2,0,0,-2.31187,9.82128,0.577722,0.805396,0.987317,1,54.7095,0.06,1,0,0.0151623,0.613744,0,0.53244,6.6708,3.85387,-0.33138,283.792,283.088,0,204,393,0,293,0,0,264.55,271.339,1.7,5.05401,-2.68872,2.36529,0,0,17,6.1,12,1,999,152.67,66.7462,4.77187,2,0.0751623,0,0,0,-273.15,0,0,0,-273.15,0,108
"Jan 5, 12:00 pm",2,0,0,-3.89922,4.47125,0.496805,0.715134,0.984955,1,60.2111,0.06,1,0,0.0152166,0.543658,0,0.533202,3.5316,1.75452,-0.284229,273.242,272.632,0,204,393,0,293,0,0,271.749,262.328,1.7,5.16751,-4.21365,0.953857,0,0,9,6.7,13,1,999,167.329,62.7591,5.37187,1.9,0.0752166,0,0,0,-273.15,0,0,0,-273.15,0,109
"Jan 5, 01:00 pm",2,0,0,7.06793,64.8662,0.473476,0.682804,0.984153,1,61.7398,0.06,1,0,0.0155947,0.518657,0,0.538167,53.7588,25.4535,0.28237,272.025,272.631,0,204,393,0,293,0,0,271.523,282.894,1.7,5.88431,7.31733,13.2016,0,0,137,7.4,14,1,999,182.932,61.7648,4.9,1.8,0.0755947,0,0,0,-273.15,0,0,0,-273.15,0,110
"Jan 5, 02:00 pm",2,0,0,60.678,324.229,0.520432,0.744682,0.985705,1,58.6388,0.06,1,0,0.0356419,0.566552,0,0.901284,244.465,127.228,2.86395,299.36,304.065,0,257.317,393,0,293,0,0,279.385,364.611,2.14431,9.91095,62.1701,72.081,0,0,623,8.3,15,1,999,198.308,63.9075,5.56563,2.4,0.0956419,0,0,0,-273.15,0,0,0,-273.15,0,111
"Jan 5, 03:00 pm",6,0,0,33.5036,413.04,0.614644,0.837888,0.988232,1,52.074,0.06,1,0,0.104276,0.639098,0,1.82885,263.693,162.077,59.1651,293,359.109,366.916,0,359.109,366.916,293,0.201804,59.1651,292.829,392.126,3.05764,11.7317,91.8514,103.583,-0.000105045,0,672,9.2,16,1,999,212.407,68.8863,5.99687,2.3,0.36608,0,0,0,-273.15,0,0,0,-273.15,0,112
"Jan 5, 04:00 pm",6,0,0,9.03194,529.105,0.72381,0.911995,0.990566,0.914283,43.6301,0.06,1,0,0.23975,0.637498,0,3.17041,286.844,207.621,111.783,293,385.443,486.48,0,385.443,486.48,293,0.267564,111.783,292.968,392.39,4.054,11.7353,120.623,132.358,-0.001083,0,731,9.4,17,1,999,224.775,76.1214,6.11875,2.3,0.567314,0,0,0,-273.15,0,0,0,-273.15,0,113
"Jan 5, 05:00 pm",6,0,0,-37.8785,67.1156,0.828588,0.961159,0.992529,0.508671,34.0461,0.00906574,1,0,0.0161665,0.0565912,0,0.545833,31.7844,26.3362,33.8693,293,360.978,204,0,360.978,204,293,0.1122,33.8693,292.993,299.896,1.7,6.68857,-5.19817,1.4904,-7.52589e-05,0,81,8.7,18,1,999,235.512,84.9449,5.41875,3.3,0.137432,0,0,0,-273.15,0,0,0,-273.15,0,114
"Jan 5, 06:00 pm",6,0,0,-19.7328,0,1,1,1,0,0,0,1,0,0.0158669,0,0,0.542197,0,0,13.879,293,321.576,204,0,321.576,204,293,0.1122,13.879,292.997,281.301,1.7,6.33028,-6.33028,0,-1.57218e-05,0,0,8,19,1,999,245.003,94.6368,4.71875,4.2,0.128067,0,0,0,-273.15,0,0,0,-273.15,0,115
"Jan 5, 07:00 pm",1,0,0,-5.85561,0,0,0,0,0,0,0,1,0,0.0159778,0,0,0.543784,0,0,-0.553642,301.464,300.317,0,204,393,0,293,0,0,296.349,281.656,1.7,6.50267,-6.50267,0,0,0,0,7.4,20,1,999,253.74,105.507,4.275,4.2,0.0159778,0,0,0,-273.15,0,0,0,-273.15,0,116
"Jan 5, 08:00 pm",1,0,0,-6.24063,0,0,0,0,0,0,0,1,0,0.0158985,0,0,0.542679,0,0,-0.248265,291.84,291.319,0,204,393,0,293,0,0,295.787,282.727,1.7,6.50535,-6.50535,0,0,0,0,6.8,21,1,999,262.282,116.866,3.90938,2.6,0.0158985,0,0,0,-273.15,0,0,0,-273.15,0,117
"Jan 5, 09:00 pm",1,0,0,-6.08768,0,0,0,0,0,0,0,1,0,0.0157623,0,0,0.540807,0,0,-0.186054,286.521,286.128,0,204,393,0,293,0,0,291.793,279.599,1.7,6.27709,-6.27709,0,0,0,0,6.1,22,1,999,271.368,128.458,3.6,4,0.0157623,0,0,0,-273.15,0,0,0,-273.15,0,118
"Jan 5, 10:00 pm",1,0,0,-5.84953,0,0,0,0,0,0,0,1,0,0.0156238,0,0,0.538897,0,0,-0.169163,282.09,281.731,0,204,393,0,293,0,0,287.407,275.728,1.7,6.02001,-6.02001,0,0,0,0,5.5,23,1,999,282.248,139.988,3.15625,4.2,0.0156238,0,0,0,-273.15,0,0,0,-273.15,0,119
"Jan 5, 11:00 pm",1,0,0,-5.60635,0,0,0,0,0,0,0,1,0,0.0154915,0,0,0.537062,0,0,-0.159843,277.955,277.613,0,204,393,0,293,0,0,283.114,271.881,1.7,5.76711,-5.76711,0,0,0,0,4.9,0,1,999,297.659,150.919,2.63438,3.5,0.0154915,0,0,0,-273.15,0,0,0,-273.15,0,120
"Jan 6, 12:00 am",1,0,0,-5.38366,0,0,0,0,0,0,0,1,0,0.0153656,0,0,0.535306,0,0,-0.152563,274.008,273.681,0,204,393,0,293,0,0,278.987,268.154,1.7,5.53706,-5.53706,0,0,0,0,4.2,1,1,999,324.337,159.792,2.16875,4,0.0153656,0,0,0,-273.15,0,0,0,-273.15,0,121
"Jan 6, 01:00 am",1,0,0,-5.18076,0,0,0,0,0,0,0,1,0,0.0152459,0,0,0.533628,0,0,-0.146192,270.215,269.9,0,204,393,0,293,0,0,275.024,264.554,1.7,5.32776,-5.32776,0,0,0,0,3.5,2,1,999,8.79013,162.625,1.39063,5,0.0152459,0,0,0,-273.15,0,0,0,-273.15,0,122
"Jan 6, 02:00 am",1,0,0,-4.99116,0,0,0,0,0,0,0,1,0,0.0151319,0,0,0.532022,0,0,-0.140254,266.561,266.257,0,204,393,0,293,0,0,271.212,261.081,1.7,5.13219,-5.13219,0,0,0,0,2.7,3,1,999,47.3905,156.956,0.590625,5.2,0.0151319,0,0,0,-273.15,0,0,0,-273.15,0,123
"Jan 6, 03:00 am",1,0,0,-4.81501,0,0,0,0,0,0,0,1,0,0.0150232,0,0,0.530482,0,0,-0.13476,263.037,262.744,0,204,393,0,293,0,0,267.541,257.726,1.7,4.95051,-4.95051,0,0,0,0,1.8,4,1,999,68.7705,147.033,-0.153125,6.2,0.0150232,0,0,0,-273.15,0,0,0,-273.15,0,124
"Jan 6, 04:00 am",1,0,0,-4.64583,0,0,0,0,0,0,0,1,0,0.0149212,0,0,0.529069,0,0,-0.12947,259.636,259.354,0,204,393,0,293,0,0,264.001,254.49,1.7,4.77595,-4.77595,0,0,0,0,1.4,5,1,999,82.0239,135.784,-0.475,5.7,0.0149212,0,0,0,-273.15,0,0,0,-273.15,0,125
"Jan 6, 05:00 am",1,0,0,-4.4863,0,0,0,0,0,0,0,1,0,0.0148285,0,0,0.527862,0,0,-0.124515,256.354,256.081,0,204,393,0,293,0,0,260.584,251.364,1.7,4.61131,-4.61131,0,0,0,0,1,6,1,999,92.0381,124.184,-0.640625,4.5,0.0148285,0,0,0,-273.15,0,0,0,-273.15,0,126
"Jan 6, 06:00 am",1,0,0,-4.33659,0,0,0,0,0,0,0,1,0,0.014747,0,0,0.526821,0,0,-0.119936,253.181,252.917,0,204,393,0,293,0,0,257.285,248.339,1.7,4.45702,-4.45702,0,0,0,0,0.7,7,1,999,100.814,112.64,-1.01875,4.2,0.014747,0,0,0,-273.15,0,0,0,-273.15,0,127
"Jan 6, 07:00 am",1,0,0,-4.19575,0,0,0,0,0,0,0,1,0,0.0146738,0,0,0.525996,0,0,-0.115661,250.112,249.856,0,204,393,0,293,0,0,254.096,245.409,1.7,4.31199,-4.31199,0,0,0,0,0.4,8,1,999,109.352,101.422,-1.1625,4.5,0.0146738,0,0,0,-273.15,0,0,0,-273.15,0,128
"Jan 6, 08:00 am",1,0,0,-4.06183,0,0,0,0,0,0,0,1,0,0.0146041,0,0,0.525222,0,0,-0.1116,247.14,246.892,0,204,393,0,293,0,0,251.011,242.57,1.7,4.17398,-4.17398,0,0,0,0,0.3,9,1,999,118.301,90.7892,-1.18438,4.7,0.0146041,0,0,0,-273.15,0,0,0,-273.15,0,129
"Jan 6, 09:00 am",2,0,0,4.41379,88.9161,0.793894,0.946789,0.991891,0.643675,37.4491,0.0335994,1,0,0.0147879,0.261268,0,0.527129,43.9488,34.8907,0.205354,247.368,247.823,0,204,393,0,293,0,0,248.602,255.763,1.7,4.51558,4.60023,9.11581,0,0,112,2.1,10,1,999,128.194,81.5212,0.38125,4.7,0.0483873,0,0,0,-273.15,0,0,0,-273.15,0,130
"Jan 6, 10:00 am",2,6,0,103.448,467.849,0.688013,0.890723,0.989848,1,46.5258,0.06,1,0,0.143627,0.680508,0,2.27605,266.832,183.584,14.4496,286.025,300.82,68.4536,345.265,384.052,68.4536,293,0.0376495,7.63331,263.705,366.387,3.44766,9.52366,115.41,124.933,0,0,680,4.1,11,1,999,139.494,73.177,1.6,3.7,0.241277,0,0,0,-273.15,0,0,0,-273.15,0,131
"Jan 6, 11:00 am",6,0,0,28.9776,447.637,0.57984,0.807386,0.987371,1,54.5607,0.06,1,0,0.108947,0.615295,0,1.88493,302.933,175.653,68.022,293,367.318,373.091,0,367.318,373.091,293,0.2052,68.022,288.616,392.394,3.10909,11.6013,96.4769,108.078,-0.000253617,0,772,6,12,1,999,152.517,66.6758,2.71875,4.5,0.374147,0,0,0,-273.15,0,0,0,-273.15,0,132
"Jan 6, 12:00 pm",6,0,0,6.70569,440.96,0.498824,0.717778,0.985021,1,60.0778,0.06,1,0,0.0749484,0.545704,0,1.46972,346.882,173.033,76.0953,293,386.215,328.235,0,386.215,328.235,293,0.180529,76.0953,291.951,392.712,2.73529,11.7478,82.677,94.4248,-0.000761075,0,884,7.5,13,1,999,167.192,62.6607,2.96875,5.7,0.315478,0,0,0,-273.15,0,0,0,-273.15,0,133
"Jan 6, 01:00 pm",6,0,0,1.66917,382.881,0.475039,0.685077,0.984209,1,61.6381,0.06,1,0,0.0399835,0.520413,0,0.969022,316.274,150.243,64.8229,293,390.867,265.405,0,390.867,265.405,293,0.145973,64.8229,292.692,392.845,2.21171,11.7857,66.4026,78.1883,-0.000770139,0,806,8.6,14,1,999,182.822,61.6411,3.83438,7,0.245956,0,0,0,-273.15,0,0,0,-273.15,0,134
