date;DNI;DryBulb;Pressure;Wspd;SB.NO.a.mf;SB.NO.a.tin;SB.NO.a.tout;NetPower;AuxPower;GrossPower;SB.NO.a.pin;SB.NO.a.pout;NoGeneration [kW];SF.a.pwr(2);Cycle thermal energy dumped - solar field | (MWt);Parasitic power total consumption | (MWe)
14/10/2007 17:00;11;20,1;995;2,4;204;305,944;302,179;-0,3703;0,3703;0;17,46788525;14,6273436;;;;
14/10/2007 18:00;0;19,3;995;2,9;204;290,307;287,034;-0,3703;0,3703;0;16,7316948;14,77553522;;;;
14/10/2007 19:00;0;18,4;995;2;204;276,741;273,879;-0,3703;0,3703;0;13,48945512;12,66341088;;;;
14/10/2007 20:00;0;17,5;995;2;204;264,752;262,204;-0,3703;0,3703;0;11,82986205;11,26511519;;;;
14/10/2007 21:00;0;16,7;995;2;204;254,031;251,742;-0,3703;0,3703;0;11,41238117;10,82206989;;;;
14/10/2007 22:00;0;15,8;995;1,4;204;244,396;242,333;-0,3703;0,3703;0;11,17045308;10,6009347;;;;
14/10/2007 23:00;0;14,9;995;1,7;204;235,591;233,701;-0,3703;0,3703;0;11,02161615;10,47732314;;;;
15/10/2007 0:00;0;14,1;995;1,5;204;227,516;225,784;-0,3703;0,3703;0;10,86888922;10,33261395;;;;
15/10/2007 1:00;0;13,3;995;1,9;204;220,009;218,4;-0,3703;0,3703;0;10,74850715;10,2142767;;;;
15/10/2007 2:00;0;12,5;995;2,6;204;212,972;211,468;-0,3703;0,3703;0;10,63657411;10,07006629;;;;
15/10/2007 3:00;0;12,1;995;2,4;204;206,407;205,01;-0,3703;0,3703;0;10,5061928;9,969713889;;;;
15/10/2007 4:00;0;11,7;995;2,2;204;200,257;198,956;-0,3703;0,3703;0;10,39090789;9,834193182;;;;
15/10/2007 5:00;0;11,4;995;2,4;204;194,448;193,226;-0,3703;0,3703;0;10,28922741;9,744413067;;;;
15/10/2007 6:00;0;11,4;995;2,2;204;188,967;187,822;-0,3703;0,3703;0;10,17947143;9,67045696;;;;
15/10/2007 7:00;112;13,1;995;2,9;204;202,008;210,913;-0,3703;0,3703;0;10,166105;9,4967175;;;;
15/10/2007 8:00;445;15,1;995;2,7;204;293;393;-0,374954;0,374954;0;10,65680729;9,908148878;;;;
15/10/2007 9:00;586;17,2;995;3,5;450,564;293;393;36,251;2,64214;38,8931;11,83628931;10,49676115;;;;
15/10/2007 10:00;656;19,1;995;5;435,98;293;393;38,7834;2,66147;41,4449;12,07737755;10,73178251;;;;
15/10/2007 11:00;697;20,7;995;5,2;416,406;293;393;36,8435;2,61897;39,4624;13,14222858;11,64923262;;;;
15/10/2007 12:00;717;21,8;995;4,2;431,842;293;393;38,3735;2,65244;41,0259;12,96003342;11,69382619;;;;
15/10/2007 13:00;696;22,4;995;3,7;470,299;293;393;42,1826;2,73743;44,92;16,15779373;13,6029282;;;;
15/10/2007 14:00;643;22,6;995;5;504,792;293;393;45,6085;2,81577;48,4243;18,02592551;15,57524768;;;;
15/10/2007 15:00;520;22;995;4,4;458,8;293;393;41,0433;2,71177;43,7551;17,29938408;15,1715268;;;;
15/10/2007 16:00;289;20,9;995;5,2;204;293;393;-0,379835;0,379835;0;18,34999599;15,96135908;;;;
15/10/2007 17:00;22;19,5;995;6,2;204;323,771;319,282;-0,3703;0,3703;0;19,38570374;16,57645136;;;;
15/10/2007 18:00;0;18,5;995;5,6;204;305,329;301,509;-0,3703;0,3703;0;18,47039184;15,99534551;;;;
15/10/2007 19:00;0;17,5;995;3,8;204;289,592;286,3;-0,3703;0,3703;0;14,71542665;13,65286689;;;;
15/10/2007 20:00;0;16,5;995;3,5;204;275,898;273,009;-0,3703;0,3703;0;12,49923727;11,72798258;;;;
15/10/2007 21:00;0;15,5;995;2,6;204;263,847;261,288;-0,3703;0,3703;0;11,74160673;11,213831;;;;
15/10/2007 22:00;0;14,6;995;1,7;204;253,141;250,857;-0,3703;0,3703;0;11,57494787;11,05577609;;;;
15/10/2007 23:00;0;13,6;995;2,4;204;243,414;241,33;-0,3703;0,3703;0;11,40673571;10,87557681;;;;
16/10/2007 0:00;0;12,7;995;2,6;204;234,524;232,618;-0,3703;0,3703;0;11,29760724;10,73980312;;;;
16/10/2007 1:00;0;11,8;995;2,2;204;226,38;224,635;-0,3703;0,3703;0;11,20013143;10,65021724;;;;
16/10/2007 2:00;0;10,8;995;2,9;204;218,786;217,16;-0,3703;0,3703;0;11,10309531;10,5203454;;;;
16/10/2007 3:00;0;10,3;995;2;204;211,78;210,287;-0,3703;0,3703;0;11,01093035;10,48731159;;;;
16/10/2007 4:00;0;9,8;995;2,2;204;205,223;203,83;-0,3703;0,3703;0;10,96564253;10,4032262;;;;
16/10/2007 5:00;0;9,5;995;3,5;204;198,992;197,674;-0,3703;0,3703;0;10,89034848;10,31542714;;;;
16/10/2007 6:00;0;9,4;995;5;204;193,047;191,798;-0,3703;0,3703;0;10,77845486;10,2170781;;;;
16/10/2007 7:00;225;11,1;995;5;204;220,86;239,93;-0,3703;0,3703;0;10,70158656;10,16216415;;;;
16/10/2007 8:00;482;13,1;995;3,7;204;293;393;-0,406465;0,406465;0;11,15964394;10,23833447;;;;
16/10/2007 9:00;616;15,2;995;3,5;473,171;293;393;42,4672;2,74387;45,211;13,92299617;12,31405891;;;;
16/10/2007 10:00;694;17,1;995;3,8;460,23;293;393;41,185;2,71495;43,8999;17,64918035;15,19130377;;;;
16/10/2007 11:00;742;18,5;995;4,4;441,781;293;393;39,3579;2,67418;42,0321;21,7162669;18,43996053;;;;
16/10/2007 12:00;728;19,6;995;3,5;433,758;293;393;38,5633;2,65662;41,2199;21,85596147;18,2125359;;;;
16/10/2007 13:00;362;19,6;995;3,7;207,579;293;393;16,3276;1,74993;18,0775;21,71444879;17,88515908;;;;
16/10/2007 14:00;489;19,8;995;3,1;364,203;293;393;31,6504;2,50831;34,1587;21,4933056;17,81964822;;;;
16/10/2007 15:00;438;19,2;995;3,7;373,142;293;393;32,5422;2,52699;35,0692;20,7936367;17,43365214;;;;
16/10/2007 16:00;360;18,2;995;2,7;204;293;393;-0,387489;0,387489;0;21,18088526;17,63735608;;;;
16/10/2007 17:00;40;16,8;995;2,4;204;323,843;319,371;-0,3703;0,3703;0;20,62211968;17,3922245;;;;
16/10/2007 18:00;0;16;995;2,6;204;305,451;301,641;-0,3703;0,3703;0;19,27078936;16,28672525;;;;
16/10/2007 19:00;0;15,3;995;2,9;204;289,651;286,344;-0,3703;0,3703;0;14,54282778;13,32829516;;;;
16/10/2007 20:00;0;14,5;995;3,8;204;275,829;272,912;-0,3703;0,3703;0;12,78506229;12,00972475;;;;
16/10/2007 21:00;0;13,7;995;3,3;204;263,643;261,056;-0,3703;0,3703;0;12,0955478;11,3285573;;;;
16/10/2007 22:00;0;12,9;995;2,2;204;252,83;250,525;-0,3703;0,3703;0;11,398496;10,89149767;;;;
16/10/2007 23:00;0;12,2;995;2,2;204;243,077;240,99;-0,3703;0,3703;0;11,36538467;10,776854;;;;
17/10/2007 0:00;0;11,7;995;3,1;204;234,141;232,225;-0,3703;0,3703;0;11,27815511;10,70406886;;;;
17/10/2007 1:00;0;11,1;995;1,6;204;226,039;224,305;-0,3703;0,3703;0;11,17123431;10,58867045;;;;
17/10/2007 2:00;0;10,6;995;3,8;204;218,415;216,782;-0,3703;0,3703;0;11,05135822;10,493268;;;;
17/10/2007 3:00;0;10,3;995;3,7;204;211,326;209,816;-0,3703;0,3703;0;10,97460686;10,44863657;;;;
17/10/2007 4:00;0;10,1;995;3,5;204;204,722;203,32;-0,3703;0,3703;0;10,948819;10,37264829;;;;
17/10/2007 5:00;0;9,9;995;2,4;204;198,588;197,294;-0,3703;0,3703;0;10,83282293;10,2526218;;;;
17/10/2007 6:00;0;9,8;995;2,9;204;192,785;191,568;-0,3703;0,3703;0;10,73315682;10,20079435;;;;
17/10/2007 7:00;138;11,2;995;3,1;204;207,845;218,189;-0,3703;0,3703;0;10,744808;10,14595322;;;;
17/10/2007 8:00;557;13,5;995;3,8;204;293;393;-0,42132;0,42132;0;11,33022952;10,36141382;;;;
17/10/2007 9:00;670;15,8;995;5,6;516,693;293;393;46,796;2,8433;49,6393;12,40256305;11,14327914;;;;
17/10/2007 10:00;266;17,6;995;5,4;204;293;393;8,58091;1,61209;10,193;14,6878683;13,38808639;;;;
17/10/2007 11:00;340;19;995;6,2;204;293;393;11,6136;1,66505;13,2786;16,22289088;14,08049554;;;;
17/10/2007 12:00;645;20,1;995;5,4;370,993;293;393;32,3279;2,52249;34,8504;18,09417519;15,75480433;;;;
17/10/2007 13:00;631;20,7;995;5,4;410,886;293;393;36,2959;2,60708;38,903;17,57638539;15,13881032;;;;
17/10/2007 14:00;659;20,8;995;6,7;511,769;293;393;46,3042;2,83188;49,1361;17,52926641;15,21807577;;;;
17/10/2007 15:00;423;20,2;995;6,7;355,953;293;393;30,8261;2,49118;33,3173;20,87944203;17,75271252;;;;
17/10/2007 16:00;23;18,8;995;7,1;204;323,684;319,176;-0,3703;0,3703;0;20,51069884;17,1066003;;;;
17/10/2007 17:00;0;17,4;995;6,2;204;305,154;301,315;-0,3703;0,3703;0;20,74561485;17,13016906;;;;
17/10/2007 18:00;0;17;995;5;204;289,334;286,025;-0,3703;0,3703;0;18,2581688;15,64268187;;;;
17/10/2007 19:00;0;16,6;995;5,2;204;275,569;272,664;-0,3703;0,3703;0;13,43497207;12,60035461;;;;
17/10/2007 20:00;0;16,1;995;5,4;204;263,406;260,823;-0,3703;0,3703;0;12,18052487;11,48821772;;;;
17/10/2007 21:00;0;15,7;995;4,2;204;252,609;250,307;-0,3703;0,3703;0;11,61626831;11,09600595;;;;
17/10/2007 22:00;0;15,3;995;4,2;204;242,879;240,796;-0,3703;0,3703;0;11,52259182;11,0181257;;;;
17/10/2007 23:00;0;14,9;995;4;204;234,034;232,139;-0,3703;0,3703;0;11,469504;10,95245093;;;;
18/10/2007 0:00;0;14,3;995;5,9;204;225,827;224,067;-0,3703;0,3703;0;11,35088871;10,82291547;;;;
18/10/2007 1:00;0;14,3;995;5,6;204;218,256;216,638;-0,3703;0,3703;0;11,27586451;10,7532071;;;;
18/10/2007 2:00;0;14;995;5;204;211,253;209,761;-0,3703;0,3703;0;11,1815015;10,65475042;;;;
18/10/2007 3:00;0;13,8;995;5;204;204,717;203,329;-0,3703;0,3703;0;11,08684748;10,57856371;;;;
18/10/2007 4:00;0;13,7;995;5,6;204;198,562;197,262;-0,3703;0,3703;0;11,02737418;10,50811527;;;;
18/10/2007 5:00;0;13,6;995;6,2;204;192,737;191,514;-0,3703;0,3703;0;10,97765846;10,43249267;;;;
18/10/2007 6:00;0;13,6;995;5,4;204;187,254;186,113;-0,3703;0,3703;0;10,92449944;10,34296264;;;;
18/10/2007 7:00;0;13,8;995;4,4;204;182,095;181,031;-0,3703;0,3703;0;10,82396546;10,25368502;;;;
18/10/2007 8:00;0;14,3;995;4;204;177,213;176,214;-0,3703;0,3703;0;11,17621563;10,26693894;;;;
18/10/2007 9:00;1;15,1;995;3,3;204;172,598;171,663;-0,3703;0,3703;0;12,01946697;10,68294081;;;;
18/10/2007 10:00;3;15,8;995;3,1;204;168,202;167,321;-0,3703;0,3703;0;12,41625935;11,20854602;;;;
18/10/2007 11:00;0;15,3;995;3,5;204;163,946;163,101;-0,3703;0,3703;0;13,26740401;12,08390743;;;;
18/10/2007 12:00;35;16,6;995;4;204;168,548;171,656;-0,3703;0,3703;0;13,26328853;12,23459088;;;;
18/10/2007 13:00;15;17;995;3,3;204;170,707;171,084;-0,3703;0,3703;0;14,22440231;13,22131489;;;;
18/10/2007 14:00;0;16,9;995;2,6;204;167,06;166,203;-0,3703;0,3703;0;12,68819497;12,02300402;;;;
18/10/2007 15:00;0;16,5;995;1,9;204;162,954;162,143;-0,3703;0,3703;0;14,65826606;13,27975452;;;;
18/10/2007 16:00;0;16,2;995;1,9;204;158,984;158,208;-0,3703;0,3703;0;14,59724849;13,41254695;;;;
18/10/2007 17:00;0;15,9;995;2,6;204;155,102;154,352;-0,3703;0,3703;0;12,36752439;11,59364592;;;;
18/10/2007 18:00;0;15,4;995;1,7;204;151,363;150,65;-0,3703;0,3703;0;12,54832179;11,45745586;;;;
18/10/2007 19:00;0;14,8;995;1,3;204;147,739;147,058;-0,3703;0,3703;0;11,52090187;10,801553;;;;
18/10/2007 20:00;0;14,5;995;1,2;204;144,213;143,557;-0,3703;0,3703;0;11,22790274;10,72671846;;;;
18/10/2007 21:00;0;14,2;995;1,6;204;140,748;140,111;-0,3703;0,3703;0;11,28497019;10,69723708;;;;
18/10/2007 22:00;0;13,8;995;2,4;204;137,322;136,7;-0,3703;0,3703;0;11,097929;10,54532174;;;;
18/10/2007 23:00;0;13,4;995;2,2;204;133,97;133,369;-0,3703;0,3703;0;10,92922514;10,30297586;;;;
19/10/2007 0:00;0;12,4;995;1,6;204;130,692;130,113;-0,3703;0,3703;0;10,84768547;10,24276403;;;;
19/10/2007 1:00;0;11,3;995;1;204;127,487;126,927;-0,3703;0,3703;0;10,759336;10,12267354;;;;
19/10/2007 2:00;0;10,3;995;1,4;204;124,303;123,753;-0,3703;0,3703;0;10,64622865;10,07449081;;;;
19/10/2007 3:00;0;9,7;995;1,5;204;121,16;120,623;-0,3703;0,3703;0;10,55695463;9,977618022;;;;
19/10/2007 4:00;0;9,1;995;1;204;118,081;117,562;-0,3703;0,3703;0;10,34526041;9,822442208;;;;
19/10/2007 5:00;0;8,7;995;2,4;204;114,998;114,482;-0,3703;0,3703;0;10,34819905;9,734038813;;;;
19/10/2007 6:00;0;8,7;995;2,6;204;111,962;111,461;-0,3703;0,3703;0;10,22917617;9,69429732;;;;
19/10/2007 7:00;88;9,9;995;3,5;204;123,645;130,397;-0,3703;0,3703;0;10,1808448;9,597485632;;;;
19/10/2007 8:00;356;11,7;995;4,8;204;235,117;305,997;-0,3703;0,3703;0;11,57858694;10,57649069;;;;
19/10/2007 9:00;618;13,7;995;5,9;276,89;293;393;15,0263;1,77476;16,801;11,89042971;10,49651298;;;;
19/10/2007 10:00;752;15,5;995;6,4;487,664;293;393;43,905;2,7766;46,6816;11,51693356;10,17181917;;;;
19/10/2007 11:00;799;17;995;5,9;461,952;293;393;41,3555;2,71878;44,0743;11,47851801;10,13466097;;;;
19/10/2007 12:00;727;18;995;6,7;415,685;293;393;36,772;2,61741;39,3894;11,42948979;10,1197755;;;;
19/10/2007 13:00;700;18,5;995;7,7;453,748;293;393;40,5429;2,70056;43,2435;11,45414493;10,10087227;;;;
19/10/2007 14:00;603;18,5;995;8;455,332;293;393;40,6998;2,70407;43,4039;11,4203923;10,10546626;;;;
19/10/2007 15:00;519;18;995;7,7;448,598;293;393;40,033;2,68918;42,7222;11,38225705;10,07048423;;;;
19/10/2007 16:00;34;16,6;995;5,9;204;323,607;319,08;-0,3703;0,3703;0;11,25863573;9,964420949;;;;
19/10/2007 17:00;0;15,2;995;3,5;204;305,113;301,285;-0,3703;0,3703;0;11,23980689;9,915715173;;;;
19/10/2007 18:00;0,00E+00;14,7;995;3,3;204;289,288;285,977;-0,3703;0,3703;0;11,16790379;9,862609047;;;;
19/10/2007 19:00;0;14,1;995;2,6;204;275,566;272,672;-0,3703;0,3703;0;10,08422672;9,368677056;;;;
19/10/2007 20:00;0;13,6;995;2,7;204;263,453;260,88;-0,3703;0,3703;0;10,29763283;9,556889722;;;;
19/10/2007 21:00;0;13;995;2;204;252,684;250,387;-0,3703;0,3703;0;9,860927516;9,208496638;;;;
19/10/2007 22:00;0;12,4;995;2;204;242,971;240,892;-0,3703;0,3703;0;9,77716583;9,130449214;;;;
19/10/2007 23:00;0;11,9;995;0,9;204;234,231;232,359;-0,3703;0,3703;0;9,740206513;9,101923118;;;;
20/10/2007 0:00;0;11,6;995;0,4;204;226,295;224,594;-0,3703;0,3703;0;9,709176982;9,039182714;;;;
20/10/2007 1:00;0;11,4;995;0,4;204;218,97;217,401;-0,3703;0,3703;0;9,636551556;8,983090674;;;;
20/10/2007 2:00;0;11,1;995;0,7;204;212,123;210,659;-0,3703;0,3703;0;9,615234919;8,932930694;;;;
20/10/2007 3:00;0;11;995;1,5;204;205,651;204,274;-0,3703;0,3703;0;9,569093696;8,884665493;;;;
20/10/2007 4:00;0;10,9;995;0,7;204;199,647;198,378;-0,3703;0,3703;0;9,522733714;8,839084024;;;;
20/10/2007 5:00;0;10,9;995;1,3;204;193,943;192,742;-0,3703;0,3703;0;9,449253094;8,817272885;;;;
20/10/2007 6:00;0;10,9;995;0,9;204;188,576;187,456;-0,3703;0,3703;0;9,420347119;8,7105311;;;;
20/10/2007 7:00;57;12,1;995;0,6;204;191,742;194,15;-0,3703;0,3703;0;9,376783214;8,715226788;;;;
20/10/2007 8:00;339;14,2;995;1,4;204;280,226;343,064;-0,3703;0,3703;0;9,71866275;8,768663333;;;;
20/10/2007 9:00;565;16,5;995;1,9;332,958;293;393;20,6743;1,88696;22,5612;10,72103778;9,235068301;;;;
20/10/2007 10:00;625;18,5;995;2,2;390,315;293;393;34,2523;2,56318;36,8155;10,70142759;9,216769524;;;;
20/10/2007 11:00;576;19,8;995;3,7;309,469;293;393;26,1625;2,39636;28,5588;10,73904164;9,252231661;;;;
20/10/2007 12:00;741;21,1;995;4,2;420,886;293;393;37,2877;2,62864;39,9163;10,8488762;9,33341192;;;;
20/10/2007 13:00;357;21,2;995;3,5;204;293;393;15,0684;1,72694;16,7953;10,98749649;9,514791828;;;;
20/10/2007 14:00;276;20,8;995;3,3;204;293;393;12,4739;1,68031;14,1542;11,21526265;9,721528825;;;;
20/10/2007 15:00;345;20,3;995;1,6;274,581;293;393;23,0936;1,87747;24,971;11,02053235;9,611169683;;;;
20/10/2007 16:00;236;19,3;995;2,6;204;293;393;-0,3703;0,3703;0;10,99949068;9,582051701;;;;
20/10/2007 17:00;8;18,1;995;2,4;204;323,941;319,492;-0,3703;0,3703;0;10,38077664;9,011936962;;;;
20/10/2007 18:00;0;17,5;995;2,9;204;305,605;301,806;-0,3703;0,3703;0;9,229857902;7,769249512;;;;
20/10/2007 19:00;0;16,8;995;2,7;204;289,883;286,593;-0,3703;0,3703;0;8,0985012;7,124505703;;;;
20/10/2007 20:00;0;16,1;995;2,6;204;276,2;273,313;-0,3703;0,3703;0;7,350606875;6,7537975;;;;
20/10/2007 21:00;0;15,5;995;3,1;204;264,085;261,511;-0,3703;0,3703;0;7,326064591;6,7380962;;;;
20/10/2007 22:00;0;14,8;995;3,7;204;253,219;250,899;-0,3703;0,3703;0;7,300138565;6,74296688;;;;
20/10/2007 23:00;0;14,2;995;3,3;204;243,435;241,341;-0,3703;0,3703;0;7,287321125;6,702528;;;;
21/10/2007 0:00;0;13,4;995;2,6;204;234,566;232,666;-0,3703;0,3703;0;7,288122167;6,656665813;;;;
21/10/2007 1:00;0;12,7;995;2,9;204;226,409;224,66;-0,3703;0,3703;0;7,256345833;6,64525025;;;;
21/10/2007 2:00;0;11,9;995;3,7;204;218,807;217,179;-0,3703;0,3703;0;7,17917425;6,61817013;;;;
21/10/2007 3:00;0;11,6;995;4;204;211,727;210,217;-0,3703;0,3703;0;7,176042909;6,617879792;;;;
21/10/2007 4:00;0;11,2;995;4,4;204;205,094;203,685;-0,3703;0,3703;0;7,182897118;6,656065;;;;
21/10/2007 5:00;0;11;995;6,7;204;198,777;197,441;-0,3703;0,3703;0;7,151136333;6,557716154;;;;
21/10/2007 6:00;0;11;995;8,5;204;192,762;191,5;-0,3703;0,3703;0;7,105050412;6,550827579;;;;
21/10/2007 7:00;170;12,2;995;8,7;204;208,581;219,451;-0,3703;0,3703;0;7,009077167;6,452958615;;;;
21/10/2007 8:00;423;13,9;995;7,4;204;293;393;-0,370171;0,370171;0;7,575044542;6,70749475;;;;
21/10/2007 9:00;560;15,7;995;6,7;406,472;293;393;30,0643;2,52277;32,5871;8,54849193;7,054868657;;;;
21/10/2007 10:00;646;17,3;995;7,4;399,745;293;393;35,1898;2,58323;37,773;8,107313233;6,6352825;;;;
21/10/2007 11:00;653;18,6;995;6,7;354,437;293;393;30,6746;2,48804;33,1626;7,7375958;6,200824302;;;;
21/10/2007 12:00;655;19,5;995;5,6;358,205;293;393;31,0512;2,49584;33,547;7,739248357;6,230029422;;;;
21/10/2007 13:00;661;20;995;5,4;416,833;293;393;36,8858;2,61989;39,5057;7,723394794;6,212896535;;;;
21/10/2007 14:00;187;19,3;995;5,4;204;293;393;4,74965;1,54698;6,29663;7,716186613;6,229317289;;;;
21/10/2007 15:00;7;18,2;995;3,5;204;323,865;319,398;-0,3703;0,3703;0;7,681055;6,204977698;;;;
21/10/2007 16:00;0;17,1;995;2,9;204;305,51;301,707;-0,3703;0,3703;0;7,608615366;6,153108373;;;;
21/10/2007 17:00;0;16,1;995;2;204;289,819;286,536;-0,3703;0,3703;0;6,869575605;5,266085186;;;;
21/10/2007 18:00;0;15,4;995;3,3;204;276,064;273,16;-0,3703;0,3703;0;6,50506025;5,149801586;;;;
21/10/2007 19:00;0;14,7;995;2,7;204;263,946;261,373;-0,3703;0,3703;0;5,08298776;4,436797387;;;;
21/10/2007 20:00;0;14;995;2,4;204;253,144;250,839;-0,3703;0,3703;0;5,02985975;4,5003415;;;;
21/10/2007 21:00;0;13,3;995;1,7;204;243,449;241,375;-0,3703;0,3703;0;5,031170727;4,3857865;;;;
21/10/2007 22:00;0;12,6;995;1,6;204;234,632;232,742;-0,3703;0,3703;0;4,987669167;4,385786;;;;
21/10/2007 23:00;0;11,9;995;2,9;204;226,444;224,687;-0,3703;0,3703;0;4,994211375;4,383383125;;;;
22/10/2007 0:00;0;11,1;995;4,4;204;218,771;217,128;-0,3703;0,3703;0;4,967055;4,370783909;;;;
22/10/2007 1:00;0;10,3;995;4,6;204;211,61;210,084;-0,3703;0,3703;0;4,958219714;4,3463726;;;;
22/10/2007 2:00;0;9,4;995;7,1;204;204,803;203,356;-0,3703;0,3703;0;4,927175091;4,297666875;;;;
22/10/2007 3:00;0;9;995;8;204;198,369;197,012;-0,3703;0,3703;0;4,8696425;4,2892555;;;;
22/10/2007 4:00;0;8,6;995;8;204;192,301;191,03;-0,3703;0,3703;0;4,9321272;4,296331917;;;;
22/10/2007 5:00;0;8,3;995;6,7;204;186,6;185,415;-0,3703;0,3703;0;4,955431636;4,350309714;;;;
22/10/2007 6:00;0;8,2;995;7,7;204;181,159;180,037;-0,3703;0,3703;0;4,94574575;4,3745705;;;;
22/10/2007 7:00;138;9,5;995;9,3;204;193,362;201,586;-0,3703;0,3703;0;4,9122603;4,314044667;;;;
22/10/2007 8:00;557;11,7;995;10,6;204;293;393;-0,399867;0,399867;0;5,332378955;4,4474165;;;;
22/10/2007 9:00;670;13,9;995;11,8;495,499;293;393;44,6836;2,79445;47,4781;7,781233969;6,176017736;;;;
22/10/2007 10:00;266;15,6;995;12,7;204;293;393;7,49655;1,59346;9,09001;9,632187813;7,943315884;;;;
22/10/2007 11:00;340;17;995;13,2;204;293;393;10,1554;1,63943;11,7949;10,93948195;9,4739138;;;;
22/10/2007 12:00;645;18;995;14,6;345,051;293;393;29,7353;2,46867;32,2039;14,22846706;11,98719397;;;;
22/10/2007 13:00;631;18,6;995;14,6;388,808;293;393;34,1024;2,55999;36,6624;13,60791648;12,08450414;;;;
22/10/2007 14:00;659;18,7;995;16,9;493,248;293;393;44,4598;2,78931;47,2491;14,21114341;12,6010923;;;;
22/10/2007 15:00;423;18,1;995;12,7;346,704;293;393;29,9008;2,47207;32,3729;15,92280254;13,20953383;;;;
22/10/2007 16:00;23;16,8;995;13,6;204;323,298;318,699;-0,3703;0,3703;0;15,48685662;13,62121351;;;;
22/10/2007 17:00;0;15,4;995;10,9;204;304,463;300,563;-0,3703;0,3703;0;12,54125709;11,47999155;;;;
22/10/2007 18:00;0;14,7;995;10,9;204;288,32;284,942;-0,3703;0,3703;0;11,45027348;10,89546235;;;;
22/10/2007 19:00;0;14;995;10,6;204;274,277;271,315;-0,3703;0,3703;0;10,7990431;9,904251621;;;;
22/10/2007 20:00;0;13,3;995;9;204;261,933;259,315;-0,3703;0,3703;0;9,937848833;9,395780423;;;;
22/10/2007 21:00;0;12,6;995;9,8;204;250,877;248,519;-0,3703;0,3703;0;9,706770684;9,154149111;;;;
22/10/2007 22:00;0;11,9;995;8,7;204;240,928;238,803;-0,3703;0,3703;0;9,590080455;9,014120286;;;;
22/10/2007 23:00;0;11,2;995;9,3;204;231,844;229,901;-0,3703;0,3703;0;9,472119471;8,907041571;;;;
23/10/2007 0:00;0;10,7;995;9;204;223,514;221,734;-0,3703;0,3703;0;9,360532667;8,8577709;;;;
23/10/2007 1:00;0;10,1;995;8,2;204;215,831;214,193;-0,3703;0,3703;0;9,2390881;8,738986879;;;;
23/10/2007 2:00;0;9,6;995;8,5;204;208,676;207,155;-0,3703;0,3703;0;9,202146429;8,655855391;;;;
23/10/2007 3:00;0;9,3;995;7,4;204;202,025;200,619;-0,3703;0,3703;0;9,129819867;8,575656765;;;;
23/10/2007 4:00;0;9,1;995;5,6;204;195,849;194,552;-0,3703;0,3703;0;9,015942231;8,474827815;;;;
23/10/2007 5:00;0;8,9;995;8;204;189,943;188,708;-0,3703;0,3703;0;8,9154492;8,371053;;;;
23/10/2007 6:00;0;8,9;995;6,4;204;184,396;183,249;-0,3703;0,3703;0;8,888425952;8,31514269;;;;
23/10/2007 7:00;0;9,4;995;8,2;204;179,09;177,999;-0,3703;0,3703;0;8,790769476;8,214521357;;;;
23/10/2007 8:00;1;10,6;995;5,9;204;174,132;173,127;-0,3703;0,3703;0;9,237928357;8,303899776;;;;
23/10/2007 9:00;1;11,3;995;5,4;204;169,437;168,492;-0,3703;0,3703;0;10,17642793;8,86776851;;;;
23/10/2007 10:00;1;11,9;995;3,7;204;165,01;164,131;-0,3703;0,3703;0;10,19423852;8,866381074;;;;
23/10/2007 11:00;605;13,9;995;4,8;204;270,319;344,344;-0,3703;0,3703;0;10,2472537;8,89145054;;;;
23/10/2007 12:00;795;15,7;995;6,4;343,743;293;393;21,7629;1,90914;23,672;10,41828031;9,104908661;;;;
23/10/2007 13:00;699;16,7;995;5,4;435,276;293;393;38,7137;2,65993;41,3736;10,32218457;9,057816271;;;;
23/10/2007 14:00;657;17,1;995;5,4;489,64;293;393;44,1013;2,78109;46,8824;10,22952351;8,993402118;;;;
23/10/2007 15:00;433;16,9;995;4;356,316;293;393;30,8624;2,49193;33,3544;10,21268785;8,947351897;;;;
23/10/2007 16:00;483;16,2;995;5,6;204;293;393;-0,381442;0,381442;0;10,16871416;8,887173638;;;;
23/10/2007 17:00;17;15,1;995;4,8;204;323,588;319,057;-0,3703;0,3703;0;10,11181369;8,828915233;;;;
23/10/2007 18:00;0;14,7;995;4,4;204;305,01;301,162;-0,3703;0,3703;0;9,973831943;8,761186608;;;;
23/10/2007 19:00;0;14,2;995;2;204;289,262;285,971;-0,3703;0,3703;0;8,689542733;8,095702574;;;;
23/10/2007 20:00;0;13,8;995;1,3;204;275,651;272,781;-0,3703;0,3703;0;8,6539746;8,102720333;;;;
23/10/2007 21:00;0;13,3;995;1,4;204;263,635;261,081;-0,3703;0,3703;0;8,556675054;8,032610065;;;;
23/10/2007 22:00;0;12,9;995;1,2;204;252,926;250,641;-0,3703;0,3703;0;8,495145822;7,915989154;;;;
23/10/2007 23:00;0;12,4;995;0,7;204;243,326;241,272;-0,3703;0,3703;0;8,422086756;7,862258394;;;;
24/10/2007 0:00;0;12;995;1,2;204;234,541;232,656;-0,3703;0,3703;0;8,370481514;7,818749538;;;;
24/10/2007 1:00;0;11,6;995;0,8;204;226,522;224,803;-0,3703;0,3703;0;8,314914729;7,7454891;;;;
24/10/2007 2:00;0;11,2;995;1,4;204;219,053;217,452;-0,3703;0,3703;0;8,275513435;7,731509828;;;;
