;Wspd;Wdir;DryBulb;DNI;Pressure
21/11/1989 23:00;2,6;60;12,8;0;1009,15
22/11/1989 0:00;2,1;50;11,7;0;1009,15
22/11/1989 1:00;2,1;40;11,7;0;1009,15
22/11/1989 2:00;3,1;30;11,1;0;1009,15
22/11/1989 3:00;1,5;40;11,1;0;1009,15
22/11/1989 4:00;2,1;30;11,1;0;1009,15
22/11/1989 5:00;2,1;40;10,6;0;1009,15
22/11/1989 6:00;3,1;30;10;0;1009,15
22/11/1989 7:00;2,1;60;10;0;1009,15
22/11/1989 8:00;2,6;40;9,4;0;1009,15
22/11/1989 9:00;2,1;10;9,4;0;1009,15
22/11/1989 10:00;2,1;20;10,6;242;1009,15
22/11/1989 11:00;4,1;10;11,7;160;1009,15
22/11/1989 12:00;3,6;40;13,3;201;1009,15
22/11/1989 13:00;3,1;20;15;170;1009,15
22/11/1989 14:00;0;0;16,7;545;1009,15
22/11/1989 15:00;1,5;999;17,2;618;1009,15
22/11/1989 16:00;0;0;17,8;703;1009,15
22/11/1989 17:00;0,7;999;17,2;381;1009,15
22/11/1989 18:00;1,5;260;16,1;0;1009,15
22/11/1989 19:00;2,6;230;15;0;1009,15
22/11/1989 20:00;2,1;180;13,9;0;1009,15
22/11/1989 21:00;2,1;300;13,3;0;1009,15
22/11/1989 22:00;0;0;12,8;0;1009,15
22/11/1989 23:00;0;0;12,2;0;1009,15
23/11/1989 0:00;1,5;60;11,7;0;1009,15
23/11/1989 1:00;0;0;11,1;0;1009,15
23/11/1989 2:00;0;0;11,1;0;1009,15
23/11/1989 3:00;0;0;11,7;0;1009,15
23/11/1989 4:00;0;0;11,1;0;1009,15
23/11/1989 5:00;1,5;230;11,1;0;1009,15
23/11/1989 6:00;1,5;270;11,1;0;1009,15
23/11/1989 7:00;1,5;270;11,7;0;1009,15
23/11/1989 8:00;2,1;220;11,7;0;1009,15
23/11/1989 9:00;3,1;190;11,7;0;1009,15
23/11/1989 10:00;4,1;999;12,2;9;1009,15
23/11/1989 11:00;5,1;270;13,3;12;1009,15
23/11/1989 12:00;6,2;270;15;12;1009,15
23/11/1989 13:00;7,7;280;16,7;3;1009,15
23/11/1989 14:00;6,2;280;17,8;9;1009,15
23/11/1989 15:00;8,2;999;18,9;9;1009,15
23/11/1989 16:00;10,3;290;18,9;9;1009,15
23/11/1989 17:00;12,4;310;18,3;9;1009,15
23/11/1989 18:00;10,3;290;17,8;0;1009,15
23/11/1989 19:00;7,2;350;16,7;0;1009,15
23/11/1989 20:00;3,1;340;15,6;0;1009,15
23/11/1989 21:00;3,1;999;15;0;1009,15
23/11/1989 22:00;3,1;230;14,4;0;1009,15
23/11/1989 23:00;3,1;260;13,9;0;1009,15
24/11/1989 0:00;4,1;270;13,3;0;1009,15
24/11/1989 1:00;3,1;350;13,3;0;1009,15
24/11/1989 2:00;5,1;340;12,8;0;1009,15
24/11/1989 3:00;4,1;350;12,2;0;1009,15
24/11/1989 4:00;2,1;350;12,2;0;1009,15
24/11/1989 5:00;1;260;11,7;0;1009,15
24/11/1989 6:00;2,1;210;11,7;0;1009,15
24/11/1989 7:00;3,1;190;11,1;0;1009,15
24/11/1989 8:00;3,6;999;11,1;0;1009,15
24/11/1989 9:00;4,1;210;11,1;0;1009,15
24/11/1989 10:00;3,1;210;11,7;583;1009,15
24/11/1989 11:00;4,1;220;12,8;697;1009,15
24/11/1989 12:00;4,1;220;14,4;763;1009,15
24/11/1989 13:00;3,1;220;16,1;798;1009,15
24/11/1989 14:00;5,1;250;17,8;804;1009,15
24/11/1989 15:00;6,2;260;18,9;779;1009,15
24/11/1989 16:00;8,2;290;19,4;725;1009,15
24/11/1989 17:00;8,2;999;18,9;630;1009,15
24/11/1989 18:00;8,2;290;17,8;0;1009,15
24/11/1989 19:00;5,1;280;16,7;0;1009,15
24/11/1989 20:00;5,1;280;15,6;0;1009,15
24/11/1989 21:00;3,1;270;15;0;1009,15
24/11/1989 22:00;3,1;270;13,9;0;1009,15
24/11/1989 23:00;4,1;270;13,3;0;1009,15
25/11/1989 0:00;1;230;12,8;0;1009,15
25/11/1989 1:00;3,1;270;12,2;0;1009,15
25/11/1989 2:00;2,1;240;12,2;0;1009,15
25/11/1989 3:00;2,1;240;11,1;0;1009,15
25/11/1989 4:00;2,1;260;10,6;0;1009,15
25/11/1989 5:00;0;0;10;0;1009,15
25/11/1989 6:00;3,1;210;9,4;0;1009,15
25/11/1989 7:00;2,1;210;9,4;0;1009,15
25/11/1989 8:00;0;0;8,9;0;1009,15
25/11/1989 9:00;0;0;8,9;0;1009,15
25/11/1989 10:00;0;0;10;542;1009,15
25/11/1989 11:00;1,5;30;11,1;552;1009,15
25/11/1989 12:00;0;0;12,8;558;1009,15
25/11/1989 13:00;2,1;30;14,4;719;1009,15
25/11/1989 14:00;1,5;300;16,1;785;1009,15
25/11/1989 15:00;4,1;200;16,7;536;1009,15
25/11/1989 16:00;3,1;230;16,7;378;1009,15
25/11/1989 17:00;4,1;210;16,7;416;1009,15
25/11/1989 18:00;6,2;200;15,6;0;1009,15
25/11/1989 19:00;4,1;200;14,4;0;1009,15
25/11/1989 20:00;0;0;13,3;0;1009,15
25/11/1989 21:00;0;0;12,8;0;1009,15
25/11/1989 22:00;2,1;180;12,2;0;1009,15
25/11/1989 23:00;1,5;120;11,1;0;1009,15
26/11/1989 0:00;1,5;180;11,1;0;1009,15
26/11/1989 1:00;0;0;10,6;0;1009,15
26/11/1989 2:00;1,5;180;10,6;0;1009,15
26/11/1989 3:00;1,5;200;10,6;0;1009,15
26/11/1989 4:00;2,1;30;10;0;1009,15
26/11/1989 5:00;2,1;30;10;0;1009,15
26/11/1989 6:00;1,5;90;9,4;0;1009,15
26/11/1989 7:00;2,1;50;9,4;0;1009,15
26/11/1989 8:00;0;0;9,4;0;1009,15
26/11/1989 9:00;2,1;40;8,9;0;1009,15
26/11/1989 10:00;2,1;40;10;608;1009,15
26/11/1989 11:00;2,6;40;11,7;719;1009,15
26/11/1989 12:00;0;0;13,3;782;1009,15
26/11/1989 13:00;1;250;15;753;1009,15
26/11/1989 14:00;3,1;270;16,1;504;1009,15
26/11/1989 15:00;2,6;240;17,8;230;1009,15
26/11/1989 16:00;3,6;260;18,3;261;1009,15
26/11/1989 17:00;4,1;230;17,8;347;1009,15
26/11/1989 18:00;3,6;230;16,7;0;1009,15
26/11/1989 19:00;3,6;220;15;0;1009,15
26/11/1989 20:00;3,1;240;13,9;0;1009,15
26/11/1989 21:00;3,1;270;13,3;0;1009,15
26/11/1989 22:00;2,1;220;12,2;0;1009,15
26/11/1989 23:00;0;0;12,2;0;1009,15
27/11/1989 0:00;2,1;270;11,7;0;1009,15
27/11/1989 1:00;0;0;11,1;0;1009,15
27/11/1989 2:00;1,5;999;10,6;0;1009,15
27/11/1989 3:00;0;0;10;0;1009,15
27/11/1989 4:00;0;0;9,4;0;1009,15
27/11/1989 5:00;0;0;9,4;0;1009,15
27/11/1989 6:00;0;0;8,3;0;1009,15
27/11/1989 7:00;0;0;7,8;0;1009,15
27/11/1989 8:00;1;190;7,2;0;1009,15
27/11/1989 9:00;0;0;7,2;0;1009,15
27/11/1989 10:00;0,7;999;7,8;552;1009,15
27/11/1989 11:00;1,5;310;9,4;697;1009,15
27/11/1989 12:00;1,5;320;10,6;697;1009,15
27/11/1989 13:00;1,5;20;12,8;697;1009,15
27/11/1989 14:00;2,6;20;14,4;763;1009,15
27/11/1989 15:00;3,1;330;15,6;709;1009,15
27/11/1989 16:00;1;310;15,6;709;1009,15
27/11/1989 17:00;1,5;270;15;640;1009,15
27/11/1989 18:00;1,5;250;13,9;0;1009,15
27/11/1989 19:00;1,5;220;12,8;0;1009,15
27/11/1989 20:00;0;0;11,7;0;1009,15
27/11/1989 21:00;1;310;11,1;0;1009,15
27/11/1989 22:00;0;0;10,6;0;1009,15
27/11/1989 23:00;0;0;10;0;1009,15
28/11/1989 0:00;2,1;60;9,4;0;1009,15
28/11/1989 1:00;3,1;80;8,9;0;1009,15
28/11/1989 2:00;2,1;80;8,9;0;1009,15
28/11/1989 3:00;2,1;60;8,3;0;1009,15
28/11/1989 4:00;0;0;8,3;0;1009,15
28/11/1989 5:00;1;999;7,8;0;1009,15
28/11/1989 6:00;2,1;60;7,2;0;1009,15
28/11/1989 7:00;2,1;60;6,7;0;1009,15
28/11/1989 8:00;3,1;40;6,1;0;1009,15
28/11/1989 9:00;4,1;30;6,1;0;1009,15
28/11/1989 10:00;5,1;60;7,2;574;1009,15
28/11/1989 11:00;5,1;50;8,9;687;1009,15
28/11/1989 12:00;7,2;60;10;757;1009,15
28/11/1989 13:00;7,2;60;11,7;788;1009,15
28/11/1989 14:00;7,5;999;13,9;794;1009,15
28/11/1989 15:00;7,9;999;14,4;772;1009,15
28/11/1989 16:00;8,2;60;15;719;1009,15
28/11/1989 17:00;5,1;90;14,4;624;1009,15
28/11/1989 18:00;3,1;90;13,3;0;1009,15
28/11/1989 19:00;3,1;100;12,2;0;1009,15
28/11/1989 20:00;2,1;60;11,1;0;1009,15
28/11/1989 21:00;3,1;60;10,6;0;1009,15
28/11/1989 22:00;3,1;60;10;0;1009,15
28/11/1989 23:00;2,1;50;8,9;0;1009,15
29/11/1989 0:00;2,1;30;8,9;0;1009,15
29/11/1989 1:00;2,1;30;8,3;0;1009,15
29/11/1989 2:00;2,1;30;8,3;0;1009,15
29/11/1989 3:00;3,6;999;7,8;0;1009,15
29/11/1989 4:00;5,1;80;7,2;0;1009,15
29/11/1989 5:00;4,1;90;6,7;0;1009,15
29/11/1989 6:00;5,1;70;6,1;0;1009,15
29/11/1989 7:00;4,1;60;5;0;1009,15
29/11/1989 8:00;5,1;60;4,4;0;1009,15
29/11/1989 9:00;5,1;70;5;0;1009,15
29/11/1989 10:00;6,2;60;5,6;583;1009,15
29/11/1989 11:00;9,3;70;7,2;697;1009,15
29/11/1989 12:00;8,2;70;9,4;760;1009,15
29/11/1989 13:00;8,2;999;11,7;782;1009,15
29/11/1989 14:00;8,2;70;13,3;798;1009,15
29/11/1989 15:00;7,2;70;14,4;719;1009,15
29/11/1989 16:00;7,2;80;15;555;1009,15
29/11/1989 17:00;4,1;90;14,4;574;1009,15
29/11/1989 18:00;2,6;50;12,8;0;1009,15
29/11/1989 19:00;4,1;70;11,7;0;1009,15
29/11/1989 20:00;4,1;80;10,6;0;1009,15
29/11/1989 21:00;3,1;80;9,4;0;1009,15
29/11/1989 22:00;5,1;70;8,3;0;1009,15
29/11/1989 23:00;6,2;70;7,8;0;1009,15
30/11/1989 0:00;2,6;60;7,2;0;1009,15
30/11/1989 1:00;4,1;50;6,7;0;1009,15
30/11/1989 2:00;4,6;50;6,7;0;1009,15
30/11/1989 3:00;4,6;50;6,7;0;1009,15
30/11/1989 4:00;4,1;50;6,1;0;1009,15
30/11/1989 5:00;3,1;50;6,1;0;1009,15
30/11/1989 6:00;4,1;80;6,1;0;1009,15
30/11/1989 7:00;7,2;80;6,1;0;1009,15
30/11/1989 8:00;7,2;70;6,1;0;1009,15
30/11/1989 9:00;7,7;60;6,1;0;1009,15
30/11/1989 10:00;5,1;50;7,8;567;1009,15
30/11/1989 11:00;4,1;70;9,4;681;1009,15
30/11/1989 12:00;5,1;80;11,7;750;1009,15
30/11/1989 13:00;4,1;50;14,4;785;1009,15
30/11/1989 14:00;7,2;60;16,7;791;1009,15
30/11/1989 15:00;7,2;50;17,8;769;1009,15
30/11/1989 16:00;5,1;70;18,3;716;1009,15
30/11/1989 17:00;4,1;50;17,8;618;1009,15
30/11/1989 18:00;5,1;60;16,1;0;1009,15
30/11/1989 19:00;5,1;70;14,4;0;1009,15
30/11/1989 20:00;5,1;80;13,3;0;1009,15
30/11/1989 21:00;3,1;160;11,7;0;1009,15
30/11/1989 22:00;3,1;70;11,1;0;1009,15
30/11/1989 23:00;4,1;999;10;0;1009,15
01/12/1989 0:00;5,1;60;9,4;0;1009,15
01/12/1989 1:00;4,1;250;13,9;0;1009,15
01/12/1989 2:00;4,1;250;8,3;0;1009,15
01/12/1989 3:00;4,6;280;8,3;0;1009,15
01/12/1989 4:00;3,1;250;8,3;0;1009,15
01/12/1989 5:00;3,1;280;8,3;0;1009,15
01/12/1989 6:00;4,1;270;7,8;0;1009,15
01/12/1989 7:00;3,1;250;7,8;0;1009,15
01/12/1989 8:00;4,1;270;7,8;0;1009,15
01/12/1989 9:00;2,1;250;7,8;0;1009,15
01/12/1989 10:00;3,1;250;8,9;574;1009,15
01/12/1989 11:00;4,1;250;10;694;1009,15
01/12/1989 12:00;4,1;260;12,2;760;1009,15
01/12/1989 13:00;5,1;270;14,4;794;1009,15
01/12/1989 14:00;4,1;250;16,1;801;1009,15
01/12/1989 15:00;7,2;290;17,2;779;1009,15
01/12/1989 16:00;5,1;270;17,8;725;1009,15
01/12/1989 17:00;3,1;310;17,2;630;1009,15
01/12/1989 18:00;2,1;240;16,1;0;1009,15
01/12/1989 19:00;4,1;220;15;0;1009,15
01/12/1989 20:00;3,1;210;13,3;0;1009,15
01/12/1989 21:00;2,1;200;12,2;0;1009,15
01/12/1989 22:00;1;200;11,7;0;1009,15
01/12/1989 23:00;1,5;999;11,1;0;1009,15
02/12/1989 0:00;2,1;230;10,6;0;1009,15
02/12/1989 1:00;3,1;250;10;0;1009,15
02/12/1989 2:00;2,1;230;9,4;0;1009,15
02/12/1989 3:00;2,1;260;8,3;0;1009,15
02/12/1989 4:00;0;0;7,2;0;1009,15
02/12/1989 5:00;1;230;6,7;0;1009,15
02/12/1989 6:00;1;230;6,1;0;1009,15
02/12/1989 7:00;0;0;5,6;0;1009,15
02/12/1989 8:00;0;0;4,4;0;1009,15
02/12/1989 9:00;0;0;4,4;0;1009,15
02/12/1989 10:00;0;0;6,1;580;1009,15
02/12/1989 11:00;1,5;310;8,3;697;1009,15
02/12/1989 12:00;2,1;290;11,1;766;1009,15
02/12/1989 13:00;3,1;260;13,9;801;1009,15
02/12/1989 14:00;5,1;300;16,7;804;1009,15
02/12/1989 15:00;4,1;270;18,3;785;1009,15
02/12/1989 16:00;5,1;280;18,9;731;1009,15
02/12/1989 17:00;3,1;300;17,8;634;1009,15
02/12/1989 18:00;1;280;16,7;0;1009,15
02/12/1989 19:00;0;0;14,4;0;1009,15
02/12/1989 20:00;0;0;12,8;0;1009,15
02/12/1989 21:00;0;0;11,1;0;1009,15
02/12/1989 22:00;0;0;10;0;1009,15
02/12/1989 23:00;0;0;8,9;0;1009,15
03/12/1989 0:00;0;0;8,3;0;1009,15
03/12/1989 1:00;0;0;7,2;0;1009,15
03/12/1989 2:00;0;0;6,7;0;1009,15
03/12/1989 3:00;0;999;6,1;0;1009,15
03/12/1989 4:00;0;0;6,1;0;1009,15
03/12/1989 5:00;0;999;6,1;0;1009,15
03/12/1989 6:00;0;0;5,6;0;1009,15
03/12/1989 7:00;0;0;5;0;1009,15
03/12/1989 8:00;0;0;5;0;1009,15
03/12/1989 9:00;0;0;5;0;1009,15
03/12/1989 10:00;0;0;6,1;574;1009,15
03/12/1989 11:00;0;0;8,3;694;1009,15
03/12/1989 12:00;0;0;10,6;763;1009,15
03/12/1989 13:00;0;0;13,3;798;1009,15
03/12/1989 14:00;2,6;250;15,6;804;1009,15
03/12/1989 15:00;2,1;340;17,2;782;1009,15
03/12/1989 16:00;2,1;10;17,8;728;1009,15
03/12/1989 17:00;0;0;17,2;630;1009,15
03/12/1989 18:00;0;0;15,6;0;1009,15
03/12/1989 19:00;0;0;13,9;0;1009,15
03/12/1989 20:00;2,1;220;12,2;0;1009,15
03/12/1989 21:00;1;240;11,1;0;1009,15
03/12/1989 22:00;1;230;9,4;0;1009,15
03/12/1989 23:00;1;230;8,9;0;1009,15
04/12/1989 0:00;1;230;8,3;0;1009,15
04/12/1989 1:00;2,1;230;7,2;0;1009,15
04/12/1989 2:00;0;0;6,7;0;1009,15
04/12/1989 3:00;0;0;6,1;0;1009,15
04/12/1989 4:00;0;0;6,1;0;1009,15
04/12/1989 5:00;0;0;5,6;0;1009,15
04/12/1989 6:00;0;0;5;0;1009,15
04/12/1989 7:00;0;0;4,4;0;1009,15
04/12/1989 8:00;0;0;3,9;0;1009,15
04/12/1989 9:00;1;350;3,3;0;1009,15
04/12/1989 10:00;0;0;5;164;1009,15
04/12/1989 11:00;1;280;6,7;400;1009,15
04/12/1989 12:00;0;0;8,9;315;1009,15
04/12/1989 13:00;1;10;11,7;205;1009,15
04/12/1989 14:00;1;100;13,3;299;1009,15
04/12/1989 15:00;1,5;190;15;230;1009,15
04/12/1989 16:00;2,1;250;15,6;378;1009,15
04/12/1989 17:00;0;0;15;454;1009,15
04/12/1989 18:00;1;60;13,3;0;1009,15
04/12/1989 19:00;1;50;11,7;0;1009,15
04/12/1989 20:00;0;0;10;0;1009,15
04/12/1989 21:00;0;0;8,9;0;1009,15
04/12/1989 22:00;2,1;360;7,8;0;1009,15
04/12/1989 23:00;0;0;7,2;0;1009,15
05/12/1989 0:00;0;0;6,7;0;1009,15
05/12/1989 1:00;0;0;6,1;0;1009,15
05/12/1989 2:00;0;0;5,6;0;1009,15
05/12/1989 3:00;0;0;5,6;0;1009,15
05/12/1989 4:00;0;0;5;0;1009,15
05/12/1989 5:00;0;0;5;0;1009,15
05/12/1989 6:00;0;0;4,4;0;1009,15
05/12/1989 7:00;0;0;3,9;0;1009,15
05/12/1989 8:00;0;0;3,9;0;1009,15
05/12/1989 9:00;2,1;60;3,9;0;1009,15
05/12/1989 10:00;2,1;70;5,6;574;1009,15
05/12/1989 11:00;3,1;90;7,2;690;1009,15
05/12/1989 12:00;2,1;130;10,6;757;1009,15
05/12/1989 13:00;3,1;100;13,3;794;1009,15
05/12/1989 14:00;2,1;140;16,1;801;1009,15
05/12/1989 15:00;2,1;90;17,8;779;1009,15
05/12/1989 16:00;2,1;280;18,3;725;1009,15
05/12/1989 17:00;0;0;17,8;630;1009,15
05/12/1989 18:00;1,5;350;16,1;0;1009,15
05/12/1989 19:00;0,7;999;13,9;0;1009,15
05/12/1989 20:00;0;0;12,2;0;1009,15
05/12/1989 21:00;0;0;10,6;0;1009,15
05/12/1989 22:00;0;0;9,4;0;1009,15
05/12/1989 23:00;1,5;999;8,3;0;1009,15
06/12/1989 0:00;1,5;999;7,8;0;1009,15
06/12/1989 1:00;2,1;50;7,2;0;1009,15
06/12/1989 2:00;1,5;50;6,7;0;1009,15
06/12/1989 3:00;2,1;40;6,1;0;1009,15
06/12/1989 4:00;0;0;5;0;1009,15
06/12/1989 5:00;2,1;20;4,4;0;1009,15
06/12/1989 6:00;0;0;3,3;0;1009,15
06/12/1989 7:00;2,1;360;2,8;0;1009,15
06/12/1989 8:00;2,6;20;2,8;0;1009,15
06/12/1989 9:00;2,6;50;2,8;0;1009,15
06/12/1989 10:00;4,1;50;3,9;545;1009,15
06/12/1989 11:00;5,1;80;6,7;684;1009,15
06/12/1989 12:00;6,2;90;10;757;1009,15
06/12/1989 13:00;5,1;70;13,9;794;1009,15
06/12/1989 14:00;5,1;90;17,2;801;1009,15
06/12/1989 15:00;8,2;90;19,4;779;1009,15
06/12/1989 16:00;8,2;90;20,6;725;1009,15
06/12/1989 17:00;7,2;80;19,4;627;1009,15
06/12/1989 18:00;6,2;90;17,2;0;1009,15
06/12/1989 19:00;6,2;90;14,4;0;1009,15
06/12/1989 20:00;4,1;100;12,2;0;1009,15
06/12/1989 21:00;3,1;100;11,1;0;1009,15
06/12/1989 22:00;3,1;80;9,4;0;1009,15
06/12/1989 23:00;3,1;70;7,8;0;1009,15
07/12/1989 0:00;7,2;100;7,2;0;1009,15
07/12/1989 1:00;7,2;90;6,1;0;1009,15
07/12/1989 2:00;5,1;70;5,6;0;1009,15
07/12/1989 3:00;6,2;60;5;0;1009,15
07/12/1989 4:00;7,2;60;4,4;0;1009,15
07/12/1989 5:00;5,7;40;3,9;0;1009,15
07/12/1989 6:00;5,7;40;3,3;0;1009,15
07/12/1989 7:00;5,1;50;2,8;0;1009,15
07/12/1989 8:00;3,1;230;2,2;0;1009,15
07/12/1989 9:00;2,1;50;2,2;0;1009,15
07/12/1989 10:00;3,1;40;3,3;25;1009,15
07/12/1989 11:00;3,1;90;5,6;41;1009,15
07/12/1989 12:00;7,2;70;8,3;47;1009,15
07/12/1989 13:00;6,2;40;11,1;44;1009,15
07/12/1989 14:00;4,1;60;13,9;59;1009,15
07/12/1989 15:00;7,2;60;15,6;63;1009,15
07/12/1989 16:00;7,2;70;16,7;50;1009,15
07/12/1989 17:00;7,2;90;15,6;25;1009,15
07/12/1989 18:00;5,1;80;13,9;0;1009,15
07/12/1989 19:00;3,6;999;11,7;0;1009,15
07/12/1989 20:00;2,1;80;10;0;1009,15
07/12/1989 21:00;0;0;8,9;0;1009,15
07/12/1989 22:00;0;0;7,8;0;1009,15
07/12/1989 23:00;0;0;6,7;0;1009,15
08/12/1989 0:00;0;0;6,1;0;1009,15
08/12/1989 1:00;0;0;5,6;0;1009,15
08/12/1989 2:00;1,3;999;5;0;1009,15
08/12/1989 3:00;2,6;40;5;0;1009,15
08/12/1989 4:00;0;0;5;0;1009,15
08/12/1989 5:00;0;0;5;0;1009,15
08/12/1989 6:00;2,1;70;5;0;1009,15
08/12/1989 7:00;3,1;80;5;0;1009,15
08/12/1989 8:00;4,1;90;5,6;0;1009,15
08/12/1989 9:00;5,1;90;5,6;0;1009,15
08/12/1989 10:00;3,1;100;6,7;100;1009,15
08/12/1989 11:00;3,3;999;8,3;324;1009,15
08/12/1989 12:00;3,6;80;10,6;671;1009,15
08/12/1989 13:00;5,1;90;13,3;470;1009,15
08/12/1989 14:00;3,1;60;15;337;1009,15
08/12/1989 15:00;4,1;130;16,7;388;1009,15
08/12/1989 16:00;3,1;100;17,2;416;1009,15
08/12/1989 17:00;5,1;320;16,7;220;1009,15
08/12/1989 18:00;1,5;90;15;0;1009,15
08/12/1989 19:00;0;0;13,3;0;1009,15
08/12/1989 20:00;3,1;50;12,2;0;1009,15
08/12/1989 21:00;2,6;40;11,1;0;1009,15
08/12/1989 22:00;3,1;40;10;0;1009,15
08/12/1989 23:00;3,6;60;9,4;0;1009,15
09/12/1989 0:00;4,1;70;8,3;0;1009,15
09/12/1989 1:00;2,1;60;7,8;0;1009,15
09/12/1989 2:00;7,2;60;7,8;0;1009,15
09/12/1989 3:00;5,1;60;6,7;0;1009,15
09/12/1989 4:00;5,1;60;6,7;0;1009,15
09/12/1989 5:00;5,1;60;6,1;0;1009,15
09/12/1989 6:00;4,1;70;5,6;0;1009,15
09/12/1989 7:00;6,2;40;5;0;1009,15
09/12/1989 8:00;6,2;60;4,4;0;1009,15
09/12/1989 9:00;6,2;60;4,4;0;1009,15
09/12/1989 10:00;6,2;70;5,6;182;1009,15
09/12/1989 11:00;8,2;70;7,8;214;1009,15
09/12/1989 12:00;7,7;80;10;201;1009,15
09/12/1989 13:00;8,2;60;13,3;435;1009,15
09/12/1989 14:00;8,2;80;16,1;684;1009,15
09/12/1989 15:00;7,7;999;17,2;722;1009,15
09/12/1989 16:00;7,2;60;17,8;533;1009,15
09/12/1989 17:00;7,2;80;17,2;249;1009,15
09/12/1989 18:00;5,1;70;15,6;0;1009,15
09/12/1989 19:00;5,1;50;13,9;0;1009,15
09/12/1989 20:00;3,1;80;12,2;0;1009,15
09/12/1989 21:00;5,1;70;11,1;0;1009,15
09/12/1989 22:00;4,1;50;10;0;1009,15
09/12/1989 23:00;3,6;30;8,9;0;1009,15
10/12/1989 0:00;5,1;60;8,3;0;1009,15
10/12/1989 1:00;5,1;50;7,8;0;1009,15
10/12/1989 2:00;5,1;50;7,2;0;1009,15
10/12/1989 3:00;7,2;40;7,2;0;1009,15
10/12/1989 4:00;6,2;50;7,2;0;1009,15
10/12/1989 5:00;6,2;60;7,8;0;1009,15
10/12/1989 6:00;6,2;70;7,8;0;1009,15
10/12/1989 7:00;7,2;70;7,8;0;1009,15
10/12/1989 8:00;6,7;50;8,3;0;1009,15
10/12/1989 9:00;7,2;80;8,3;0;1009,15
10/12/1989 10:00;5,1;70;9,4;164;1009,15
10/12/1989 11:00;5,1;80;10,6;160;1009,15
10/12/1989 12:00;6,2;60;12,2;138;1009,15
10/12/1989 13:00;5,1;50;13,9;104;1009,15
10/12/1989 14:00;4,1;50;15,6;75;1009,15
10/12/1989 15:00;7,2;80;16,1;88;1009,15
10/12/1989 16:00;3,1;140;17,2;85;1009,15
10/12/1989 17:00;2,1;190;16,1;97;1009,15
10/12/1989 18:00;2,1;210;15;0;1009,15
10/12/1989 19:00;0;0;14,4;0;1009,15
10/12/1989 20:00;4,1;90;13,3;0;1009,15
10/12/1989 21:00;4,1;100;12,2;0;1009,15
10/12/1989 22:00;5,1;90;11,7;0;1009,15
10/12/1989 23:00;3,1;90;11,1;0;1009,15
11/12/1989 0:00;2,1;120;10,6;0;1009,15
11/12/1989 1:00;1;100;10;0;1009,15
11/12/1989 2:00;2,1;100;9,4;0;1009,15
11/12/1989 3:00;2,1;90;9,4;0;1009,15
11/12/1989 4:00;4,1;70;9,4;0;1009,15
11/12/1989 5:00;4,1;70;9,4;0;1009,15
11/12/1989 6:00;5,1;80;9,4;0;1009,15
11/12/1989 7:00;5,1;70;8,9;0;1009,15
11/12/1989 8:00;6,2;70;8,9;0;1009,15
11/12/1989 9:00;7,2;80;8,9;0;1009,15
11/12/1989 10:00;7,2;70;9,4;12;1009,15
11/12/1989 11:00;8,2;70;10,6;18;1009,15
11/12/1989 12:00;7,2;80;11,7;15;1009,15
11/12/1989 13:00;6,2;90;12,2;31;1009,15
11/12/1989 14:00;8,2;70;13,9;31;1009,15
11/12/1989 15:00;8,2;60;14,4;50;1009,15
11/12/1989 16:00;8,2;40;15;31;1009,15
11/12/1989 17:00;5,1;60;14,4;22;1009,15
11/12/1989 18:00;4,6;999;13,9;0;1009,15
11/12/1989 19:00;4,1;90;13,3;0;1009,15
11/12/1989 20:00;2,6;50;12,2;0;1009,15
11/12/1989 21:00;2,1;50;11,7;0;1009,15
11/12/1989 22:00;3,1;40;11,1;0;1009,15
11/12/1989 23:00;1;350;11,1;0;1009,15
12/12/1989 0:00;0;0;10,6;0;1009,15
12/12/1989 1:00;2,1;50;10,6;0;1009,15
12/12/1989 2:00;2,1;50;10;0;1009,15
12/12/1989 3:00;2,1;30;10,6;0;1009,15
12/12/1989 4:00;2,1;360;10,6;0;1009,15
12/12/1989 5:00;6,2;60;10,6;0;1009,15
12/12/1989 6:00;3,1;50;10;0;1009,15
12/12/1989 7:00;3,1;50;10;0;1009,15
12/12/1989 8:00;3,1;50;10;0;1009,15
12/12/1989 9:00;3,1;70;10;0;1009,15
12/12/1989 10:00;3,1;40;10,6;12;1009,15
12/12/1989 11:00;4,1;50;11,1;15;1009,15
12/12/1989 12:00;3,1;90;11,7;18;1009,15
12/12/1989 13:00;4,1;80;12,2;12;1009,15
12/12/1989 14:00;2,1;190;12,8;22;1009,15
12/12/1989 15:00;2,6;160;13,3;63;1009,15
12/12/1989 16:00;2,1;190;13,3;53;1009,15
12/12/1989 17:00;0;0;13,3;31;1009,15
12/12/1989 18:00;2,6;300;13,3;0;1009,15
12/12/1989 19:00;0;0;12,8;0;1009,15
12/12/1989 20:00;0;0;12,2;0;1009,15
12/12/1989 21:00;0;0;11,7;0;1009,15
12/12/1989 22:00;2,1;190;11,1;0;1009,15
12/12/1989 23:00;1,5;180;11,1;0;1009,15
13/12/1989 0:00;2,6;180;10,6;0;1009,15
13/12/1989 1:00;5,1;200;11,1;0;1009,15
13/12/1989 2:00;4,1;190;10,6;0;1009,15
13/12/1989 3:00;5,1;210;10;0;1009,15
13/12/1989 4:00;4,1;200;9,4;0;1009,15
13/12/1989 5:00;3,1;200;8,9;0;1009,15
13/12/1989 6:00;2,1;240;8,3;0;1009,15
